flight_id,order_id,drone_id,drone_model,fulfillment_site,merchant_id,merchant_name,merchant_category,delivery_zone,launch_at,delivered_at,distance_one_way_km,payload_weight_kg,service_level,promised_minutes,actual_minutes,battery_consumption_pct,wind_speed_kph,visibility_km,status,anomaly_flag,operator_note
FL-US-30099,ORD-US-30099,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T16:42:00,2025-04-01T16:50:48,2.9,0.62,priority,35,8.8,29.6,16.8,15.1,delivered,none,
FL-US-30100,ORD-US-30100,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T09:33:00,2025-04-01T09:40:48,2.9,0.89,priority,35,7.8,29.0,7.5,15.9,delivered,none,
FL-US-30101,ORD-US-30101,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T18:39:00,2025-04-01T18:47:06,2.9,0.79,standard,55,8.1,33.0,14.0,15.1,delivered,none,
FL-US-30102,ORD-US-30102,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-04-01T15:08:00,2025-04-01T15:18:48,7.1,0.64,priority,35,10.8,42.5,14.1,15.9,delivered,none,
FL-US-30103,ORD-US-30103,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T14:26:00,2025-04-01T14:32:36,2.9,0.88,standard,55,6.6,30.3,13.6,15.2,delivered,none,
FL-US-30104,ORD-US-30104,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-04-01T13:17:00,2025-04-01T13:27:06,5.0,1.63,standard,55,10.1,40.9,13.4,16.0,delivered,none,
FL-US-30105,ORD-US-30105,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-04-01T16:41:00,2025-04-01T16:54:24,9.5,1.48,priority,35,13.4,54.0,16.8,15.1,delivered,none,
FL-US-30106,ORD-US-30106,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-04-01T13:42:00,2025-04-01T13:51:06,2.9,0.59,priority,35,9.1,30.3,13.4,16.0,delivered,none,
FL-US-30107,ORD-US-30107,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-04-01T20:36:00,2025-04-01T20:46:00,2.9,0.39,time_sensitive,25,10.0,29.6,16.2,16.7,delivered,none,
FL-US-30108,ORD-US-30108,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T13:56:00,2025-04-01T14:05:00,2.9,0.74,standard,55,9.0,30.1,13.4,16.0,delivered,none,
FL-US-30109,ORD-US-30109,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-04-01T09:14:00,2025-04-01T09:27:00,9.5,1.34,standard,55,13.0,52.2,7.5,15.9,delivered,none,
FL-US-30110,ORD-US-30110,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T09:09:00,2025-04-01T09:17:06,2.9,1.41,standard,55,8.1,31.4,7.5,15.9,delivered,none,
FL-US-30111,ORD-US-30111,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-04-01T15:28:00,2025-04-01T15:34:42,2.9,1.06,time_sensitive,25,6.7,28.0,14.1,15.9,delivered,none,
FL-US-30112,ORD-US-30112,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-04-01T13:59:00,2025-04-01T14:05:54,2.9,0.74,time_sensitive,25,6.9,32.5,13.4,16.0,delivered,none,
FL-US-30113,ORD-US-30113,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-04-01T08:40:00,2025-04-01T08:50:24,9.5,1.48,priority,35,10.4,50.4,7.9,18,delivered,none,
FL-US-30114,ORD-US-30114,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-04-01T14:51:00,2025-04-01T15:04:06,9.5,1.0,standard,55,13.1,52.5,13.6,15.2,delivered,none,
FL-US-30115,ORD-US-30115,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-04-01T10:08:00,2025-04-01T10:22:30,9.5,0.61,standard,55,14.5,47.4,10.7,17.0,delivered,none,
FL-US-30116,ORD-US-30116,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-01T19:38:00,2025-04-01T19:49:36,7.1,0.51,priority,35,11.6,41.6,14.6,16.6,delivered,none,
FL-US-30117,ORD-US-30117,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-04-01T11:57:00,2025-04-01T12:09:06,7.1,1.6,priority,35,12.1,43.4,13.7,16.0,delivered,none,
FL-US-30118,ORD-US-30118,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-01T10:05:00,2025-04-01T10:16:06,7.1,0.72,priority,35,11.1,41.0,10.7,17.0,delivered,none,
FL-US-30119,ORD-US-30119,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-04-01T17:34:00,2025-04-01T17:47:36,9.5,0.55,time_sensitive,25,13.6,49.9,16.2,15.2,delivered,none,
FL-US-30120,ORD-US-30120,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-04-01T13:09:00,2025-04-01T13:31:18,9.5,1.07,standard,55,22.3,50.9,13.4,16.0,delivered_late,merchant_handoff_mismatch,
FL-US-30121,ORD-US-30121,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-01T14:14:00,2025-04-01T14:25:06,5.0,0.16,standard,55,11.1,31.8,13.6,15.2,delivered,none,
FL-US-30122,ORD-US-30122,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-01T10:00:00,2025-04-01T10:11:06,7.1,0.96,standard,55,11.1,45.5,10.7,17.0,delivered,none,
FL-US-30123,ORD-US-30123,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-04-01T11:04:00,2025-04-01T11:13:06,2.9,0.58,standard,55,9.1,30.7,13.7,16.0,delivered,none,
FL-US-30124,ORD-US-30124,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-04-02T10:00:00,2025-04-02T10:10:18,6.8,0.64,standard,55,10.3,40.9,13.7,14.8,delivered,none,
FL-US-30125,ORD-US-30125,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T10:32:00,2025-04-02T10:41:36,2.7,0.73,priority,35,9.6,29.5,13.7,14.8,delivered,none,
FL-US-30126,ORD-US-30126,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-04-02T11:15:00,2025-04-02T11:23:48,4.4,1.06,standard,55,8.8,36.3,12.7,16.6,delivered,none,
FL-US-30127,ORD-US-30127,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-04-02T21:00:00,2025-04-02T21:11:30,6.8,0.49,standard,55,11.5,39.8,14.0,16.5,delivered,none,
FL-US-30128,ORD-US-30128,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-04-02T10:46:00,2025-04-02T10:52:36,2.7,0.85,standard,55,6.6,32.9,13.7,14.8,delivered,none,
FL-US-30129,ORD-US-30129,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-04-02T08:41:00,2025-04-02T08:49:54,4.4,1.15,priority,35,8.9,34.3,6.9,16.0,delivered,none,
FL-US-30130,ORD-US-30130,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-04-02T14:43:00,2025-04-02T14:52:48,6.8,1.46,standard,55,9.8,45.9,11.4,16.6,delivered,none,
FL-US-30131,ORD-US-30131,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-02T17:14:00,2025-04-02T17:22:54,2.7,0.85,priority,35,8.9,28.9,16.0,17.1,delivered,none,
FL-US-30132,ORD-US-30132,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-02T12:38:00,2025-04-02T12:48:06,2.7,1.4,standard,55,10.1,30.8,12.5,16.2,delivered,none,
FL-US-30133,ORD-US-30133,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T13:41:00,2025-04-02T13:51:42,2.7,1.48,priority,35,10.7,29.0,15.4,15.0,delivered,none,
FL-US-30134,ORD-US-30134,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-04-02T19:29:00,2025-04-02T19:37:48,2.7,0.46,priority,35,8.8,28.2,15.4,18.0,delivered,none,
FL-US-30135,ORD-US-30135,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-04-02T14:58:00,2025-04-02T15:11:48,8.9,0.82,priority,35,13.8,51.1,11.4,16.6,delivered,none,
FL-US-30136,ORD-US-30136,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T11:50:00,2025-04-02T11:58:54,2.7,1.14,time_sensitive,25,8.9,35.1,12.7,16.6,delivered,none,
FL-US-30137,ORD-US-30137,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-04-02T10:42:00,2025-04-02T10:52:24,6.8,1.03,standard,55,10.4,42.6,13.7,14.8,delivered,none,
FL-US-30138,ORD-US-30138,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-04-02T08:42:00,2025-04-02T08:54:36,8.9,0.25,priority,35,12.6,43.3,6.9,16.0,delivered,none,
FL-US-30139,ORD-US-30139,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-04-02T17:15:00,2025-04-02T17:25:36,8.9,0.76,priority,35,10.6,51.3,16.0,17.1,delivered,none,
FL-US-30140,ORD-US-30140,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-04-02T09:35:00,2025-04-02T09:46:12,8.9,0.77,standard,55,11.2,47.5,10.3,16.4,delivered,none,
FL-US-30141,ORD-US-30141,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-04-02T10:07:00,2025-04-02T10:31:06,6.8,0.56,standard,55,24.1,41.8,13.7,14.8,delivered_late,customer_drop_zone_unavailable,
FL-US-30142,ORD-US-30142,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-04-02T16:31:00,2025-04-02T16:39:12,2.7,0.93,priority,35,8.2,28.5,14.6,15.8,delivered,none,
FL-US-30143,ORD-US-30143,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-04-02T13:39:00,2025-04-02T13:48:54,4.4,1.49,standard,55,9.9,37.8,15.4,15.0,delivered,none,
FL-US-30144,ORD-US-30144,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-04-02T19:08:00,2025-04-02T19:15:36,4.4,0.59,standard,55,7.6,34.8,15.4,18.0,delivered,none,
FL-US-30145,ORD-US-30145,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-04-02T17:09:00,2025-04-02T17:19:12,4.4,1.13,standard,55,10.2,36.8,16.0,17.1,delivered,none,
FL-US-30146,ORD-US-30146,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-04-02T18:44:00,2025-04-02T18:54:42,4.4,1.54,standard,55,10.7,37.4,15.6,15.8,delivered,none,
FL-US-30147,ORD-US-30147,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-04-02T17:46:00,2025-04-02T17:57:18,4.4,1.65,priority,35,11.3,35.6,16.0,17.1,delivered,none,
FL-US-30148,ORD-US-30148,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-04-02T12:50:00,2025-04-02T12:57:48,4.4,0.65,standard,55,7.8,35.5,12.5,16.2,delivered,none,
FL-US-30149,ORD-US-30149,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-02T16:11:00,2025-04-02T16:18:54,2.7,0.54,standard,55,7.9,24.8,14.6,15.8,delivered,none,
FL-US-30150,ORD-US-30150,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-02T18:09:00,2025-04-02T18:19:00,2.7,0.84,standard,55,10.0,29.4,15.6,15.8,delivered,none,
FL-US-30151,ORD-US-30151,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-04-02T15:41:00,2025-04-02T15:51:30,4.4,1.57,standard,55,10.5,38.3,18.5,15.6,delivered,none,
FL-US-30152,ORD-US-30152,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-04-02T13:58:00,2025-04-02T14:10:36,6.8,0.22,time_sensitive,25,12.6,41.6,15.4,15.0,delivered,none,
FL-US-30153,ORD-US-30153,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-04-02T19:40:00,2025-04-02T19:52:06,6.8,0.34,standard,55,12.1,45.3,15.4,18.0,delivered,none,
FL-US-30154,ORD-US-30154,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T17:01:00,2025-04-02T17:11:06,2.7,1.11,time_sensitive,25,10.1,31.7,16.0,17.1,delivered,none,
FL-US-30155,ORD-US-30155,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-04-02T14:48:00,2025-04-02T14:58:42,8.9,0.33,priority,35,10.7,45.5,11.4,16.6,delivered,none,
FL-US-30156,ORD-US-30156,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-04-02T09:12:00,2025-04-02T09:22:42,6.8,0.53,standard,55,10.7,38.8,10.3,16.4,delivered,none,
FL-US-30157,ORD-US-30157,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T10:34:00,2025-04-02T10:42:18,2.7,0.7,standard,55,8.3,29.5,13.7,14.8,delivered,none,
FL-US-30158,ORD-US-30158,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-04-02T20:21:00,2025-04-02T20:31:48,4.4,1.15,standard,55,10.8,33.7,12.3,17.0,delivered,none,
FL-US-30159,ORD-US-30159,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-02T20:31:00,2025-04-02T20:41:06,2.7,1.41,standard,55,10.1,31.1,12.3,17.0,delivered,none,
FL-US-30160,ORD-US-30160,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-02T14:46:00,2025-04-02T14:53:48,2.7,1.22,standard,55,7.8,32.6,11.4,16.6,delivered,none,
FL-US-30161,ORD-US-30161,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-04-02T18:58:00,2025-04-02T19:11:48,9.2,0.55,priority,35,13.8,51.1,14.5,15.9,delivered,none,
FL-US-30162,ORD-US-30162,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Downtown,2025-04-02T10:02:00,2025-04-02T10:09:54,2.2,0.71,priority,35,7.9,23.3,9.5,16.6,delivered,none,
FL-US-30163,ORD-US-30163,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-04-02T19:28:00,2025-04-02T19:39:18,6.3,1.42,standard,55,11.3,45.5,14.7,14.7,delivered,none,
FL-US-30164,ORD-US-30164,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-02T13:54:00,2025-04-02T14:07:42,9.2,0.63,standard,55,13.7,50.3,13.5,16.1,delivered,none,
FL-US-30165,ORD-US-30165,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-02T15:59:00,2025-04-02T16:08:36,4.1,0.57,standard,55,9.6,33.0,13.8,17.3,delivered,none,
FL-US-30166,ORD-US-30166,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-04-02T09:35:00,2025-04-02T09:48:24,9.2,1.25,priority,35,13.4,52.7,9.8,16.4,delivered,none,
FL-US-30167,ORD-US-30167,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-04-02T14:04:00,2025-04-02T14:12:06,4.1,1.13,standard,55,8.1,33.4,12.8,16.4,delivered,none,
FL-US-30168,ORD-US-30168,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-04-02T16:05:00,2025-04-02T16:16:30,9.2,0.87,standard,55,11.5,49.0,16.8,14.9,delivered,none,
FL-US-30169,ORD-US-30169,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-02T15:31:00,2025-04-02T15:40:30,4.1,1.05,standard,55,9.5,36.0,13.8,17.3,delivered,none,
FL-US-30170,ORD-US-30170,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-04-02T13:54:00,2025-04-02T14:02:54,4.1,0.24,standard,55,8.9,31.5,13.5,16.1,delivered,none,
FL-US-30171,ORD-US-30171,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Westgate,2025-04-02T17:38:00,2025-04-02T17:49:12,6.3,0.21,standard,55,11.2,39.5,18.0,12.7,delivered,none,
FL-US-30172,ORD-US-30172,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-04-02T16:21:00,2025-04-02T16:29:30,4.1,1.6,standard,55,8.5,37.7,16.8,14.9,delivered,none,
FL-US-30173,ORD-US-30173,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-04-02T12:05:00,2025-04-02T12:15:18,4.1,0.64,priority,35,10.3,32.3,10.7,14.9,delivered,none,
FL-US-30174,ORD-US-30174,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-04-02T13:03:00,2025-04-02T13:15:00,4.1,1.1,standard,55,12.0,34.1,13.5,16.1,delivered,none,
FL-US-30175,ORD-US-30175,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-02T21:04:00,2025-04-02T21:13:18,2.2,1.15,standard,55,9.3,27.9,15.4,16.8,delivered,none,
FL-US-30176,ORD-US-30176,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-02T12:05:00,2025-04-02T12:12:48,2.2,1.61,priority,35,7.8,32.9,10.7,14.9,delivered,none,
FL-US-30177,ORD-US-30177,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-04-02T10:33:00,2025-04-02T10:45:24,9.2,1.31,standard,55,12.4,49.5,9.5,16.6,delivered,none,
FL-US-30178,ORD-US-30178,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-04-02T09:22:00,2025-04-02T09:31:48,2.2,0.74,priority,35,9.8,25.1,9.8,16.4,delivered,none,
FL-US-30179,ORD-US-30179,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-02T15:00:00,2025-04-02T15:09:54,4.1,0.9,standard,55,9.9,35.1,13.8,17.3,delivered,none,
FL-US-30180,ORD-US-30180,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-02T21:16:00,2025-04-02T21:28:36,9.2,0.69,standard,55,12.6,50.5,15.4,16.8,delivered,none,
FL-US-30181,ORD-US-30181,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-04-02T19:40:00,2025-04-02T19:51:06,6.3,1.13,time_sensitive,25,11.1,44.5,14.7,14.7,delivered,none,
FL-US-30182,ORD-US-30182,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-04-02T17:53:00,2025-04-02T18:05:42,9.2,0.3,standard,55,12.7,50.6,18.0,12.7,delivered,none,
FL-US-30183,ORD-US-30183,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Westgate,2025-04-02T10:41:00,2025-04-02T10:52:24,6.3,1.61,priority,35,11.4,41.8,9.5,16.6,delivered,none,
FL-US-30184,ORD-US-30184,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-02T11:11:00,2025-04-02T11:18:36,2.2,1.04,standard,55,7.6,32.4,11.6,16.3,delivered,none,
FL-US-30185,ORD-US-30185,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-04-02T17:23:00,2025-04-02T17:32:06,6.3,0.5,priority,35,9.1,42.9,18.0,12.7,delivered,none,
FL-US-30186,ORD-US-30186,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-04-02T08:40:00,2025-04-02T08:50:48,4.1,1.2,standard,55,10.8,38.9,9.8,14.2,delivered,none,
FL-US-30187,ORD-US-30187,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-02T16:10:00,2025-04-02T16:21:30,4.1,1.14,standard,55,11.5,38.2,16.8,14.9,delivered,none,
