observed_at,fulfillment_site,wind_speed_kph,wind_gust_kph,precipitation_mm,temperature_c,visibility_km,operating_condition
2025-04-05T20:00:00,Northside_Fulfillment,17.7,22.5,0,15.4,15.2,normal
2025-04-05T21:00:00,Northside_Fulfillment,14.6,21.9,0,14.8,17.9,normal
2025-04-05T22:00:00,Northside_Fulfillment,8.1,12.2,0,13.1,16.2,normal
2025-04-05T23:00:00,Northside_Fulfillment,10.7,13.5,0,11.0,15.4,normal
2025-04-05T00:00:00,Central_Fulfillment,11.1,18.1,0,11.7,16.0,normal
2025-04-05T01:00:00,Central_Fulfillment,10.9,19.1,0,8.6,18,normal
2025-04-05T02:00:00,Central_Fulfillment,6.9,11.1,0,11.3,16.4,normal
2025-04-05T03:00:00,Central_Fulfillment,7.1,9.9,0,11.6,18,normal
2025-04-05T04:00:00,Central_Fulfillment,7.8,13.7,0,13.4,16.0,normal
2025-04-05T05:00:00,Central_Fulfillment,6.8,13.0,0,14.3,16.6,normal
2025-04-05T06:00:00,Central_Fulfillment,5.8,8.4,0,15.6,15.5,normal
2025-04-05T07:00:00,Central_Fulfillment,7.6,10.4,0,18.3,15.8,normal
2025-04-05T08:00:00,Central_Fulfillment,6.8,10.8,0,20.3,15.7,normal
2025-04-05T09:00:00,Central_Fulfillment,10.4,18.1,0,21.1,15.6,normal
2025-04-05T10:00:00,Central_Fulfillment,11.6,19.8,0,23.3,17.9,normal
2025-04-05T11:00:00,Central_Fulfillment,12.1,16.9,0,25.3,16.6,normal
2025-04-05T12:00:00,Central_Fulfillment,11.4,18.5,0,25.0,15.6,normal
2025-04-05T13:00:00,Central_Fulfillment,11.6,16.2,0,24.4,17.9,normal
2025-04-05T14:00:00,Central_Fulfillment,11.4,20.3,0,26.2,15.9,normal
2025-04-05T15:00:00,Central_Fulfillment,14.2,20.9,0,24.7,15.9,normal
2025-04-05T16:00:00,Central_Fulfillment,14.9,21.0,0,21.9,17.3,normal
2025-04-05T17:00:00,Central_Fulfillment,11.1,17.9,0,20.2,17.1,normal
2025-04-05T18:00:00,Central_Fulfillment,13.3,18.5,0,20.2,15.2,normal
2025-04-05T19:00:00,Central_Fulfillment,16.4,19.9,0,16.7,14.4,normal
2025-04-05T20:00:00,Central_Fulfillment,14.4,22.0,0,15.8,16.1,normal
2025-04-05T21:00:00,Central_Fulfillment,15.0,19.8,0,14.8,15.3,normal
2025-04-05T22:00:00,Central_Fulfillment,9.2,14.2,0,12.7,16.0,normal
2025-04-05T23:00:00,Central_Fulfillment,13.8,19.3,0,11.1,14.1,normal
2025-04-05T00:00:00,Eastside_Fulfillment,8.9,17.0,0,12.1,16.0,normal
2025-04-05T01:00:00,Eastside_Fulfillment,8.8,13.0,0,11.1,14.4,normal
2025-04-05T02:00:00,Eastside_Fulfillment,7.8,16.2,0,12.2,15.8,normal
2025-04-05T03:00:00,Eastside_Fulfillment,4.3,8.5,0,11.1,15.7,normal
2025-04-05T04:00:00,Eastside_Fulfillment,6.8,14.7,0,13.1,16.0,normal
2025-04-05T05:00:00,Eastside_Fulfillment,8.1,12.1,0,14.6,16.7,normal
2025-04-05T06:00:00,Eastside_Fulfillment,9.9,13.8,0,17.2,15.9,normal
2025-04-05T07:00:00,Eastside_Fulfillment,7.7,15.0,0,17.1,17.0,normal
2025-04-05T08:00:00,Eastside_Fulfillment,11.0,17.3,0,21.2,15.6,normal
2025-04-05T09:00:00,Eastside_Fulfillment,7.1,11.1,0,21.9,16.0,normal
2025-04-05T10:00:00,Eastside_Fulfillment,8.9,17.6,0,22.7,14.9,normal
2025-04-05T11:00:00,Eastside_Fulfillment,10.0,18.8,0,23.9,15.6,normal
2025-04-05T12:00:00,Eastside_Fulfillment,14.5,20.0,0,25.8,14.1,normal
2025-04-05T13:00:00,Eastside_Fulfillment,14.9,20.2,0,25.2,16.3,normal
2025-04-05T14:00:00,Eastside_Fulfillment,14.9,22.5,0,24.5,14.6,normal
2025-04-05T15:00:00,Eastside_Fulfillment,16.2,22.8,0,23.6,14.8,normal
2025-04-05T16:00:00,Eastside_Fulfillment,9.0,16.2,0,24.5,17.1,normal
2025-04-05T17:00:00,Eastside_Fulfillment,17.1,24.1,0,20.5,15.3,normal
2025-04-05T18:00:00,Eastside_Fulfillment,13.5,18.5,0,19.4,16.9,normal
2025-04-05T19:00:00,Eastside_Fulfillment,13.8,17.3,0,17.4,16.2,normal
2025-04-05T20:00:00,Eastside_Fulfillment,16.8,22.0,0,16.3,15.6,normal
2025-04-05T21:00:00,Eastside_Fulfillment,15.0,20.0,0,13.7,14.8,normal
2025-04-05T22:00:00,Eastside_Fulfillment,11.1,19.2,0,12.7,18,normal
2025-04-05T23:00:00,Eastside_Fulfillment,9.8,12.7,0,11.6,16.4,normal
2025-04-06T00:00:00,Northside_Fulfillment,7.2,13.7,0,11.6,17.2,normal
2025-04-06T01:00:00,Northside_Fulfillment,10.5,18.4,0,11.6,13.8,normal
2025-04-06T02:00:00,Northside_Fulfillment,9.6,17.4,0,10.7,15.2,normal
2025-04-06T03:00:00,Northside_Fulfillment,8.6,14.1,0,10.9,14.7,normal
2025-04-06T04:00:00,Northside_Fulfillment,6.3,9.6,0,13.9,17.4,normal
2025-04-06T05:00:00,Northside_Fulfillment,6.5,10.6,0,14.1,15.6,normal
2025-04-06T06:00:00,Northside_Fulfillment,4.3,6.5,0,16.1,15.5,normal
2025-04-06T07:00:00,Northside_Fulfillment,4.6,9.0,0,18.5,15.9,normal
2025-04-06T08:00:00,Northside_Fulfillment,13.2,20.4,0,20.7,17.4,normal
2025-04-06T09:00:00,Northside_Fulfillment,8.3,10.5,0,21.2,15.8,normal
2025-04-06T10:00:00,Northside_Fulfillment,6.5,15.1,0,23.7,18,normal
2025-04-06T11:00:00,Northside_Fulfillment,13.2,18.4,0,24.7,15.6,normal
2025-04-06T12:00:00,Northside_Fulfillment,11.2,17.8,0,24.6,16.8,normal
2025-04-06T13:00:00,Northside_Fulfillment,9.1,12.1,0,24.4,16.3,normal
2025-04-06T14:00:00,Northside_Fulfillment,16.1,20.8,0,24.0,15.4,normal
2025-04-06T15:00:00,Northside_Fulfillment,16.5,24.6,0,23.9,16.9,normal
2025-04-06T16:00:00,Northside_Fulfillment,15.7,21.7,0,22.9,16.6,normal
2025-04-06T17:00:00,Northside_Fulfillment,13.3,22.1,0,21.5,16.1,normal
2025-04-06T18:00:00,Northside_Fulfillment,10.9,13.0,0,20.2,17.9,normal
2025-04-06T19:00:00,Northside_Fulfillment,13.7,19.8,0,17.6,15.1,normal
2025-04-06T20:00:00,Northside_Fulfillment,12.8,17.5,0,15.4,14.3,normal
2025-04-06T21:00:00,Northside_Fulfillment,9.6,17.2,0,13.5,17.0,normal
2025-04-06T22:00:00,Northside_Fulfillment,11.7,15.7,0,12.9,15.6,normal
2025-04-06T23:00:00,Northside_Fulfillment,8.9,11.1,0,12.0,16.9,normal
2025-04-06T00:00:00,Central_Fulfillment,6.5,13.2,0,11.4,15.2,normal
2025-04-06T01:00:00,Central_Fulfillment,11.4,15.3,0,10.9,16.2,normal
2025-04-06T02:00:00,Central_Fulfillment,7.5,10.4,0,11.5,15.6,normal
2025-04-06T03:00:00,Central_Fulfillment,10.5,17.2,0,12.4,17.2,normal
2025-04-06T04:00:00,Central_Fulfillment,4.3,11.3,0,11.8,17.3,normal
2025-04-06T05:00:00,Central_Fulfillment,6.7,13.1,0,14.4,15.1,normal
2025-04-06T06:00:00,Central_Fulfillment,8.9,15.2,0,16.7,15.0,normal
2025-04-06T07:00:00,Central_Fulfillment,10.6,12.9,0,18.3,16.2,normal
2025-04-06T08:00:00,Central_Fulfillment,10.2,17.7,0,19.6,15.8,normal
2025-04-06T09:00:00,Central_Fulfillment,9.8,17.8,0,20.0,15.2,normal
2025-04-06T10:00:00,Central_Fulfillment,9.2,15.7,0,23.1,16.2,normal
2025-04-06T11:00:00,Central_Fulfillment,8.3,10.8,0,24.9,15.8,normal
2025-04-06T12:00:00,Central_Fulfillment,9.9,13.6,0,24.3,17.1,normal
2025-04-06T13:00:00,Central_Fulfillment,16.1,21.9,0,24.6,15.7,normal
2025-04-06T14:00:00,Central_Fulfillment,15.3,21.7,0,24.5,15.1,normal
2025-04-06T15:00:00,Central_Fulfillment,12.1,18.9,0,23.4,15.3,normal
2025-04-06T16:00:00,Central_Fulfillment,16.2,21.3,0,22.6,15.8,normal
2025-04-06T17:00:00,Central_Fulfillment,15.4,20.5,0,20.1,15.7,normal
2025-04-06T18:00:00,Central_Fulfillment,12.4,19.9,0,20.2,16.9,normal
2025-04-06T19:00:00,Central_Fulfillment,14.5,16.7,0,18.4,13.9,normal
2025-04-06T20:00:00,Central_Fulfillment,12.0,16.4,0,15.5,17.4,normal
2025-04-06T21:00:00,Central_Fulfillment,13.4,16.0,0,15.4,15.8,normal
2025-04-06T22:00:00,Central_Fulfillment,9.1,12.4,0,13.1,14.1,normal
2025-04-06T23:00:00,Central_Fulfillment,10.7,14.9,0,13.1,14.4,normal
2025-04-06T00:00:00,Eastside_Fulfillment,6.3,12.5,0,12.4,15.0,normal
2025-04-06T01:00:00,Eastside_Fulfillment,6.7,14.9,0,9.6,16.2,normal
2025-04-06T02:00:00,Eastside_Fulfillment,9.1,15.7,0,10.1,18,normal
2025-04-06T03:00:00,Eastside_Fulfillment,5.8,12.5,0,11.7,18,normal
2025-04-06T04:00:00,Eastside_Fulfillment,11.6,14.7,0,12.3,17.8,normal
2025-04-06T05:00:00,Eastside_Fulfillment,9.7,16.0,0,14.1,17.4,normal
2025-04-06T06:00:00,Eastside_Fulfillment,6.1,9.3,0,16.8,14.1,normal
2025-04-06T07:00:00,Eastside_Fulfillment,10.7,17.6,0,17.7,17.0,normal
2025-04-06T08:00:00,Eastside_Fulfillment,5.4,11.7,0,19.2,16.3,normal
2025-04-06T09:00:00,Eastside_Fulfillment,8.1,11.0,0,21.5,16.5,normal
2025-04-06T10:00:00,Eastside_Fulfillment,8.6,11.1,0,22.6,17.5,normal
2025-04-06T11:00:00,Eastside_Fulfillment,11.2,16.3,0,23.9,15.0,normal
2025-04-06T12:00:00,Eastside_Fulfillment,11.8,16.6,0,24.4,15.1,normal
2025-04-06T13:00:00,Eastside_Fulfillment,14.3,21.2,0,25.4,15.3,normal
2025-04-06T14:00:00,Eastside_Fulfillment,14.1,20.1,0,25.6,16.5,normal
2025-04-06T15:00:00,Eastside_Fulfillment,14.7,23.1,0,24.9,15.9,normal
2025-04-06T16:00:00,Eastside_Fulfillment,14.7,22.0,0,22.7,16.1,normal
2025-04-06T17:00:00,Eastside_Fulfillment,17.0,24.4,0,21.9,16.9,normal
2025-04-06T18:00:00,Eastside_Fulfillment,16.6,22.5,0,20.1,15.5,normal
2025-04-06T19:00:00,Eastside_Fulfillment,16.6,20.5,0,15.8,18,normal
2025-04-06T20:00:00,Eastside_Fulfillment,12.1,18.7,0,14.7,16.3,normal
2025-04-06T21:00:00,Eastside_Fulfillment,10.4,13.2,0,14.5,15.6,normal
2025-04-06T22:00:00,Eastside_Fulfillment,14.0,19.5,0,12.6,17.6,normal
2025-04-06T23:00:00,Eastside_Fulfillment,10.9,15.8,0,12.0,17.7,normal
2025-04-07T00:00:00,Northside_Fulfillment,12.5,20.0,0,10.3,17.3,normal
2025-04-07T01:00:00,Northside_Fulfillment,9.9,13.8,0,11.2,16.3,normal
2025-04-07T02:00:00,Northside_Fulfillment,8.5,10.8,0,12.3,16.4,normal
2025-04-07T03:00:00,Northside_Fulfillment,7.4,14.1,0,12.4,15.8,normal
2025-04-07T04:00:00,Northside_Fulfillment,7.0,13.8,0,12.2,16.5,normal
2025-04-07T05:00:00,Northside_Fulfillment,3.0,11.3,0,14.3,13.8,normal
2025-04-07T06:00:00,Northside_Fulfillment,5.3,8.4,0,15.7,16.2,normal
2025-04-07T07:00:00,Northside_Fulfillment,8.3,14.8,0,17.9,16.2,normal
2025-04-07T08:00:00,Northside_Fulfillment,11.2,17.8,0,18.6,16.5,normal
2025-04-07T09:00:00,Northside_Fulfillment,8.3,13.8,0,21.5,16.1,normal
2025-04-07T10:00:00,Northside_Fulfillment,9.4,13.1,0,21.5,16.1,normal
2025-04-07T11:00:00,Northside_Fulfillment,12.4,14.6,0,23.9,14.6,normal
2025-04-07T12:00:00,Northside_Fulfillment,9.7,17.2,0,23.4,16.8,normal
2025-04-07T13:00:00,Northside_Fulfillment,13.0,21.4,0,25.2,15.7,normal
2025-04-07T14:00:00,Northside_Fulfillment,10.2,17.4,0,24.8,18,normal
2025-04-07T15:00:00,Northside_Fulfillment,9.4,18.3,0,24.9,16.8,normal
2025-04-07T16:00:00,Northside_Fulfillment,11.4,15.9,0,23.2,15.7,normal
2025-04-07T17:00:00,Northside_Fulfillment,12.8,17.7,0,20.2,15.4,normal
2025-04-07T18:00:00,Northside_Fulfillment,14.6,22.9,0,21.5,17.1,normal
2025-04-07T19:00:00,Northside_Fulfillment,15.5,20.1,0,18.3,16.4,normal
2025-04-07T20:00:00,Northside_Fulfillment,19.1,21.3,0,16.7,17.5,normal
2025-04-07T21:00:00,Northside_Fulfillment,9.5,16.7,0,15.0,15.3,normal
2025-04-07T22:00:00,Northside_Fulfillment,13.6,19.2,0,11.6,16.7,normal
2025-04-07T23:00:00,Northside_Fulfillment,9.1,15.7,0,13.8,16.5,normal
2025-04-07T00:00:00,Central_Fulfillment,7.8,14.3,0,12.8,14.3,normal
2025-04-07T01:00:00,Central_Fulfillment,9.2,17.3,0,10.9,15.3,normal
2025-04-07T02:00:00,Central_Fulfillment,9.3,17.6,0,11.1,16.4,normal
2025-04-07T03:00:00,Central_Fulfillment,8.2,11.1,0,13.1,16.2,normal
2025-04-07T04:00:00,Central_Fulfillment,6.9,14.5,0,12.5,15.3,normal
2025-04-07T05:00:00,Central_Fulfillment,11.8,19.8,0,12.8,14.7,normal
2025-04-07T06:00:00,Central_Fulfillment,5.6,11.0,0,14.4,16.3,normal
2025-04-07T07:00:00,Central_Fulfillment,3.4,6.5,0,18.0,16.9,normal
2025-04-07T08:00:00,Central_Fulfillment,8.9,16.7,0,19.3,18.0,normal
2025-04-07T09:00:00,Central_Fulfillment,8.7,17.7,0,20.6,14.6,normal
2025-04-07T10:00:00,Central_Fulfillment,6.4,13.8,0,22.7,15.7,normal
2025-04-07T11:00:00,Central_Fulfillment,12.2,16.3,0,25.0,15.6,normal
2025-04-07T12:00:00,Central_Fulfillment,11.6,14.6,0,24.4,17.0,normal
2025-04-07T13:00:00,Central_Fulfillment,15.0,19.7,0,24.5,16.4,normal
2025-04-07T14:00:00,Central_Fulfillment,11.6,13.7,0,24.6,15.4,normal
2025-04-07T15:00:00,Central_Fulfillment,17.4,24.3,0,23.4,14.8,normal
2025-04-07T16:00:00,Central_Fulfillment,12.1,18.5,0,23.3,15.5,normal
2025-04-07T17:00:00,Central_Fulfillment,16.4,23.4,0,22.2,15.0,normal
2025-04-07T18:00:00,Central_Fulfillment,11.1,16.4,0,19.8,16.2,normal
2025-04-07T19:00:00,Central_Fulfillment,12.2,21.1,0,18.8,15.4,normal
2025-04-07T20:00:00,Central_Fulfillment,16.0,21.6,0,15.8,16.2,normal
2025-04-07T21:00:00,Central_Fulfillment,11.3,14.0,0,12.8,15.9,normal
2025-04-07T22:00:00,Central_Fulfillment,9.2,12.3,0,13.6,16.1,normal
2025-04-07T23:00:00,Central_Fulfillment,5.9,14.6,0,11.4,15.3,normal
2025-04-07T00:00:00,Eastside_Fulfillment,11.9,15.9,0,11.2,16.4,normal
2025-04-07T01:00:00,Eastside_Fulfillment,8.0,11.5,0,10.0,16.2,normal
2025-04-07T02:00:00,Eastside_Fulfillment,10.1,17.6,0,10.7,16.1,normal
2025-04-07T03:00:00,Eastside_Fulfillment,9.6,13.6,0,10.9,14.8,normal
2025-04-07T04:00:00,Eastside_Fulfillment,9.9,15.5,0,13.5,16.1,normal
2025-04-07T05:00:00,Eastside_Fulfillment,6.8,15.3,0,14.2,16.1,normal
2025-04-07T06:00:00,Eastside_Fulfillment,8.6,14.7,0,16.0,16.9,normal
2025-04-07T07:00:00,Eastside_Fulfillment,8.9,13.4,0,17.1,15.9,normal
2025-04-07T08:00:00,Eastside_Fulfillment,11.1,13.6,0,20.3,14.4,normal
2025-04-07T09:00:00,Eastside_Fulfillment,5.6,11.4,0,21.6,15.5,normal
2025-04-07T10:00:00,Eastside_Fulfillment,8.9,15.9,0,22.8,17.2,normal
2025-04-07T11:00:00,Eastside_Fulfillment,13.6,18.7,0,23.1,14.1,normal
2025-04-07T12:00:00,Eastside_Fulfillment,12.4,16.5,0,24.7,16.4,normal
2025-04-07T13:00:00,Eastside_Fulfillment,14.7,17.3,0,24.2,15.5,normal
2025-04-07T14:00:00,Eastside_Fulfillment,12.1,16.1,0,22.5,16.5,normal
2025-04-07T15:00:00,Eastside_Fulfillment,12.2,16.3,0,24.2,16.5,normal
2025-04-07T16:00:00,Eastside_Fulfillment,13.8,17.8,0,23.5,16.2,normal
2025-04-07T17:00:00,Eastside_Fulfillment,18.6,26.5,0,23.0,16.8,normal
2025-04-07T18:00:00,Eastside_Fulfillment,17.0,20.9,0,19.9,14.5,normal
2025-04-07T19:00:00,Eastside_Fulfillment,17.5,20.7,0,17.4,13.5,normal
2025-04-07T20:00:00,Eastside_Fulfillment,14.8,18.4,0,16.4,14.7,normal
2025-04-07T21:00:00,Eastside_Fulfillment,15.5,22.9,0,13.7,16.2,normal
2025-04-07T22:00:00,Eastside_Fulfillment,13.9,16.5,0,14.0,16.3,normal
2025-04-07T23:00:00,Eastside_Fulfillment,12.2,15.4,0,11.8,17.0,normal
2025-04-08T00:00:00,Northside_Fulfillment,13.1,16.8,0,11.3,14.8,normal
2025-04-08T01:00:00,Northside_Fulfillment,6.5,13.2,0,12.1,16.6,normal
2025-04-08T02:00:00,Northside_Fulfillment,9.1,18.1,0,11.0,14.4,normal
2025-04-08T03:00:00,Northside_Fulfillment,6.0,10.8,0,11.1,15.0,normal
2025-04-08T04:00:00,Northside_Fulfillment,5.5,8.5,0,11.9,15.1,normal
2025-04-08T05:00:00,Northside_Fulfillment,9.9,15.8,0,15.4,15.0,normal
2025-04-08T06:00:00,Northside_Fulfillment,5.6,11.1,0,17.3,16.0,normal
2025-04-08T07:00:00,Northside_Fulfillment,7.8,12.7,0,17.8,17.0,normal
2025-04-08T08:00:00,Northside_Fulfillment,6.6,9.7,0,18.7,15.5,normal
2025-04-08T09:00:00,Northside_Fulfillment,8.2,12.6,0,20.9,15.6,normal
2025-04-08T10:00:00,Northside_Fulfillment,9.1,17.1,0,22.6,18,normal
2025-04-08T11:00:00,Northside_Fulfillment,11.3,13.8,0,25.0,15.5,normal
2025-04-08T12:00:00,Northside_Fulfillment,13.0,16.5,0,24.3,18,normal
2025-04-08T13:00:00,Northside_Fulfillment,9.4,15.0,0,25.4,15.9,normal
2025-04-08T14:00:00,Northside_Fulfillment,11.1,20.1,0,25.8,13.7,normal
2025-04-08T15:00:00,Northside_Fulfillment,15.2,24.2,0,24.9,15.0,normal
2025-04-08T16:00:00,Northside_Fulfillment,22.0,28.4,0,22.5,15.2,normal
2025-04-08T17:00:00,Northside_Fulfillment,14.9,19.8,0,21.8,17.0,normal
2025-04-08T18:00:00,Northside_Fulfillment,15.2,22.8,0,19.9,15.9,normal
2025-04-08T19:00:00,Northside_Fulfillment,12.5,16.9,0,18.8,17.0,normal
2025-04-08T20:00:00,Northside_Fulfillment,13.7,20.5,0,14.6,16.6,normal
2025-04-08T21:00:00,Northside_Fulfillment,13.7,19.9,0,13.9,16.1,normal
2025-04-08T22:00:00,Northside_Fulfillment,10.4,17.2,0,13.6,14.2,normal
2025-04-08T23:00:00,Northside_Fulfillment,10.6,18.5,0,12.4,17.7,normal
2025-04-08T00:00:00,Central_Fulfillment,10.2,13.1,0,11.0,15.3,normal
2025-04-08T01:00:00,Central_Fulfillment,10.3,18.7,0,12.3,16.0,normal
2025-04-08T02:00:00,Central_Fulfillment,6.6,12.4,0,11.9,16.4,normal
2025-04-08T03:00:00,Central_Fulfillment,4.7,10.1,0,12.3,16.8,normal
2025-04-08T04:00:00,Central_Fulfillment,4.9,9.6,0,13.1,16.5,normal
2025-04-08T05:00:00,Central_Fulfillment,4.9,11.5,0,15.4,14.1,normal
2025-04-08T06:00:00,Central_Fulfillment,4.2,9.5,0,15.6,15.7,normal
2025-04-08T07:00:00,Central_Fulfillment,6.5,9.7,0,17.5,15.5,normal
2025-04-08T08:00:00,Central_Fulfillment,8.2,11.1,0,19.0,16.7,normal
2025-04-08T09:00:00,Central_Fulfillment,10.7,13.4,0,22.0,14.2,normal
2025-04-08T10:00:00,Central_Fulfillment,7.3,9.7,0,23.5,14.2,normal
2025-04-08T11:00:00,Central_Fulfillment,15.4,21.9,0,24.9,16.1,normal
2025-04-08T12:00:00,Central_Fulfillment,9.3,13.8,0,26.2,17.4,normal
2025-04-08T13:00:00,Central_Fulfillment,13.3,20.0,0,24.4,17.7,normal
2025-04-08T14:00:00,Central_Fulfillment,15.7,20.0,0,24.0,16.6,normal
2025-04-08T15:00:00,Central_Fulfillment,13.9,18.2,0,23.7,16.9,normal
2025-04-08T16:00:00,Central_Fulfillment,14.0,20.2,0,22.3,15.8,normal
2025-04-08T17:00:00,Central_Fulfillment,14.3,16.8,0,21.1,16.2,normal
2025-04-08T18:00:00,Central_Fulfillment,19.4,25.9,0,19.1,17.0,normal
2025-04-08T19:00:00,Central_Fulfillment,15.7,21.9,0,18.5,15.8,normal
2025-04-08T20:00:00,Central_Fulfillment,11.1,15.1,0,16.0,16.8,normal
2025-04-08T21:00:00,Central_Fulfillment,12.5,20.7,0,15.1,16.1,normal
2025-04-08T22:00:00,Central_Fulfillment,15.0,23.8,0,12.6,14.6,normal
2025-04-08T23:00:00,Central_Fulfillment,12.8,19.6,0,10.2,14.3,normal
2025-04-08T00:00:00,Eastside_Fulfillment,10.4,19.0,0,10.5,16.2,normal
2025-04-08T01:00:00,Eastside_Fulfillment,9.9,16.7,0,10.9,16.7,normal
2025-04-08T02:00:00,Eastside_Fulfillment,5.7,14.7,0,10.6,17.0,normal
2025-04-08T03:00:00,Eastside_Fulfillment,8.6,12.0,0,11.3,16.9,normal
2025-04-08T04:00:00,Eastside_Fulfillment,6.8,9.0,0,13.8,16.1,normal
2025-04-08T05:00:00,Eastside_Fulfillment,7.5,15.5,0,13.9,16.0,normal
2025-04-08T06:00:00,Eastside_Fulfillment,5.8,13.4,0,16.5,15.6,normal
2025-04-08T07:00:00,Eastside_Fulfillment,7.1,9.3,0,17.4,16.4,normal
2025-04-08T08:00:00,Eastside_Fulfillment,9.2,13.2,0,21.7,16.3,normal
2025-04-08T09:00:00,Eastside_Fulfillment,9.3,14.1,0,21.4,14.9,normal
2025-04-08T10:00:00,Eastside_Fulfillment,7.1,11.9,0,21.8,17.1,normal
2025-04-08T11:00:00,Eastside_Fulfillment,6.6,12.3,0,24.5,15.8,normal
2025-04-08T12:00:00,Eastside_Fulfillment,10.7,15.3,0,24.4,16.0,normal
2025-04-08T13:00:00,Eastside_Fulfillment,15.6,18.4,0,25.0,14.9,normal
2025-04-08T14:00:00,Eastside_Fulfillment,14.1,19.5,0,24.8,15.1,normal
2025-04-08T15:00:00,Eastside_Fulfillment,12.2,15.0,0,23.8,17.9,normal
2025-04-08T16:00:00,Eastside_Fulfillment,16.0,21.6,0,23.0,14.7,normal
2025-04-08T17:00:00,Eastside_Fulfillment,11.4,14.3,0,22.9,17.3,normal
2025-04-08T18:00:00,Eastside_Fulfillment,15.5,22.3,0,20.2,15.9,normal
2025-04-08T19:00:00,Eastside_Fulfillment,13.6,17.9,0,17.0,16.0,normal
2025-04-08T20:00:00,Eastside_Fulfillment,13.0,20.1,0,16.4,15.6,normal
2025-04-08T21:00:00,Eastside_Fulfillment,11.5,15.4,0,14.1,16.6,normal
2025-04-08T22:00:00,Eastside_Fulfillment,11.2,16.3,0,12.9,15.3,normal
2025-04-08T23:00:00,Eastside_Fulfillment,13.3,20.5,0,12.0,15.2,normal
2025-04-09T00:00:00,Northside_Fulfillment,9.1,16.3,0,11.6,16.6,normal
2025-04-09T01:00:00,Northside_Fulfillment,10.1,18.1,0,11.3,16.9,normal
2025-04-09T02:00:00,Northside_Fulfillment,3.5,5.7,0,10.5,15.3,normal
2025-04-09T03:00:00,Northside_Fulfillment,3.6,12.1,0,11.5,16.6,normal
2025-04-09T04:00:00,Northside_Fulfillment,7.7,12.2,0,12.4,16.7,normal
2025-04-09T05:00:00,Northside_Fulfillment,7.1,9.9,0,13.8,17.5,normal
2025-04-09T06:00:00,Northside_Fulfillment,5.9,9.6,0,16.9,15.4,normal
2025-04-09T07:00:00,Northside_Fulfillment,10.1,15.7,0,16.4,15.6,normal
2025-04-09T08:00:00,Northside_Fulfillment,12.3,15.4,0,20.9,16.8,normal
2025-04-09T09:00:00,Northside_Fulfillment,9.3,15.0,0,22.1,16.7,normal
2025-04-09T10:00:00,Northside_Fulfillment,8.8,15.6,0,23.4,16.3,normal
2025-04-09T11:00:00,Northside_Fulfillment,8.5,13.5,0,24.5,17.2,normal
2025-04-09T12:00:00,Northside_Fulfillment,12.8,20.8,0,25.3,16.7,normal
2025-04-09T13:00:00,Northside_Fulfillment,14.8,17.3,0,24.9,15.3,normal
2025-04-09T14:00:00,Northside_Fulfillment,15.1,22.9,0,25.9,14.5,normal
2025-04-09T15:00:00,Northside_Fulfillment,14.1,19.3,0,25.2,16.6,normal
2025-04-09T16:00:00,Northside_Fulfillment,15.2,17.5,0,23.5,15.5,normal
2025-04-09T17:00:00,Northside_Fulfillment,15.7,23.9,0,20.5,16.1,normal
2025-04-09T18:00:00,Northside_Fulfillment,15.3,21.2,0,20.0,15.8,normal
2025-04-09T19:00:00,Northside_Fulfillment,12.0,17.3,0,18.9,15.5,normal
2025-04-09T20:00:00,Northside_Fulfillment,11.2,15.4,0,16.1,16.7,normal
2025-04-09T21:00:00,Northside_Fulfillment,11.8,18.7,0,14.1,15.7,normal
2025-04-09T22:00:00,Northside_Fulfillment,11.5,19.7,0,13.1,15.0,normal
2025-04-09T23:00:00,Northside_Fulfillment,12.4,20.0,0,13.1,16.5,normal
2025-04-09T00:00:00,Central_Fulfillment,13.3,16.5,0,11.0,17.3,normal
2025-04-09T01:00:00,Central_Fulfillment,10.9,13.9,0,11.1,15.9,normal
2025-04-09T02:00:00,Central_Fulfillment,5.2,7.5,0,11.1,16.4,normal
2025-04-09T03:00:00,Central_Fulfillment,7.3,15.9,0,11.1,14.1,normal
2025-04-09T04:00:00,Central_Fulfillment,6.7,14.1,0,12.2,17.3,normal
2025-04-09T05:00:00,Central_Fulfillment,7.7,11.4,0,14.5,16.9,normal
2025-04-09T06:00:00,Central_Fulfillment,7.3,12.7,0,16.5,17.8,normal
2025-04-09T07:00:00,Central_Fulfillment,9.5,13.8,0,18.8,14.3,normal
2025-04-09T08:00:00,Central_Fulfillment,9.1,12.3,0,19.4,15.8,normal
2025-04-09T09:00:00,Central_Fulfillment,5.4,11.9,0,20.5,17.6,normal
2025-04-09T10:00:00,Central_Fulfillment,10.9,18.5,0,23.3,15.9,normal
2025-04-09T11:00:00,Central_Fulfillment,8.0,10.7,0,24.8,17.1,normal
2025-04-09T12:00:00,Central_Fulfillment,12.5,15.2,0,25.9,15.5,normal
2025-04-09T13:00:00,Central_Fulfillment,10.8,14.6,0,25.0,16.1,normal
2025-04-09T14:00:00,Central_Fulfillment,13.3,16.1,0,25.5,16.9,normal
2025-04-09T15:00:00,Central_Fulfillment,13.9,19.3,0,24.2,16.7,normal
2025-04-09T16:00:00,Central_Fulfillment,15.3,21.7,0,22.5,16.6,normal
2025-04-09T17:00:00,Central_Fulfillment,14.5,23.3,0,21.6,16.7,normal
