telemetry_id,flight_id,drone_id,recorded_at,phase,battery_pct,battery_temp_c,cell_voltage_spread_mv,motor_vibration_mm_s,gps_hdop,tether_descent_sec,sensor_status
TEL-30064-recovery,FL-US-30063,ZIP-US-016,2025-04-01T12:27:55,recovery,74.1,28.9,17.0,0.98,0.95,37.3,nominal
TEL-30065-pickup,FL-US-30064,ZIP-US-015,2025-04-01T10:24:00,pickup,100,32.1,18.7,1.04,1.02,38.5,nominal
TEL-30065-outbound,FL-US-30064,ZIP-US-015,2025-04-01T10:29:03,outbound,82.7,31.1,16.4,0.78,0.78,36.6,nominal
TEL-30065-recovery,FL-US-30064,ZIP-US-015,2025-04-01T10:33:35,recovery,67.1,31.4,23.0,0.89,0.59,35.9,nominal
TEL-30066-pickup,FL-US-30065,ZIP-US-009,2025-04-01T16:41:00,pickup,100,32.5,17.3,0.99,0.5,35.2,nominal
TEL-30066-outbound,FL-US-30065,ZIP-US-009,2025-04-01T16:47:18,outbound,74.6,33.1,19.6,1.15,0.7,36.1,nominal
TEL-30066-recovery,FL-US-30065,ZIP-US-009,2025-04-01T16:52:58,recovery,51.8,32.2,20.2,0.97,0.57,37.2,nominal
TEL-30067-pickup,FL-US-30066,ZIP-US-016,2025-04-01T15:27:00,pickup,100,31.6,26.8,1.3,1.02,38.4,nominal
TEL-30067-outbound,FL-US-30066,ZIP-US-016,2025-04-01T15:31:24,outbound,80.6,30.9,21.9,0.89,0.5,37.5,nominal
TEL-30067-recovery,FL-US-30066,ZIP-US-016,2025-04-01T15:35:21,recovery,63.1,31.9,17.1,1.12,0.85,38.6,nominal
TEL-30068-pickup,FL-US-30067,ZIP-US-011,2025-04-01T18:09:00,pickup,100,32.0,13.5,0.78,0.97,37.0,nominal
TEL-30068-outbound,FL-US-30067,ZIP-US-011,2025-04-01T18:15:00,outbound,79.0,31.1,29.7,1.11,0.71,36.3,nominal
TEL-30068-recovery,FL-US-30067,ZIP-US-011,2025-04-01T18:20:24,recovery,60.1,30.7,20.3,0.81,1.02,37.1,nominal
TEL-30069-pickup,FL-US-30068,ZIP-US-011,2025-04-01T18:27:00,pickup,100,31.6,19.3,0.93,0.93,38.5,nominal
TEL-30069-outbound,FL-US-30068,ZIP-US-011,2025-04-01T18:32:15,outbound,82.4,29.7,25.8,1.22,0.68,35.2,nominal
TEL-30069-recovery,FL-US-30068,ZIP-US-011,2025-04-01T18:36:58,recovery,66.6,29.4,20.0,1.1,0.62,38.4,nominal
TEL-30070-pickup,FL-US-30069,ZIP-US-015,2025-04-01T13:16:00,pickup,100,29.8,19.5,1.02,1.17,37.8,nominal
TEL-30070-outbound,FL-US-30069,ZIP-US-015,2025-04-01T13:21:21,outbound,81.8,30.5,20.3,0.9,1.06,37.2,nominal
TEL-30070-recovery,FL-US-30069,ZIP-US-015,2025-04-01T13:26:09,recovery,65.4,29.6,17.8,1.21,0.5,37.8,nominal
TEL-30071-pickup,FL-US-30070,ZIP-US-015,2025-04-01T15:09:00,pickup,100,29.9,24.3,1.26,0.65,36.3,nominal
TEL-30071-outbound,FL-US-30070,ZIP-US-015,2025-04-01T15:16:21,outbound,72.5,32.7,17.0,1.02,0.91,36.9,nominal
TEL-30071-recovery,FL-US-30070,ZIP-US-015,2025-04-01T15:22:57,recovery,47.8,32.8,21.5,1.09,0.8,37.1,nominal
TEL-30072-pickup,FL-US-30071,ZIP-US-011,2025-04-01T17:47:00,pickup,100,31.0,25.8,1.31,0.82,37.7,nominal
TEL-30072-outbound,FL-US-30071,ZIP-US-011,2025-04-01T17:53:18,outbound,78.5,32.0,12.8,1.08,0.61,35.9,nominal
TEL-30072-recovery,FL-US-30071,ZIP-US-011,2025-04-01T17:58:58,recovery,59.2,31.7,18.5,0.85,0.87,36.1,nominal
TEL-30073-pickup,FL-US-30072,ZIP-US-009,2025-04-01T13:14:00,pickup,100,32.6,19.3,1.0,0.98,36.8,nominal
TEL-30073-outbound,FL-US-30072,ZIP-US-009,2025-04-01T13:20:09,outbound,79.7,29.6,13.5,0.77,0.78,37.8,nominal
TEL-30073-recovery,FL-US-30072,ZIP-US-009,2025-04-01T13:25:41,recovery,61.4,29.9,18.8,1.0,0.69,36.7,nominal
TEL-30074-pickup,FL-US-30073,ZIP-US-016,2025-04-01T15:16:00,pickup,100,30.7,18.1,1.01,0.9,34.9,nominal
TEL-30074-outbound,FL-US-30073,ZIP-US-016,2025-04-01T15:21:48,outbound,83.1,30.2,23.6,1.05,0.76,34.9,nominal
TEL-30074-recovery,FL-US-30073,ZIP-US-016,2025-04-01T15:27:01,recovery,67.8,30.6,15.1,0.78,0.92,37.1,nominal
TEL-30075-pickup,FL-US-30074,ZIP-US-009,2025-04-01T17:39:00,pickup,100,32.2,18.8,0.91,0.71,36.5,nominal
TEL-30075-outbound,FL-US-30074,ZIP-US-009,2025-04-01T17:45:12,outbound,74.9,32.4,22.6,1.23,0.83,35.1,nominal
TEL-30075-recovery,FL-US-30074,ZIP-US-009,2025-04-01T17:50:46,recovery,52.3,32.9,22.0,0.9,0.93,35.6,nominal
TEL-30076-pickup,FL-US-30075,ZIP-US-011,2025-04-01T13:04:00,pickup,100,31.6,19.4,0.9,0.75,37.7,nominal
TEL-30076-outbound,FL-US-30075,ZIP-US-011,2025-04-01T13:10:18,outbound,74.9,31.4,12.6,1.05,0.74,35.5,nominal
TEL-30076-recovery,FL-US-30075,ZIP-US-011,2025-04-01T13:15:58,recovery,52.3,31.7,17.7,1.06,0.78,39.1,nominal
TEL-30077-pickup,FL-US-30076,ZIP-US-014,2025-04-01T16:48:00,pickup,100,29.6,23.1,1.09,0.98,39.2,nominal
TEL-30077-outbound,FL-US-30076,ZIP-US-014,2025-04-01T16:52:03,outbound,85.0,29.1,17.8,1.22,1.26,36.2,nominal
TEL-30077-recovery,FL-US-30076,ZIP-US-014,2025-04-01T16:55:41,recovery,71.5,30.6,21.8,1.28,0.66,35.4,nominal
TEL-30078-pickup,FL-US-30077,ZIP-US-015,2025-04-01T08:37:00,pickup,100,30.8,19.7,1.4,1.0,36.4,nominal
TEL-30078-outbound,FL-US-30077,ZIP-US-015,2025-04-01T08:43:18,outbound,75.7,34.7,22.5,0.83,0.85,35.3,nominal
TEL-30078-recovery,FL-US-30077,ZIP-US-015,2025-04-01T08:48:58,recovery,53.9,31.9,21.3,0.96,0.89,39.7,nominal
TEL-30079-pickup,FL-US-30078,ZIP-US-014,2025-04-01T18:28:00,pickup,100,32.8,16.7,0.87,0.67,36.1,nominal
TEL-30079-outbound,FL-US-30078,ZIP-US-014,2025-04-01T18:34:06,outbound,75.9,32.7,20.4,0.81,0.96,38.0,nominal
TEL-30079-recovery,FL-US-30078,ZIP-US-014,2025-04-01T18:39:35,recovery,54.2,31.0,25.4,1.05,0.83,38.0,nominal
TEL-30080-pickup,FL-US-30079,ZIP-US-016,2025-04-01T19:03:00,pickup,100,30.1,19.3,1.03,0.62,38.7,nominal
TEL-30080-outbound,FL-US-30079,ZIP-US-016,2025-04-01T19:07:15,outbound,83.0,30.0,20.9,1.18,0.95,36.5,nominal
TEL-30080-recovery,FL-US-30079,ZIP-US-016,2025-04-01T19:11:04,recovery,67.7,28.8,21.9,1.26,0.56,37.3,nominal
TEL-30081-pickup,FL-US-30080,ZIP-US-013,2025-04-01T18:02:00,pickup,100,31.8,11.5,0.91,0.64,37.3,nominal
TEL-30081-outbound,FL-US-30080,ZIP-US-013,2025-04-01T18:07:45,outbound,75.7,32.4,16.6,1.11,0.96,37.4,nominal
TEL-30081-recovery,FL-US-30080,ZIP-US-013,2025-04-01T18:12:55,recovery,53.9,30.8,22.8,1.19,0.73,37.5,nominal
TEL-30082-pickup,FL-US-30081,ZIP-US-017,2025-04-01T17:55:00,pickup,100,31.7,18.4,0.98,0.53,36.8,nominal
TEL-30082-outbound,FL-US-30081,ZIP-US-017,2025-04-01T18:01:30,outbound,75.6,31.4,16.2,1.08,0.89,37.2,nominal
TEL-30082-recovery,FL-US-30081,ZIP-US-017,2025-04-01T18:07:21,recovery,53.6,32.2,12.9,0.87,0.78,37.4,nominal
TEL-30083-pickup,FL-US-30082,ZIP-US-022,2025-04-01T19:09:00,pickup,100,29.7,23.9,0.96,0.67,35.1,nominal
TEL-30083-outbound,FL-US-30082,ZIP-US-022,2025-04-01T19:13:45,outbound,81.5,29.5,20.5,1.05,1.03,37.8,nominal
TEL-30083-recovery,FL-US-30082,ZIP-US-022,2025-04-01T19:18:01,recovery,64.9,28.1,18.3,0.86,0.61,37.4,nominal
TEL-30084-pickup,FL-US-30083,ZIP-US-018,2025-04-01T09:42:00,pickup,100,31.5,14.1,1.1,0.87,36.2,nominal
TEL-30084-outbound,FL-US-30083,ZIP-US-018,2025-04-01T09:48:03,outbound,74.9,33.7,21.7,1.1,1.0,38.2,nominal
TEL-30084-recovery,FL-US-30083,ZIP-US-018,2025-04-01T09:53:29,recovery,52.3,30.8,23.0,0.91,1.04,39.4,nominal
TEL-30085-pickup,FL-US-30084,ZIP-US-024,2025-04-01T19:21:00,pickup,100,31.5,23.1,1.12,0.76,37.3,nominal
TEL-30085-outbound,FL-US-30084,ZIP-US-024,2025-04-01T19:27:21,outbound,76.1,32.3,14.7,0.77,0.57,36.6,nominal
TEL-30085-recovery,FL-US-30084,ZIP-US-024,2025-04-01T19:33:03,recovery,54.7,32.4,14.2,1.07,0.76,37.8,nominal
TEL-30086-pickup,FL-US-30085,ZIP-US-024,2025-04-01T13:15:00,pickup,100,31.4,26.2,1.23,0.9,36.6,nominal
TEL-30086-outbound,FL-US-30085,ZIP-US-024,2025-04-01T13:21:57,outbound,74.8,29.9,13.8,0.68,0.83,35.9,nominal
TEL-30086-recovery,FL-US-30085,ZIP-US-024,2025-04-01T13:28:12,recovery,52.2,32.9,25.3,0.85,1.03,36.7,nominal
TEL-30087-pickup,FL-US-30086,ZIP-US-018,2025-04-01T11:38:00,pickup,100,30.7,21.9,1.02,0.58,35.9,nominal
TEL-30087-outbound,FL-US-30086,ZIP-US-018,2025-04-01T11:43:48,outbound,80.8,30.7,17.4,1.1,0.94,38.1,nominal
TEL-30087-recovery,FL-US-30086,ZIP-US-018,2025-04-01T11:49:01,recovery,63.6,29.6,14.8,1.0,0.67,36.8,nominal
TEL-30088-pickup,FL-US-30087,ZIP-US-020,2025-04-01T17:31:00,pickup,100,30.3,23.5,1.17,0.66,37.6,nominal
TEL-30088-outbound,FL-US-30087,ZIP-US-020,2025-04-01T17:36:09,outbound,83.6,30.2,21.6,0.78,0.61,37.0,nominal
TEL-30088-recovery,FL-US-30087,ZIP-US-020,2025-04-01T17:40:47,recovery,68.8,31.7,19.7,1.04,1.12,36.8,nominal
TEL-30089-pickup,FL-US-30088,ZIP-US-017,2025-04-01T14:20:00,pickup,100,31.3,20.0,0.91,0.7,38.5,nominal
TEL-30089-outbound,FL-US-30088,ZIP-US-017,2025-04-01T14:26:06,outbound,75.2,32.1,19.8,0.93,0.98,38.3,nominal
TEL-30089-recovery,FL-US-30088,ZIP-US-017,2025-04-01T14:31:35,recovery,52.9,32.5,17.8,1.37,0.67,38.1,nominal
TEL-30090-pickup,FL-US-30089,ZIP-US-021,2025-04-01T13:51:00,pickup,100,30.5,17.8,0.88,0.98,35.3,nominal
TEL-30090-outbound,FL-US-30089,ZIP-US-021,2025-04-01T13:56:12,outbound,81.8,29.9,23.9,1.03,0.64,37.1,nominal
TEL-30090-recovery,FL-US-30089,ZIP-US-021,2025-04-01T14:00:52,recovery,65.3,30.4,15.1,1.19,0.96,36.6,nominal
TEL-30091-pickup,FL-US-30090,ZIP-US-017,2025-04-01T20:23:00,pickup,100,31.6,24.4,1.01,0.57,36.3,nominal
TEL-30091-outbound,FL-US-30090,ZIP-US-017,2025-04-01T20:28:03,outbound,76.4,29.9,16.7,0.97,0.5,38.2,nominal
TEL-30091-recovery,FL-US-30090,ZIP-US-017,2025-04-01T20:32:35,recovery,55.2,33.1,18.1,0.89,0.63,36.8,nominal
TEL-30092-pickup,FL-US-30091,ZIP-US-021,2025-04-01T20:29:00,pickup,100,32.7,12.6,1.3,0.66,36.3,nominal
TEL-30092-outbound,FL-US-30091,ZIP-US-021,2025-04-01T20:35:21,outbound,74.4,31.9,20.6,0.67,0.83,37.8,nominal
TEL-30092-recovery,FL-US-30091,ZIP-US-021,2025-04-01T20:41:03,recovery,51.3,32.0,14.3,0.98,0.73,37.1,nominal
TEL-30093-pickup,FL-US-30092,ZIP-US-020,2025-04-01T19:27:00,pickup,100,31.9,15.3,0.87,1.16,37.8,nominal
TEL-30093-outbound,FL-US-30092,ZIP-US-020,2025-04-01T19:32:30,outbound,78.3,34.6,20.4,1.14,0.56,34.8,nominal
TEL-30093-recovery,FL-US-30092,ZIP-US-020,2025-04-01T19:37:27,recovery,58.8,33.9,23.7,1.11,0.9,35.2,nominal
TEL-30094-pickup,FL-US-30093,ZIP-US-017,2025-04-01T15:16:00,pickup,100,30.0,19.5,1.22,0.72,38.1,nominal
TEL-30094-outbound,FL-US-30093,ZIP-US-017,2025-04-01T15:21:12,outbound,83.1,29.5,19.8,1.13,0.77,36.5,nominal
TEL-30094-recovery,FL-US-30093,ZIP-US-017,2025-04-01T15:25:52,recovery,67.9,31.3,25.4,0.93,1.03,37.5,nominal
TEL-30095-pickup,FL-US-30094,ZIP-US-024,2025-04-01T16:09:00,pickup,100,31.9,15.9,1.1,1.13,34.8,nominal
TEL-30095-outbound,FL-US-30094,ZIP-US-024,2025-04-01T16:15:03,outbound,74.1,31.1,22.2,0.74,0.53,36.3,nominal
TEL-30095-recovery,FL-US-30094,ZIP-US-024,2025-04-01T16:20:29,recovery,50.8,31.9,23.3,0.97,0.55,36.4,nominal
TEL-30096-pickup,FL-US-30095,ZIP-US-017,2025-04-01T19:29:00,pickup,100,31.6,28.2,1.05,0.99,36.8,nominal
TEL-30096-outbound,FL-US-30095,ZIP-US-017,2025-04-01T19:34:48,outbound,78.9,30.6,11.6,0.92,0.72,36.0,nominal
TEL-30096-recovery,FL-US-30095,ZIP-US-017,2025-04-01T19:40:01,recovery,59.9,30.9,22.5,0.88,1.06,37.2,nominal
TEL-30097-pickup,FL-US-30096,ZIP-US-017,2025-04-01T09:23:00,pickup,100,31.6,26.0,1.02,0.92,37.5,nominal
TEL-30097-outbound,FL-US-30096,ZIP-US-017,2025-04-01T09:28:42,outbound,80.6,32.1,19.7,1.04,0.79,35.5,nominal
TEL-30097-recovery,FL-US-30096,ZIP-US-017,2025-04-01T09:33:49,recovery,63.2,30.7,24.7,1.12,0.86,37.7,nominal
TEL-30098-pickup,FL-US-30097,ZIP-US-017,2025-04-01T18:32:00,pickup,100,30.8,20.3,1.18,1.21,35.9,nominal
TEL-30098-outbound,FL-US-30097,ZIP-US-017,2025-04-01T18:36:09,outbound,80.4,30.9,18.9,0.97,0.71,37.1,nominal
TEL-30098-recovery,FL-US-30097,ZIP-US-017,2025-04-01T18:39:53,recovery,62.7,29.1,20.6,1.03,0.67,35.5,nominal
TEL-30099-pickup,FL-US-30098,ZIP-US-018,2025-04-01T10:27:00,pickup,100,32.2,15.8,1.03,0.53,38.7,nominal
TEL-30099-outbound,FL-US-30098,ZIP-US-018,2025-04-01T10:32:54,outbound,74.8,32.0,13.0,1.24,0.84,37.9,nominal
TEL-30099-recovery,FL-US-30098,ZIP-US-018,2025-04-01T10:38:12,recovery,52.2,33.0,20.8,1.05,0.5,35.8,nominal
TEL-30100-pickup,FL-US-30099,ZIP-US-024,2025-04-01T16:42:00,pickup,100,30.4,17.4,1.15,0.91,37.5,nominal
TEL-30100-outbound,FL-US-30099,ZIP-US-024,2025-04-01T16:46:24,outbound,85.2,29.4,26.5,1.02,0.81,37.9,nominal
TEL-30100-recovery,FL-US-30099,ZIP-US-024,2025-04-01T16:50:21,recovery,71.9,29.7,23.8,1.02,0.98,36.8,nominal
TEL-30101-pickup,FL-US-30100,ZIP-US-024,2025-04-01T09:33:00,pickup,100,28.2,18.9,1.05,0.74,37.7,nominal
TEL-30101-outbound,FL-US-30100,ZIP-US-024,2025-04-01T09:36:54,outbound,85.5,30.3,27.2,1.15,1.38,35.8,nominal
TEL-30101-recovery,FL-US-30100,ZIP-US-024,2025-04-01T09:40:24,recovery,72.5,31.0,15.2,0.91,0.8,38.5,nominal
TEL-30102-pickup,FL-US-30101,ZIP-US-023,2025-04-01T18:39:00,pickup,100,30.7,17.8,1.1,0.72,38.7,nominal
TEL-30102-outbound,FL-US-30101,ZIP-US-023,2025-04-01T18:43:03,outbound,83.5,29.4,24.1,1.27,0.75,36.2,nominal
TEL-30102-recovery,FL-US-30101,ZIP-US-023,2025-04-01T18:46:41,recovery,68.6,30.7,20.3,0.92,0.7,38.0,nominal
TEL-30103-pickup,FL-US-30102,ZIP-US-022,2025-04-01T15:08:00,pickup,100,31.3,21.5,1.15,0.85,37.7,nominal
TEL-30103-outbound,FL-US-30102,ZIP-US-022,2025-04-01T15:13:24,outbound,78.8,29.9,19.2,1.04,0.65,37.4,nominal
TEL-30103-recovery,FL-US-30102,ZIP-US-022,2025-04-01T15:18:15,recovery,59.7,30.3,17.8,0.97,0.5,36.7,nominal
TEL-30104-pickup,FL-US-30103,ZIP-US-018,2025-04-01T14:26:00,pickup,100,30.1,27.8,1.05,0.81,36.4,nominal
TEL-30104-outbound,FL-US-30103,ZIP-US-018,2025-04-01T14:29:18,outbound,84.9,31.4,15.7,0.97,0.94,37.0,nominal
TEL-30104-recovery,FL-US-30103,ZIP-US-018,2025-04-01T14:32:16,recovery,71.2,30.5,18.5,0.99,0.69,36.8,nominal
TEL-30105-pickup,FL-US-30104,ZIP-US-024,2025-04-01T13:17:00,pickup,100,32.0,21.2,1.02,1.35,37.6,nominal
TEL-30105-outbound,FL-US-30104,ZIP-US-024,2025-04-01T13:22:03,outbound,79.6,31.9,20.3,0.91,0.7,38.5,nominal
TEL-30105-recovery,FL-US-30104,ZIP-US-024,2025-04-01T13:26:35,recovery,61.2,30.1,20.5,1.33,0.74,37.3,nominal
TEL-30106-pickup,FL-US-30105,ZIP-US-021,2025-04-01T16:41:00,pickup,100,31.3,18.5,1.01,0.71,35.1,nominal
TEL-30106-outbound,FL-US-30105,ZIP-US-021,2025-04-01T16:47:42,outbound,73.0,31.7,25.1,1.12,0.82,37.0,nominal
TEL-30106-recovery,FL-US-30105,ZIP-US-021,2025-04-01T16:53:43,recovery,48.7,32.9,20.5,0.88,0.77,38.4,nominal
TEL-30107-pickup,FL-US-30106,ZIP-US-017,2025-04-01T13:42:00,pickup,100,30.4,26.6,0.6,0.63,37.5,nominal
TEL-30107-outbound,FL-US-30106,ZIP-US-017,2025-04-01T13:46:33,outbound,84.9,32.4,17.5,1.12,0.56,37.6,nominal
TEL-30107-recovery,FL-US-30106,ZIP-US-017,2025-04-01T13:50:38,recovery,71.2,32.2,23.8,1.13,0.96,37.3,nominal
TEL-30108-pickup,FL-US-30107,ZIP-US-018,2025-04-01T20:36:00,pickup,100,30.5,14.7,0.95,0.87,37.3,nominal
TEL-30108-outbound,FL-US-30107,ZIP-US-018,2025-04-01T20:41:00,outbound,85.2,29.9,9.8,1.0,0.95,35.9,nominal
TEL-30108-recovery,FL-US-30107,ZIP-US-018,2025-04-01T20:45:30,recovery,71.8,29.6,20.9,0.88,0.73,36.9,nominal
TEL-30109-pickup,FL-US-30108,ZIP-US-023,2025-04-01T13:56:00,pickup,100,29.2,24.5,0.8,0.95,35.4,nominal
TEL-30109-outbound,FL-US-30108,ZIP-US-023,2025-04-01T14:00:30,outbound,85.0,30.6,14.5,0.97,0.51,38.2,nominal
TEL-30109-recovery,FL-US-30108,ZIP-US-023,2025-04-01T14:04:33,recovery,71.4,28.4,19.6,1.14,0.64,37.3,nominal
TEL-30110-pickup,FL-US-30109,ZIP-US-017,2025-04-01T09:14:00,pickup,100,32.8,20.6,1.22,0.84,37.0,nominal
TEL-30110-outbound,FL-US-30109,ZIP-US-017,2025-04-01T09:20:30,outbound,73.9,32.6,28.3,1.13,0.91,38.7,nominal
TEL-30110-recovery,FL-US-30109,ZIP-US-017,2025-04-01T09:26:21,recovery,50.4,33.2,22.6,0.92,0.87,36.3,nominal
TEL-30111-pickup,FL-US-30110,ZIP-US-024,2025-04-01T09:09:00,pickup,100,30.2,23.8,0.91,0.71,36.6,nominal
TEL-30111-outbound,FL-US-30110,ZIP-US-024,2025-04-01T09:13:03,outbound,84.3,30.3,18.6,0.88,0.57,37.9,nominal
TEL-30111-recovery,FL-US-30110,ZIP-US-024,2025-04-01T09:16:41,recovery,70.2,29.4,16.3,0.76,1.28,37.0,nominal
TEL-30112-pickup,FL-US-30111,ZIP-US-021,2025-04-01T15:28:00,pickup,100,29.6,14.8,0.99,0.83,37.2,nominal
TEL-30112-outbound,FL-US-30111,ZIP-US-021,2025-04-01T15:31:21,outbound,86.0,31.1,17.8,0.93,0.7,35.3,nominal
TEL-30112-recovery,FL-US-30111,ZIP-US-021,2025-04-01T15:34:21,recovery,73.4,29.8,21.4,1.14,1.0,34.6,nominal
TEL-30113-pickup,FL-US-30112,ZIP-US-021,2025-04-01T13:59:00,pickup,100,30.7,19.0,1.16,0.75,36.3,nominal
TEL-30113-outbound,FL-US-30112,ZIP-US-021,2025-04-01T14:02:27,outbound,83.7,30.0,23.3,1.16,1.01,38.7,nominal
TEL-30113-recovery,FL-US-30112,ZIP-US-021,2025-04-01T14:05:33,recovery,69.1,31.0,15.7,1.3,0.77,37.7,nominal
TEL-30114-pickup,FL-US-30113,ZIP-US-022,2025-04-01T08:40:00,pickup,100,32.3,17.9,0.83,0.81,36.4,nominal
TEL-30114-outbound,FL-US-30113,ZIP-US-022,2025-04-01T08:45:12,outbound,74.8,33.0,20.2,1.18,0.81,36.8,nominal
TEL-30114-recovery,FL-US-30113,ZIP-US-022,2025-04-01T08:49:52,recovery,52.2,32.7,20.6,0.84,0.5,37.8,nominal
TEL-30115-pickup,FL-US-30114,ZIP-US-019,2025-04-01T14:51:00,pickup,100,32.0,17.8,1.14,0.96,37.4,nominal
TEL-30115-outbound,FL-US-30114,ZIP-US-019,2025-04-01T14:57:33,outbound,73.7,32.4,19.3,0.88,0.84,37.1,nominal
TEL-30115-recovery,FL-US-30114,ZIP-US-019,2025-04-01T15:03:26,recovery,50.1,31.6,18.6,0.89,0.69,38.5,nominal
TEL-30116-pickup,FL-US-30115,ZIP-US-020,2025-04-01T10:08:00,pickup,100,31.7,23.4,1.01,0.9,38.4,nominal
TEL-30116-outbound,FL-US-30115,ZIP-US-020,2025-04-01T10:15:15,outbound,76.3,33.1,17.1,1.1,0.75,37.9,nominal
TEL-30116-recovery,FL-US-30115,ZIP-US-020,2025-04-01T10:21:46,recovery,55.0,32.2,13.9,0.77,0.91,37.4,nominal
TEL-30117-pickup,FL-US-30116,ZIP-US-018,2025-04-01T19:38:00,pickup,100,31.0,18.8,1.07,0.58,37.7,nominal
TEL-30117-outbound,FL-US-30116,ZIP-US-018,2025-04-01T19:43:48,outbound,79.2,30.0,22.2,1.09,0.79,37.8,nominal
TEL-30117-recovery,FL-US-30116,ZIP-US-018,2025-04-01T19:49:01,recovery,60.5,32.3,20.0,0.93,0.75,38.3,nominal
TEL-30118-pickup,FL-US-30117,ZIP-US-018,2025-04-01T11:57:00,pickup,100,30.7,23.0,0.93,0.99,37.7,nominal
TEL-30118-outbound,FL-US-30117,ZIP-US-018,2025-04-01T12:03:03,outbound,78.3,33.1,10.0,1.0,0.75,35.9,nominal
TEL-30118-recovery,FL-US-30117,ZIP-US-018,2025-04-01T12:08:29,recovery,58.7,30.4,15.9,0.95,0.81,38.0,nominal
TEL-30119-pickup,FL-US-30118,ZIP-US-017,2025-04-01T10:05:00,pickup,100,31.4,19.8,1.19,0.84,39.2,nominal
TEL-30119-outbound,FL-US-30118,ZIP-US-017,2025-04-01T10:10:33,outbound,79.5,30.8,20.6,1.0,0.95,37.8,nominal
TEL-30119-recovery,FL-US-30118,ZIP-US-017,2025-04-01T10:15:32,recovery,61.1,31.5,18.1,1.2,0.76,36.1,nominal
TEL-30120-pickup,FL-US-30119,ZIP-US-022,2025-04-01T17:34:00,pickup,100,32.0,20.5,0.87,0.5,37.0,nominal
TEL-30120-outbound,FL-US-30119,ZIP-US-022,2025-04-01T17:40:48,outbound,75.1,30.0,17.2,1.3,1.13,38.5,nominal
TEL-30120-recovery,FL-US-30119,ZIP-US-022,2025-04-01T17:46:55,recovery,52.6,33.2,24.4,1.28,1.2,37.0,nominal
TEL-30121-pickup,FL-US-30120,ZIP-US-021,2025-04-01T13:09:00,pickup,100,32.8,22.5,1.12,0.5,36.7,flagged
TEL-30121-outbound,FL-US-30120,ZIP-US-021,2025-04-01T13:20:09,outbound,74.6,33.3,18.9,1.02,1.05,37.0,flagged
TEL-30121-recovery,FL-US-30120,ZIP-US-021,2025-04-01T13:30:11,recovery,51.7,31.0,17.8,1.07,0.68,35.8,flagged
TEL-30122-pickup,FL-US-30121,ZIP-US-022,2025-04-01T14:14:00,pickup,100,30.1,22.9,0.77,0.65,38.6,nominal
TEL-30122-outbound,FL-US-30121,ZIP-US-022,2025-04-01T14:19:33,outbound,84.1,28.6,13.9,0.94,0.97,36.7,nominal
TEL-30122-recovery,FL-US-30121,ZIP-US-022,2025-04-01T14:24:32,recovery,69.8,30.3,18.1,1.08,0.59,36.7,nominal
TEL-30123-pickup,FL-US-30122,ZIP-US-017,2025-04-01T10:00:00,pickup,100,33.1,19.6,0.97,0.59,36.5,nominal
TEL-30123-outbound,FL-US-30122,ZIP-US-017,2025-04-01T10:05:33,outbound,77.3,30.2,14.6,1.21,0.67,37.2,nominal
TEL-30123-recovery,FL-US-30122,ZIP-US-017,2025-04-01T10:10:32,recovery,56.8,31.6,24.3,0.7,0.74,36.4,nominal
TEL-30124-pickup,FL-US-30123,ZIP-US-018,2025-04-01T11:04:00,pickup,100,29.7,18.1,1.25,0.72,35.6,nominal
TEL-30124-outbound,FL-US-30123,ZIP-US-018,2025-04-01T11:08:33,outbound,84.7,30.3,22.5,1.2,1.07,36.5,nominal
TEL-30124-recovery,FL-US-30123,ZIP-US-018,2025-04-01T11:12:38,recovery,70.9,28.6,13.8,1.17,0.9,37.4,nominal
TEL-30125-pickup,FL-US-30124,ZIP-US-001,2025-04-02T10:00:00,pickup,100,31.9,27.3,1.03,0.77,36.2,nominal
TEL-30125-outbound,FL-US-30124,ZIP-US-001,2025-04-02T10:05:09,outbound,79.6,31.5,27.5,1.04,0.5,37.3,nominal
TEL-30125-recovery,FL-US-30124,ZIP-US-001,2025-04-02T10:09:47,recovery,61.2,31.0,23.3,1.14,0.59,36.7,nominal
TEL-30126-pickup,FL-US-30125,ZIP-US-003,2025-04-02T10:32:00,pickup,100,28.2,14.2,0.95,0.82,36.8,nominal
TEL-30126-outbound,FL-US-30125,ZIP-US-003,2025-04-02T10:36:48,outbound,85.3,30.3,17.5,1.06,0.7,37.8,nominal
TEL-30126-recovery,FL-US-30125,ZIP-US-003,2025-04-02T10:41:07,recovery,72.0,29.0,19.9,1.01,0.93,36.4,nominal
TEL-30127-pickup,FL-US-30126,ZIP-US-007,2025-04-02T11:15:00,pickup,100,29.4,17.5,1.11,0.63,37.3,nominal
TEL-30127-outbound,FL-US-30126,ZIP-US-007,2025-04-02T11:19:24,outbound,81.9,30.2,19.9,1.25,1.04,35.8,nominal
TEL-30127-recovery,FL-US-30126,ZIP-US-007,2025-04-02T11:23:21,recovery,65.5,31.2,14.9,0.86,0.69,36.2,nominal
TEL-30128-pickup,FL-US-30127,ZIP-US-006,2025-04-02T21:00:00,pickup,100,32.2,19.3,0.85,0.62,37.4,nominal
TEL-30128-outbound,FL-US-30127,ZIP-US-006,2025-04-02T21:05:45,outbound,80.1,30.3,20.4,1.3,0.58,38.9,nominal
