snapshot_date,drone_id,home_site,battery_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_vibration_mm_s,tether_descent_baseline_sec,maintenance_status
2025-05-19,ZIP-US-006,Northside_Fulfillment,94.5,220,18.3,0.92,37.4,operational
2025-05-19,ZIP-US-007,Northside_Fulfillment,94.5,223,15.9,0.93,37.0,operational
2025-05-19,ZIP-US-008,Northside_Fulfillment,93.9,226,21.6,0.97,36.7,operational
2025-05-19,ZIP-US-009,Central_Fulfillment,94.8,229,25.5,1.09,35.6,operational
2025-05-19,ZIP-US-010,Central_Fulfillment,94.1,232,16.1,1.12,37.8,operational
2025-05-19,ZIP-US-011,Central_Fulfillment,94.9,235,14.0,0.83,36.8,grounded
2025-05-19,ZIP-US-012,Central_Fulfillment,94.6,238,24.6,0.91,37.0,operational
2025-05-19,ZIP-US-013,Central_Fulfillment,94.3,241,18.5,1.19,38.2,operational
2025-05-19,ZIP-US-014,Central_Fulfillment,94.7,244,22.0,0.87,38.4,operational
2025-05-19,ZIP-US-015,Central_Fulfillment,93.9,247,15.1,0.77,36.7,operational
2025-05-19,ZIP-US-016,Central_Fulfillment,95.2,250,26.0,1.1,37.2,operational
2025-05-19,ZIP-US-017,Eastside_Fulfillment,94.5,253,16.9,1.21,36.7,operational
2025-05-19,ZIP-US-018,Eastside_Fulfillment,95.0,256,15.3,0.84,36.2,operational
2025-05-19,ZIP-US-019,Eastside_Fulfillment,94.5,259,18.8,1.02,36.3,operational
2025-05-19,ZIP-US-020,Eastside_Fulfillment,94.7,262,26.3,0.95,35.9,operational
2025-05-19,ZIP-US-021,Eastside_Fulfillment,94.4,265,24.1,1.29,38.2,operational
2025-05-19,ZIP-US-022,Eastside_Fulfillment,94.8,268,19.3,1.05,37.1,operational
2025-05-19,ZIP-US-023,Eastside_Fulfillment,94.8,271,24.7,0.87,35.5,operational
2025-05-19,ZIP-US-024,Eastside_Fulfillment,94.6,274,25.7,1.19,37.4,operational
2025-05-20,ZIP-US-001,Northside_Fulfillment,94.6,206,20.0,1.21,37.8,operational
2025-05-20,ZIP-US-002,Northside_Fulfillment,94.3,209,20.0,0.96,38.0,operational
2025-05-20,ZIP-US-003,Northside_Fulfillment,95.6,212,18.3,1.27,35.2,operational
2025-05-20,ZIP-US-004,Northside_Fulfillment,94.2,215,20.8,0.74,35.5,operational
2025-05-20,ZIP-US-005,Northside_Fulfillment,95.1,218,20.9,1.06,38.3,operational
2025-05-20,ZIP-US-006,Northside_Fulfillment,94.4,221,26.0,0.98,39.0,operational
2025-05-20,ZIP-US-007,Northside_Fulfillment,95.0,224,19.7,1.16,37.9,operational
2025-05-20,ZIP-US-008,Northside_Fulfillment,95.3,227,17.1,1.0,37.1,operational
2025-05-20,ZIP-US-009,Central_Fulfillment,94.5,230,28.3,1.07,37.7,operational
2025-05-20,ZIP-US-010,Central_Fulfillment,95.0,233,26.2,0.93,34.9,operational
2025-05-20,ZIP-US-011,Central_Fulfillment,94.7,236,16.8,0.61,37.8,grounded
2025-05-20,ZIP-US-012,Central_Fulfillment,94.3,239,27.9,1.04,37.9,operational
2025-05-20,ZIP-US-013,Central_Fulfillment,94.0,242,25.6,1.16,37.0,operational
2025-05-20,ZIP-US-014,Central_Fulfillment,94.1,245,25.6,1.1,36.0,operational
2025-05-20,ZIP-US-015,Central_Fulfillment,94.9,248,21.8,0.83,36.9,operational
2025-05-20,ZIP-US-016,Central_Fulfillment,94.5,251,17.1,0.95,36.6,operational
2025-05-20,ZIP-US-017,Eastside_Fulfillment,95.0,254,17.5,1.11,37.4,operational
2025-05-20,ZIP-US-018,Eastside_Fulfillment,94.9,257,26.3,1.34,37.1,operational
2025-05-20,ZIP-US-019,Eastside_Fulfillment,94.4,260,20.4,0.9,36.6,operational
2025-05-20,ZIP-US-020,Eastside_Fulfillment,94.1,263,16.5,0.97,35.2,operational
2025-05-20,ZIP-US-021,Eastside_Fulfillment,94.8,266,17.6,1.11,37.6,operational
2025-05-20,ZIP-US-022,Eastside_Fulfillment,94.3,269,20.2,0.86,37.6,operational
2025-05-20,ZIP-US-023,Eastside_Fulfillment,94.3,272,21.7,1.03,39.8,operational
2025-05-20,ZIP-US-024,Eastside_Fulfillment,94.2,275,21.3,0.76,38.1,operational
2025-05-21,ZIP-US-001,Northside_Fulfillment,94.8,208,24.7,0.87,35.6,operational
2025-05-21,ZIP-US-002,Northside_Fulfillment,94.4,211,22.4,0.99,36.8,operational
2025-05-21,ZIP-US-003,Northside_Fulfillment,94.7,214,21.4,1.02,37.9,operational
2025-05-21,ZIP-US-004,Northside_Fulfillment,94.5,217,19.3,0.9,36.6,operational
2025-05-21,ZIP-US-005,Northside_Fulfillment,94.7,220,22.8,1.03,37.9,operational
2025-05-21,ZIP-US-006,Northside_Fulfillment,95.0,223,25.2,0.92,37.4,operational
2025-05-21,ZIP-US-007,Northside_Fulfillment,94.0,226,20.1,0.94,36.0,operational
2025-05-21,ZIP-US-008,Northside_Fulfillment,95.1,229,17.2,1.0,36.5,operational
2025-05-21,ZIP-US-009,Central_Fulfillment,94.5,232,21.1,0.94,36.4,operational
2025-05-21,ZIP-US-010,Central_Fulfillment,93.9,235,24.0,1.07,37.9,operational
2025-05-21,ZIP-US-011,Central_Fulfillment,98.8,238,19.1,0.87,37.6,operational
2025-05-21,ZIP-US-012,Central_Fulfillment,94.8,241,20.0,0.68,37.2,operational
2025-05-21,ZIP-US-013,Central_Fulfillment,94.3,244,18.1,1.14,36.3,operational
2025-05-21,ZIP-US-014,Central_Fulfillment,94.7,247,19.4,1.18,37.5,operational
2025-05-21,ZIP-US-015,Central_Fulfillment,95.1,250,24.8,0.88,36.1,operational
2025-05-21,ZIP-US-016,Central_Fulfillment,94.6,253,17.4,0.85,37.1,operational
2025-05-21,ZIP-US-017,Eastside_Fulfillment,94.9,256,22.2,1.06,38.2,operational
2025-05-21,ZIP-US-018,Eastside_Fulfillment,94.4,259,28.6,0.82,36.8,operational
2025-05-21,ZIP-US-019,Eastside_Fulfillment,94.1,262,16.5,0.94,36.9,operational
2025-05-21,ZIP-US-020,Eastside_Fulfillment,94.3,265,27.4,1.05,36.5,operational
2025-05-21,ZIP-US-021,Eastside_Fulfillment,94.8,268,16.1,0.92,37.4,operational
2025-05-21,ZIP-US-022,Eastside_Fulfillment,95.0,271,23.9,1.26,36.5,operational
2025-05-21,ZIP-US-023,Eastside_Fulfillment,94.4,274,17.7,1.26,38.1,operational
2025-05-21,ZIP-US-024,Eastside_Fulfillment,94.2,277,15.8,1.01,36.0,operational
2025-05-22,ZIP-US-001,Northside_Fulfillment,94.3,209,14.7,0.82,37.7,operational
2025-05-22,ZIP-US-002,Northside_Fulfillment,94.4,212,18.0,0.98,35.6,operational
2025-05-22,ZIP-US-003,Northside_Fulfillment,94.4,215,16.6,1.16,36.9,operational
2025-05-22,ZIP-US-004,Northside_Fulfillment,93.9,218,22.7,0.75,37.6,operational
2025-05-22,ZIP-US-005,Northside_Fulfillment,94.3,221,12.7,0.97,36.7,operational
2025-05-22,ZIP-US-006,Northside_Fulfillment,95.1,224,18.3,0.84,35.3,operational
2025-05-22,ZIP-US-007,Northside_Fulfillment,94.6,227,17.0,0.94,38.6,operational
2025-05-22,ZIP-US-008,Northside_Fulfillment,94.6,230,18.2,0.59,38.3,operational
2025-05-22,ZIP-US-009,Central_Fulfillment,95.1,233,16.8,0.93,36.8,operational
2025-05-22,ZIP-US-010,Central_Fulfillment,94.8,236,16.1,0.8,37.2,operational
2025-05-22,ZIP-US-011,Central_Fulfillment,98.6,239,16.7,1.18,36.7,operational
2025-05-22,ZIP-US-012,Central_Fulfillment,94.2,242,19.3,1.2,36.2,operational
2025-05-22,ZIP-US-013,Central_Fulfillment,94.1,245,20.3,1.02,37.2,operational
2025-05-22,ZIP-US-014,Central_Fulfillment,94.9,248,18.1,0.95,35.0,operational
2025-05-22,ZIP-US-015,Central_Fulfillment,94.8,251,22.3,1.0,37.9,operational
2025-05-22,ZIP-US-016,Central_Fulfillment,94.2,254,18.3,1.03,36.9,operational
2025-05-22,ZIP-US-017,Eastside_Fulfillment,94.5,257,19.8,1.0,35.3,operational
2025-05-22,ZIP-US-018,Eastside_Fulfillment,94.8,260,27.9,1.08,37.3,operational
2025-05-22,ZIP-US-019,Eastside_Fulfillment,94.5,263,23.7,0.92,37.0,operational
2025-05-22,ZIP-US-020,Eastside_Fulfillment,94.5,266,21.6,1.18,35.9,operational
2025-05-22,ZIP-US-021,Eastside_Fulfillment,94.9,269,19.2,1.19,38.3,operational
2025-05-22,ZIP-US-022,Eastside_Fulfillment,94.9,272,21.3,0.97,37.1,operational
2025-05-22,ZIP-US-023,Eastside_Fulfillment,94.8,275,15.8,0.75,38.1,operational
2025-05-22,ZIP-US-024,Eastside_Fulfillment,95.2,278,18.1,0.95,38.0,operational
2025-05-23,ZIP-US-001,Northside_Fulfillment,94.6,211,22.9,0.6,37.3,operational
2025-05-23,ZIP-US-002,Northside_Fulfillment,94.4,214,20.6,1.26,37.9,operational
2025-05-23,ZIP-US-003,Northside_Fulfillment,94.2,217,9.0,1.27,37.3,operational
2025-05-23,ZIP-US-004,Northside_Fulfillment,94.3,220,25.6,1.28,37.0,operational
2025-05-23,ZIP-US-005,Northside_Fulfillment,95.2,223,25.4,0.87,36.9,operational
2025-05-23,ZIP-US-006,Northside_Fulfillment,94.4,226,17.1,0.89,35.9,operational
2025-05-23,ZIP-US-007,Northside_Fulfillment,94.9,229,21.3,1.03,37.0,operational
2025-05-23,ZIP-US-008,Northside_Fulfillment,94.3,232,18.0,0.85,35.8,operational
2025-05-23,ZIP-US-009,Central_Fulfillment,94.2,235,23.0,0.98,38.2,operational
2025-05-23,ZIP-US-010,Central_Fulfillment,94.3,238,23.0,0.91,37.7,operational
2025-05-23,ZIP-US-011,Central_Fulfillment,98.9,241,18.6,1.05,37.8,operational
2025-05-23,ZIP-US-012,Central_Fulfillment,94.5,244,22.2,0.91,35.5,operational
2025-05-23,ZIP-US-013,Central_Fulfillment,94.3,247,19.2,0.92,36.8,operational
2025-05-23,ZIP-US-014,Central_Fulfillment,94.0,250,14.4,1.0,36.1,operational
2025-05-23,ZIP-US-015,Central_Fulfillment,94.1,253,17.0,0.97,37.3,operational
2025-05-23,ZIP-US-016,Central_Fulfillment,94.4,256,13.1,1.16,36.6,operational
2025-05-23,ZIP-US-017,Eastside_Fulfillment,94.7,259,19.4,1.11,38.2,operational
2025-05-23,ZIP-US-018,Eastside_Fulfillment,94.2,262,18.3,0.97,35.0,operational
2025-05-23,ZIP-US-019,Eastside_Fulfillment,94.4,265,17.7,0.94,35.5,operational
2025-05-23,ZIP-US-020,Eastside_Fulfillment,94.7,268,22.4,0.99,35.9,operational
2025-05-23,ZIP-US-021,Eastside_Fulfillment,94.6,271,22.2,0.81,36.9,operational
2025-05-23,ZIP-US-022,Eastside_Fulfillment,94.8,274,24.6,0.94,35.5,operational
2025-05-23,ZIP-US-023,Eastside_Fulfillment,94.6,277,20.5,0.95,36.4,operational
2025-05-23,ZIP-US-024,Eastside_Fulfillment,94.7,280,19.4,1.14,37.2,operational
2025-05-24,ZIP-US-001,Northside_Fulfillment,94.3,212,16.4,1.15,37.6,operational
2025-05-24,ZIP-US-002,Northside_Fulfillment,94.7,215,23.5,0.97,36.7,operational
2025-05-24,ZIP-US-003,Northside_Fulfillment,94.8,218,20.7,0.96,38.1,operational
2025-05-24,ZIP-US-004,Northside_Fulfillment,94.3,221,17.8,1.44,36.2,operational
2025-05-24,ZIP-US-005,Northside_Fulfillment,93.5,224,22.2,0.95,35.6,operational
2025-05-24,ZIP-US-006,Northside_Fulfillment,94.8,227,15.1,1.28,36.3,operational
2025-05-24,ZIP-US-007,Northside_Fulfillment,94.6,230,22.1,0.94,35.2,operational
2025-05-24,ZIP-US-008,Northside_Fulfillment,93.9,233,21.0,0.87,40.1,operational
2025-05-24,ZIP-US-009,Central_Fulfillment,94.8,236,25.9,1.06,38.5,operational
2025-05-24,ZIP-US-010,Central_Fulfillment,94.6,239,20.6,0.93,35.7,operational
2025-05-24,ZIP-US-011,Central_Fulfillment,98.7,242,18.9,0.93,37.3,operational
2025-05-24,ZIP-US-012,Central_Fulfillment,94.3,245,19.6,1.16,36.7,operational
2025-05-24,ZIP-US-013,Central_Fulfillment,94.3,248,24.5,1.18,36.4,operational
2025-05-24,ZIP-US-014,Central_Fulfillment,94.8,251,20.5,1.23,37.8,operational
2025-05-24,ZIP-US-015,Central_Fulfillment,95.2,254,19.3,1.04,36.7,operational
2025-05-24,ZIP-US-016,Central_Fulfillment,94.2,257,12.3,0.91,37.9,operational
2025-05-24,ZIP-US-017,Eastside_Fulfillment,94.8,260,24.7,1.18,36.7,operational
2025-05-24,ZIP-US-018,Eastside_Fulfillment,94.4,263,26.2,0.9,37.7,operational
2025-05-24,ZIP-US-019,Eastside_Fulfillment,94.5,266,16.9,1.25,37.1,operational
2025-05-24,ZIP-US-020,Eastside_Fulfillment,94.2,269,16.4,1.04,37.6,operational
2025-05-24,ZIP-US-021,Eastside_Fulfillment,94.7,272,20.3,0.98,36.9,operational
2025-05-24,ZIP-US-022,Eastside_Fulfillment,94.7,275,22.6,0.9,38.0,operational
2025-05-24,ZIP-US-023,Eastside_Fulfillment,94.6,278,16.7,1.1,39.5,operational
2025-05-24,ZIP-US-024,Eastside_Fulfillment,94.3,281,23.8,1.0,36.9,operational
2025-05-25,ZIP-US-001,Northside_Fulfillment,94.8,214,26.2,1.19,37.9,operational
2025-05-25,ZIP-US-002,Northside_Fulfillment,94.8,217,23.7,1.18,35.7,operational
2025-05-25,ZIP-US-003,Northside_Fulfillment,94.0,220,9.0,0.97,36.4,operational
2025-05-25,ZIP-US-004,Northside_Fulfillment,94.4,223,13.8,1.02,37.0,operational
2025-05-25,ZIP-US-005,Northside_Fulfillment,94.1,226,20.2,1.3,35.6,operational
2025-05-25,ZIP-US-006,Northside_Fulfillment,93.3,229,14.9,1.05,35.0,operational
2025-05-25,ZIP-US-007,Northside_Fulfillment,94.2,232,19.1,0.98,35.9,operational
2025-05-25,ZIP-US-008,Northside_Fulfillment,93.6,235,18.3,0.91,37.5,operational
2025-05-25,ZIP-US-009,Central_Fulfillment,94.7,238,26.2,0.87,35.2,operational
2025-05-25,ZIP-US-010,Central_Fulfillment,94.4,241,20.0,1.04,37.2,operational
2025-05-25,ZIP-US-011,Central_Fulfillment,98.9,244,15.4,1.27,35.9,operational
2025-05-25,ZIP-US-012,Central_Fulfillment,94.5,247,16.1,0.96,38.8,operational
2025-05-25,ZIP-US-013,Central_Fulfillment,94.7,250,11.5,0.78,36.1,operational
2025-05-25,ZIP-US-014,Central_Fulfillment,94.4,253,17.5,1.16,34.6,operational
2025-05-25,ZIP-US-015,Central_Fulfillment,94.4,256,23.7,0.87,38.7,operational
2025-05-25,ZIP-US-016,Central_Fulfillment,94.2,259,18.2,1.09,36.1,operational
2025-05-25,ZIP-US-017,Eastside_Fulfillment,93.9,262,27.5,1.06,35.9,operational
2025-05-25,ZIP-US-018,Eastside_Fulfillment,94.0,265,20.5,0.87,35.7,operational
2025-05-25,ZIP-US-019,Eastside_Fulfillment,94.4,268,24.0,0.66,36.6,operational
2025-05-25,ZIP-US-020,Eastside_Fulfillment,94.7,271,20.5,0.97,38.0,operational
2025-05-25,ZIP-US-021,Eastside_Fulfillment,94.0,274,23.5,1.0,37.0,operational
2025-05-25,ZIP-US-022,Eastside_Fulfillment,94.5,277,19.6,0.84,36.0,operational
2025-05-25,ZIP-US-023,Eastside_Fulfillment,94.3,280,14.2,1.08,38.0,operational
2025-05-25,ZIP-US-024,Eastside_Fulfillment,94.4,283,16.1,0.83,37.4,operational
2025-05-26,ZIP-US-001,Northside_Fulfillment,94.3,215,24.4,1.01,37.8,operational
2025-05-26,ZIP-US-002,Northside_Fulfillment,94.4,218,18.9,0.79,37.6,operational
2025-05-26,ZIP-US-003,Northside_Fulfillment,94.6,221,21.3,0.97,39.0,operational
2025-05-26,ZIP-US-004,Northside_Fulfillment,94.9,224,22.0,1.31,36.9,operational
2025-05-26,ZIP-US-005,Northside_Fulfillment,93.7,227,17.0,1.02,36.3,operational
2025-05-26,ZIP-US-006,Northside_Fulfillment,94.7,230,18.0,0.9,35.7,operational
2025-05-26,ZIP-US-007,Northside_Fulfillment,94.6,233,21.0,0.92,37.3,operational
2025-05-26,ZIP-US-008,Northside_Fulfillment,94.5,236,17.4,1.11,36.2,operational
2025-05-26,ZIP-US-009,Central_Fulfillment,94.7,239,19.6,0.84,37.8,operational
2025-05-26,ZIP-US-010,Central_Fulfillment,94.5,242,24.6,1.11,37.4,operational
2025-05-26,ZIP-US-011,Central_Fulfillment,98.9,245,15.9,1.18,36.0,operational
2025-05-26,ZIP-US-012,Central_Fulfillment,94.5,248,25.8,1.23,37.7,operational
2025-05-26,ZIP-US-013,Central_Fulfillment,94.3,251,17.3,1.07,36.4,operational
2025-05-26,ZIP-US-014,Central_Fulfillment,94.5,254,21.1,1.06,35.5,operational
2025-05-26,ZIP-US-015,Central_Fulfillment,94.1,257,25.0,1.15,34.4,operational
2025-05-26,ZIP-US-016,Central_Fulfillment,94.2,260,17.7,0.82,36.3,operational
2025-05-26,ZIP-US-017,Eastside_Fulfillment,93.9,263,21.5,0.91,36.2,operational
2025-05-26,ZIP-US-018,Eastside_Fulfillment,94.3,266,19.5,0.97,37.9,operational
2025-05-26,ZIP-US-019,Eastside_Fulfillment,93.8,269,17.9,1.04,38.1,operational
2025-05-26,ZIP-US-020,Eastside_Fulfillment,94.9,272,18.1,1.1,37.5,operational
2025-05-26,ZIP-US-021,Eastside_Fulfillment,93.9,275,14.8,0.92,37.6,operational
2025-05-26,ZIP-US-022,Eastside_Fulfillment,94.5,278,28.1,0.9,37.0,operational
2025-05-26,ZIP-US-023,Eastside_Fulfillment,94.4,281,18.3,1.0,37.4,operational
2025-05-26,ZIP-US-024,Eastside_Fulfillment,94.6,284,18.5,1.08,36.5,operational
2025-05-27,ZIP-US-001,Northside_Fulfillment,94.8,217,13.2,0.84,38.3,operational
2025-05-27,ZIP-US-002,Northside_Fulfillment,94.1,220,24.5,0.78,38.7,operational
2025-05-27,ZIP-US-003,Northside_Fulfillment,93.7,223,24.4,0.85,38.3,operational
2025-05-27,ZIP-US-004,Northside_Fulfillment,94.1,226,22.7,0.95,36.8,operational
2025-05-27,ZIP-US-005,Northside_Fulfillment,94.5,229,14.8,0.96,35.8,operational
2025-05-27,ZIP-US-006,Northside_Fulfillment,94.6,232,17.3,0.75,37.0,operational
2025-05-27,ZIP-US-007,Northside_Fulfillment,94.5,235,18.8,0.82,38.9,operational
2025-05-27,ZIP-US-008,Northside_Fulfillment,95.1,238,20.2,1.07,37.6,operational
2025-05-27,ZIP-US-009,Central_Fulfillment,94.8,241,21.8,0.88,36.9,operational
2025-05-27,ZIP-US-010,Central_Fulfillment,94.1,244,16.0,1.03,37.2,operational
2025-05-27,ZIP-US-011,Central_Fulfillment,98.8,247,19.3,1.05,37.3,operational
2025-05-27,ZIP-US-012,Central_Fulfillment,94.3,250,18.2,0.89,36.7,operational
2025-05-27,ZIP-US-013,Central_Fulfillment,94.6,253,18.7,1.16,35.9,operational
2025-05-27,ZIP-US-014,Central_Fulfillment,94.4,256,19.3,0.73,35.1,operational
2025-05-27,ZIP-US-015,Central_Fulfillment,94.4,259,20.0,0.73,38.4,operational
2025-05-27,ZIP-US-016,Central_Fulfillment,94.1,262,20.3,1.08,36.4,operational
2025-05-27,ZIP-US-017,Eastside_Fulfillment,93.8,265,23.7,0.94,38.9,operational
2025-05-27,ZIP-US-018,Eastside_Fulfillment,93.9,268,17.0,0.94,39.9,operational
2025-05-27,ZIP-US-019,Eastside_Fulfillment,94.4,271,21.5,0.93,35.9,operational
2025-05-27,ZIP-US-020,Eastside_Fulfillment,94.2,274,21.7,0.87,37.1,operational
2025-05-27,ZIP-US-021,Eastside_Fulfillment,94.9,277,13.7,0.97,36.9,operational
2025-05-27,ZIP-US-022,Eastside_Fulfillment,93.7,280,23.1,1.13,37.7,operational
2025-05-27,ZIP-US-023,Eastside_Fulfillment,94.2,283,18.4,0.64,35.6,operational
2025-05-27,ZIP-US-024,Eastside_Fulfillment,94.8,286,23.7,1.02,34.8,operational
2025-05-28,ZIP-US-001,Northside_Fulfillment,94.4,218,26.6,0.9,38.7,operational
2025-05-28,ZIP-US-002,Northside_Fulfillment,94.4,221,17.8,1.11,36.7,operational
2025-05-28,ZIP-US-003,Northside_Fulfillment,94.0,224,16.5,0.93,36.7,operational
2025-05-28,ZIP-US-004,Northside_Fulfillment,94.2,227,10.6,0.9,35.8,operational
2025-05-28,ZIP-US-005,Northside_Fulfillment,94.9,230,25.0,0.73,37.2,operational
2025-05-28,ZIP-US-006,Northside_Fulfillment,94.3,233,24.7,0.84,37.3,operational
2025-05-28,ZIP-US-007,Northside_Fulfillment,94.2,236,22.0,0.8,37.9,operational
2025-05-28,ZIP-US-008,Northside_Fulfillment,94.3,239,21.5,1.12,37.7,operational
2025-05-28,ZIP-US-009,Central_Fulfillment,94.4,242,20.1,0.97,37.2,operational
2025-05-28,ZIP-US-010,Central_Fulfillment,93.7,245,17.0,0.92,37.1,operational
2025-05-28,ZIP-US-011,Central_Fulfillment,98.9,248,19.2,0.62,36.7,operational
2025-05-28,ZIP-US-012,Central_Fulfillment,94.0,251,20.9,1.22,37.2,operational
2025-05-28,ZIP-US-013,Central_Fulfillment,94.6,254,18.9,0.74,37.8,operational
2025-05-28,ZIP-US-014,Central_Fulfillment,94.1,257,20.7,1.0,36.9,operational
2025-05-28,ZIP-US-015,Central_Fulfillment,94.4,260,25.6,1.19,36.8,operational
2025-05-28,ZIP-US-016,Central_Fulfillment,94.3,263,22.4,0.95,36.8,operational
2025-05-28,ZIP-US-017,Eastside_Fulfillment,94.4,266,14.6,1.07,37.5,operational
2025-05-28,ZIP-US-018,Eastside_Fulfillment,93.9,269,19.9,0.89,37.3,operational
2025-05-28,ZIP-US-019,Eastside_Fulfillment,93.3,272,12.6,0.8,38.8,operational
2025-05-28,ZIP-US-020,Eastside_Fulfillment,94.5,275,17.8,1.08,37.5,operational
2025-05-28,ZIP-US-021,Eastside_Fulfillment,94.1,278,32.8,0.95,37.3,operational
2025-05-28,ZIP-US-022,Eastside_Fulfillment,94.3,281,19.3,0.82,36.0,operational
2025-05-28,ZIP-US-023,Eastside_Fulfillment,94.1,284,21.2,1.0,36.9,operational
2025-05-28,ZIP-US-024,Eastside_Fulfillment,94.0,287,13.6,1.22,37.2,operational
2025-05-29,ZIP-US-001,Northside_Fulfillment,93.7,220,20.2,1.02,39.0,operational
2025-05-29,ZIP-US-002,Northside_Fulfillment,94.8,223,25.1,0.79,37.8,operational
2025-05-29,ZIP-US-003,Northside_Fulfillment,93.3,226,22.3,1.11,36.7,operational
2025-05-29,ZIP-US-004,Northside_Fulfillment,93.9,229,20.0,1.06,38.0,operational
2025-05-29,ZIP-US-005,Northside_Fulfillment,94.4,232,20.8,1.07,36.6,operational
2025-05-29,ZIP-US-006,Northside_Fulfillment,94.5,235,15.1,1.17,38.0,operational
2025-05-29,ZIP-US-007,Northside_Fulfillment,93.6,238,20.4,0.88,35.4,operational
2025-05-29,ZIP-US-008,Northside_Fulfillment,94.6,241,16.4,1.09,35.6,operational
2025-05-29,ZIP-US-009,Central_Fulfillment,94.4,244,21.5,1.12,36.9,operational
2025-05-29,ZIP-US-010,Central_Fulfillment,94.2,247,25.2,1.2,37.4,operational
2025-05-29,ZIP-US-011,Central_Fulfillment,98.8,250,17.8,1.01,37.2,operational
2025-05-29,ZIP-US-012,Central_Fulfillment,94.3,253,25.1,0.92,36.2,operational
2025-05-29,ZIP-US-013,Central_Fulfillment,94.4,256,20.4,1.21,36.7,operational
2025-05-29,ZIP-US-014,Central_Fulfillment,94.5,259,17.3,0.82,37.0,operational
2025-05-29,ZIP-US-015,Central_Fulfillment,94.5,262,15.7,1.1,35.0,operational
2025-05-29,ZIP-US-016,Central_Fulfillment,93.9,265,19.0,1.25,35.8,operational
2025-05-29,ZIP-US-017,Eastside_Fulfillment,94.1,268,18.8,1.03,35.8,operational
2025-05-29,ZIP-US-018,Eastside_Fulfillment,94.5,271,18.6,1.03,35.5,operational
2025-05-29,ZIP-US-019,Eastside_Fulfillment,94.1,274,18.9,0.97,37.4,operational
2025-05-29,ZIP-US-020,Eastside_Fulfillment,94.5,277,15.0,1.09,39.7,operational
2025-05-29,ZIP-US-021,Eastside_Fulfillment,94.1,280,19.2,1.18,37.0,operational
2025-05-29,ZIP-US-022,Eastside_Fulfillment,94.2,283,24.6,1.23,36.5,operational
2025-05-29,ZIP-US-023,Eastside_Fulfillment,94.4,286,21.0,0.77,36.5,operational
2025-05-29,ZIP-US-024,Eastside_Fulfillment,93.9,289,17.5,1.06,36.4,operational
2025-05-30,ZIP-US-001,Northside_Fulfillment,94.2,221,13.4,1.1,37.9,operational
2025-05-30,ZIP-US-002,Northside_Fulfillment,94.7,224,27.0,0.88,36.9,operational
2025-05-30,ZIP-US-003,Northside_Fulfillment,94.1,227,15.6,1.11,37.5,operational
2025-05-30,ZIP-US-004,Northside_Fulfillment,93.3,230,22.7,1.25,37.3,operational
2025-05-30,ZIP-US-005,Northside_Fulfillment,93.8,233,20.4,0.86,35.3,operational
2025-05-30,ZIP-US-006,Northside_Fulfillment,94.0,236,18.7,0.66,38.0,operational
2025-05-30,ZIP-US-007,Northside_Fulfillment,93.8,239,15.4,0.96,35.1,operational
2025-05-30,ZIP-US-008,Northside_Fulfillment,93.5,242,16.6,0.93,36.0,operational
2025-05-30,ZIP-US-009,Central_Fulfillment,95.0,245,21.4,0.99,38.6,operational
2025-05-30,ZIP-US-010,Central_Fulfillment,94.2,248,24.4,1.34,36.7,operational
2025-05-30,ZIP-US-011,Central_Fulfillment,98.7,251,16.0,1.25,37.1,operational
2025-05-30,ZIP-US-012,Central_Fulfillment,93.7,254,14.4,1.07,39.2,operational
2025-05-30,ZIP-US-013,Central_Fulfillment,94.5,257,20.5,1.04,36.9,operational
2025-05-30,ZIP-US-014,Central_Fulfillment,94.1,260,22.4,1.01,37.3,operational
2025-05-30,ZIP-US-015,Central_Fulfillment,93.7,263,27.0,0.99,37.5,operational
2025-05-30,ZIP-US-016,Central_Fulfillment,94.5,266,16.7,0.89,37.4,operational
2025-05-30,ZIP-US-017,Eastside_Fulfillment,94.2,269,7.2,0.92,36.2,operational
2025-05-30,ZIP-US-018,Eastside_Fulfillment,94.3,272,22.5,0.92,37.6,operational
2025-05-30,ZIP-US-019,Eastside_Fulfillment,94.2,275,13.8,1.04,37.1,operational
2025-05-30,ZIP-US-020,Eastside_Fulfillment,94.3,278,16.0,1.2,36.6,operational
2025-05-30,ZIP-US-021,Eastside_Fulfillment,94.5,281,20.8,0.86,36.1,operational
2025-05-30,ZIP-US-022,Eastside_Fulfillment,94.7,284,24.9,0.95,36.0,operational
2025-05-30,ZIP-US-023,Eastside_Fulfillment,93.9,287,16.0,1.04,36.5,operational
2025-05-30,ZIP-US-024,Eastside_Fulfillment,94.6,290,22.1,1.1,37.9,operational
2025-05-31,ZIP-US-001,Northside_Fulfillment,94.1,223,15.3,0.85,36.8,operational
2025-05-31,ZIP-US-002,Northside_Fulfillment,94.5,226,17.7,0.81,38.7,operational
2025-05-31,ZIP-US-003,Northside_Fulfillment,94.3,229,22.2,1.02,37.4,operational
2025-05-31,ZIP-US-004,Northside_Fulfillment,94.0,232,28.4,0.92,36.2,operational
2025-05-31,ZIP-US-005,Northside_Fulfillment,94.3,235,25.0,1.22,36.5,operational
2025-05-31,ZIP-US-006,Northside_Fulfillment,94.7,238,18.7,0.95,37.3,operational
