merchant_event_id,order_id,merchant_id,merchant_name,event_at,ready_status,estimated_prep_min,additional_delay_min,handoff_verified
ME-30251,ORD-US-30250,M-002,Crisp & Co.,2025-04-03T10:34:36,ready_on_time,14.6,0,True
ME-30252,ORD-US-30251,M-002,Crisp & Co.,2025-04-03T20:36:36,ready_on_time,16.6,0,True
ME-30253,ORD-US-30252,M-003,Pasta Garden,2025-04-03T08:29:24,ready_on_time,19.4,0,True
ME-30254,ORD-US-30253,M-004,QuickCare Pharmacy,2025-04-03T11:06:24,ready_on_time,16.4,0,True
ME-30255,ORD-US-30254,M-003,Pasta Garden,2025-04-03T14:17:12,ready_on_time,17.2,0,True
ME-30256,ORD-US-30255,M-002,Crisp & Co.,2025-04-03T15:47:36,ready_on_time,12.6,0,True
ME-30257,ORD-US-30256,M-002,Crisp & Co.,2025-04-03T08:38:30,ready_on_time,8.5,0,True
ME-30258,ORD-US-30257,M-001,Green Basket Market,2025-04-03T09:49:36,ready_on_time,19.6,0,True
ME-30259,ORD-US-30258,M-004,QuickCare Pharmacy,2025-04-03T14:19:54,ready_on_time,14.9,0,True
ME-30260,ORD-US-30259,M-003,Pasta Garden,2025-04-03T21:04:54,ready_on_time,9.9,0,True
ME-30261,ORD-US-30260,M-003,Pasta Garden,2025-04-03T12:05:30,ready_on_time,5.5,0,True
ME-30262,ORD-US-30261,M-004,QuickCare Pharmacy,2025-04-03T16:09:06,ready_on_time,14.1,0,True
ME-30263,ORD-US-30262,M-003,Pasta Garden,2025-04-03T18:52:00,ready_on_time,12.0,0,True
ME-30264,ORD-US-30263,M-003,Pasta Garden,2025-04-03T10:06:24,ready_on_time,16.4,0,True
ME-30265,ORD-US-30264,M-003,Pasta Garden,2025-04-03T10:05:12,ready_on_time,10.2,0,True
ME-30266,ORD-US-30265,M-001,Green Basket Market,2025-04-03T11:01:24,ready_on_time,16.4,0,True
ME-30267,ORD-US-30266,M-002,Crisp & Co.,2025-04-03T11:36:12,ready_on_time,11.2,0,True
ME-30268,ORD-US-30267,M-002,Crisp & Co.,2025-04-03T13:06:54,ready_on_time,11.9,0,True
ME-30269,ORD-US-30268,M-004,QuickCare Pharmacy,2025-04-03T11:08:18,ready_on_time,13.3,0,True
ME-30270,ORD-US-30269,M-003,Pasta Garden,2025-04-03T15:21:36,ready_on_time,16.6,0,True
ME-30271,ORD-US-30270,M-003,Pasta Garden,2025-04-03T11:47:18,ready_on_time,17.3,0,True
ME-30272,ORD-US-30271,M-003,Pasta Garden,2025-04-03T09:43:06,ready_on_time,8.1,0,True
ME-30273,ORD-US-30272,M-004,QuickCare Pharmacy,2025-04-03T18:21:06,ready_on_time,6.1,0,True
ME-30274,ORD-US-30273,M-002,Crisp & Co.,2025-04-03T10:09:48,ready_on_time,9.8,0,True
ME-30275,ORD-US-30274,M-002,Crisp & Co.,2025-04-03T09:06:48,ready_on_time,21.8,0,True
ME-30276,ORD-US-30275,M-003,Pasta Garden,2025-04-03T16:40:00,ready_on_time,15.0,0,True
ME-30277,ORD-US-30276,M-001,Green Basket Market,2025-04-03T10:14:12,ready_on_time,14.2,0,True
ME-30278,ORD-US-30277,M-002,Crisp & Co.,2025-04-03T15:50:36,ready_on_time,20.6,0,True
ME-30279,ORD-US-30278,M-002,Crisp & Co.,2025-04-03T13:05:00,ready_on_time,10.0,0,True
ME-30280,ORD-US-30279,M-005,Corner Table,2025-04-03T18:40:12,ready_on_time,10.2,0,True
ME-30281,ORD-US-30280,M-008,Noodle House,2025-04-03T18:15:24,ready_on_time,15.4,0,True
ME-30282,ORD-US-30281,M-008,Noodle House,2025-04-03T15:57:18,ready_on_time,12.3,0,True
ME-30283,ORD-US-30282,M-008,Noodle House,2025-04-03T15:39:42,ready_on_time,9.7,0,True
ME-30284,ORD-US-30283,M-007,Home & Handy,2025-04-03T15:36:18,ready_on_time,16.3,0,True
ME-30285,ORD-US-30284,M-005,Corner Table,2025-04-03T19:46:48,ready_on_time,11.8,0,True
ME-30286,ORD-US-30285,M-007,Home & Handy,2025-04-03T08:51:00,ready_on_time,16.0,0,True
ME-30287,ORD-US-30286,M-008,Noodle House,2025-04-03T10:19:24,ready_on_time,14.4,0,True
ME-30288,ORD-US-30287,M-006,Fresh Roots Grocery,2025-04-03T11:06:36,ready_on_time,16.6,0,True
ME-30289,ORD-US-30288,M-005,Corner Table,2025-04-03T11:35:36,ready_on_time,15.6,0,True
ME-30290,ORD-US-30289,M-008,Noodle House,2025-04-03T18:43:42,ready_on_time,8.7,0,True
ME-30291,ORD-US-30290,M-005,Corner Table,2025-04-03T18:37:12,ready_on_time,17.2,0,True
ME-30292,ORD-US-30291,M-008,Noodle House,2025-04-03T17:57:24,ready_on_time,12.4,0,True
ME-30293,ORD-US-30292,M-005,Corner Table,2025-04-03T14:00:06,ready_on_time,10.1,0,True
ME-30294,ORD-US-30293,M-005,Corner Table,2025-04-03T18:21:06,ready_on_time,11.1,0,True
ME-30295,ORD-US-30294,M-005,Corner Table,2025-04-03T17:22:12,ready_on_time,22.2,0,True
ME-30296,ORD-US-30295,M-008,Noodle House,2025-04-03T12:45:06,ready_on_time,20.1,0,True
ME-30297,ORD-US-30296,M-005,Corner Table,2025-04-03T17:46:42,ready_on_time,11.7,0,False
ME-30298,ORD-US-30297,M-005,Corner Table,2025-04-03T14:47:18,ready_on_time,7.3,0,True
ME-30299,ORD-US-30298,M-008,Noodle House,2025-04-03T18:08:48,ready_on_time,13.8,0,True
ME-30300,ORD-US-30299,M-005,Corner Table,2025-04-03T14:51:30,ready_on_time,6.5,0,True
ME-30301,ORD-US-30300,M-005,Corner Table,2025-04-03T20:07:54,ready_on_time,12.9,0,True
ME-30302,ORD-US-30301,M-006,Fresh Roots Grocery,2025-04-03T20:21:18,ready_on_time,21.3,0,True
ME-30303,ORD-US-30302,M-007,Home & Handy,2025-04-03T11:53:30,ready_on_time,8.5,0,True
ME-30304,ORD-US-30303,M-007,Home & Handy,2025-04-03T16:28:18,ready_on_time,18.3,0,True
ME-30305,ORD-US-30304,M-007,Home & Handy,2025-04-03T17:41:24,ready_on_time,16.4,0,True
ME-30306,ORD-US-30305,M-007,Home & Handy,2025-04-03T11:07:54,ready_on_time,17.9,0,True
ME-30307,ORD-US-30306,M-006,Fresh Roots Grocery,2025-04-03T11:18:42,ready_on_time,18.7,0,True
ME-30308,ORD-US-30307,M-008,Noodle House,2025-04-03T14:21:48,ready_on_time,16.8,0,True
ME-30309,ORD-US-30308,M-008,Noodle House,2025-04-03T12:52:42,ready_on_time,12.7,0,True
ME-30310,ORD-US-30309,M-008,Noodle House,2025-04-03T15:58:30,ready_on_time,13.5,0,True
ME-30311,ORD-US-30310,M-005,Corner Table,2025-04-03T18:46:24,ready_on_time,16.4,0,True
ME-30312,ORD-US-30311,M-005,Corner Table,2025-04-03T14:04:36,ready_on_time,9.6,0,True
ME-30313,ORD-US-30312,M-008,Noodle House,2025-04-03T15:00:18,ready_on_time,15.3,0,True
ME-30314,ORD-US-30313,M-005,Corner Table,2025-04-03T09:35:18,ready_on_time,5.3,0,True
ME-30315,ORD-US-30314,M-007,Home & Handy,2025-04-03T13:03:12,ready_on_time,18.2,0,True
ME-30316,ORD-US-30315,M-008,Noodle House,2025-04-03T20:21:00,ready_on_time,16.0,0,True
ME-30317,ORD-US-30316,M-005,Corner Table,2025-04-03T16:02:48,ready_on_time,12.8,0,True
ME-30318,ORD-US-30317,M-008,Noodle House,2025-04-03T17:10:24,ready_on_time,10.4,0,True
ME-30319,ORD-US-30318,M-006,Fresh Roots Grocery,2025-04-03T19:11:54,ready_on_time,16.9,0,True
ME-30320,ORD-US-30319,M-007,Home & Handy,2025-04-03T16:46:24,ready_on_time,6.4,0,True
ME-30321,ORD-US-30320,M-012,Tech Stop,2025-04-03T09:36:36,ready_on_time,11.6,0,True
ME-30322,ORD-US-30321,M-011,Wellness Pharmacy,2025-04-03T15:24:06,ready_on_time,24.1,0,True
ME-30323,ORD-US-30322,M-012,Tech Stop,2025-04-03T12:21:54,ready_on_time,16.9,0,True
ME-30324,ORD-US-30323,M-010,Burger District,2025-04-03T16:42:54,ready_on_time,17.9,0,True
ME-30325,ORD-US-30324,M-011,Wellness Pharmacy,2025-04-03T09:14:48,ready_on_time,9.8,0,True
ME-30326,ORD-US-30325,M-009,Daily Mart,2025-04-03T18:30:06,ready_on_time,5.1,0,True
ME-30327,ORD-US-30326,M-010,Burger District,2025-04-03T13:23:00,ready_on_time,13.0,0,True
ME-30328,ORD-US-30327,M-010,Burger District,2025-04-03T18:10:48,ready_on_time,15.8,0,True
ME-30329,ORD-US-30328,M-012,Tech Stop,2025-04-03T19:11:30,ready_on_time,11.5,0,True
ME-30330,ORD-US-30329,M-009,Daily Mart,2025-04-03T16:08:06,ready_on_time,13.1,0,True
ME-30331,ORD-US-30330,M-012,Tech Stop,2025-04-03T09:48:36,ready_on_time,13.6,0,True
ME-30332,ORD-US-30331,M-010,Burger District,2025-04-03T11:27:06,ready_on_time,17.1,0,True
ME-30333,ORD-US-30332,M-009,Daily Mart,2025-04-03T19:45:24,ready_on_time,5.4,0,True
ME-30334,ORD-US-30333,M-011,Wellness Pharmacy,2025-04-03T11:00:24,ready_on_time,15.4,0,True
ME-30335,ORD-US-30334,M-011,Wellness Pharmacy,2025-04-03T19:48:36,ready_on_time,13.6,0,True
ME-30336,ORD-US-30335,M-011,Wellness Pharmacy,2025-04-03T20:00:12,ready_on_time,10.2,0,True
ME-30337,ORD-US-30336,M-012,Tech Stop,2025-04-03T13:38:00,ready_on_time,18.0,0,True
ME-30338,ORD-US-30337,M-009,Daily Mart,2025-04-03T19:14:12,ready_on_time,9.2,0,True
ME-30339,ORD-US-30338,M-010,Burger District,2025-04-03T13:18:42,ready_on_time,18.7,0,True
ME-30340,ORD-US-30339,M-011,Wellness Pharmacy,2025-04-03T08:43:12,ready_on_time,13.2,0,True
ME-30341,ORD-US-30340,M-010,Burger District,2025-04-03T19:37:48,ready_on_time,17.8,0,True
ME-30342,ORD-US-30341,M-011,Wellness Pharmacy,2025-04-03T18:47:54,ready_on_time,17.9,0,True
ME-30343,ORD-US-30342,M-011,Wellness Pharmacy,2025-04-03T11:27:06,ready_on_time,12.1,0,True
ME-30344,ORD-US-30343,M-012,Tech Stop,2025-04-03T09:44:24,ready_on_time,14.4,0,True
ME-30345,ORD-US-30344,M-009,Daily Mart,2025-04-03T18:02:00,ready_on_time,17.0,0,True
ME-30346,ORD-US-30345,M-009,Daily Mart,2025-04-03T09:57:00,ready_on_time,12.0,0,True
ME-30347,ORD-US-30346,M-010,Burger District,2025-04-03T11:28:30,ready_on_time,13.5,0,True
ME-30348,ORD-US-30347,M-009,Daily Mart,2025-04-03T09:24:48,ready_on_time,14.8,0,True
ME-30349,ORD-US-30348,M-011,Wellness Pharmacy,2025-04-03T16:38:36,ready_on_time,18.6,0,True
ME-30350,ORD-US-30349,M-009,Daily Mart,2025-04-03T10:17:48,ready_on_time,12.8,0,True
ME-30351,ORD-US-30350,M-010,Burger District,2025-04-03T15:01:12,ready_on_time,16.2,0,True
ME-30352,ORD-US-30351,M-009,Daily Mart,2025-04-03T20:06:18,ready_on_time,21.3,0,True
ME-30353,ORD-US-30352,M-009,Daily Mart,2025-04-03T18:23:18,ready_on_time,18.3,0,True
ME-30354,ORD-US-30353,M-011,Wellness Pharmacy,2025-04-03T16:40:36,ready_on_time,10.6,0,True
ME-30355,ORD-US-30354,M-011,Wellness Pharmacy,2025-04-03T17:27:12,ready_on_time,12.2,0,True
ME-30356,ORD-US-30355,M-012,Tech Stop,2025-04-03T13:25:24,ready_on_time,20.4,0,True
ME-30357,ORD-US-30356,M-012,Tech Stop,2025-04-03T19:25:42,ready_on_time,15.7,0,True
ME-30358,ORD-US-30357,M-010,Burger District,2025-04-03T15:25:06,ready_on_time,10.1,0,True
ME-30359,ORD-US-30358,M-009,Daily Mart,2025-04-03T20:05:24,ready_on_time,15.4,0,True
ME-30360,ORD-US-30359,M-010,Burger District,2025-04-03T09:55:12,ready_on_time,25.2,0,True
ME-30361,ORD-US-30360,M-004,QuickCare Pharmacy,2025-04-04T20:39:30,ready_on_time,9.5,0,True
ME-30362,ORD-US-30361,M-004,QuickCare Pharmacy,2025-04-04T11:32:42,ready_on_time,17.7,0,True
ME-30363,ORD-US-30362,M-001,Green Basket Market,2025-04-04T17:35:00,ready_on_time,15.0,0,True
ME-30364,ORD-US-30363,M-001,Green Basket Market,2025-04-04T15:31:00,ready_on_time,6.0,0,True
ME-30365,ORD-US-30364,M-002,Crisp & Co.,2025-04-04T15:05:00,ready_on_time,15.0,0,True
ME-30366,ORD-US-30365,M-004,QuickCare Pharmacy,2025-04-04T17:55:12,ready_on_time,10.2,0,True
ME-30367,ORD-US-30366,M-004,QuickCare Pharmacy,2025-04-04T10:54:06,ready_on_time,14.1,0,True
ME-30368,ORD-US-30367,M-001,Green Basket Market,2025-04-04T15:30:42,ready_on_time,15.7,0,True
ME-30369,ORD-US-30368,M-002,Crisp & Co.,2025-04-04T08:34:36,ready_on_time,9.6,0,True
ME-30370,ORD-US-30369,M-004,QuickCare Pharmacy,2025-04-04T12:28:48,ready_on_time,8.8,0,True
ME-30371,ORD-US-30370,M-004,QuickCare Pharmacy,2025-04-04T20:17:54,ready_on_time,12.9,0,True
ME-30372,ORD-US-30371,M-003,Pasta Garden,2025-04-04T16:36:06,ready_on_time,16.1,0,True
ME-30373,ORD-US-30372,M-003,Pasta Garden,2025-04-04T12:32:12,ready_on_time,17.2,0,True
ME-30374,ORD-US-30373,M-002,Crisp & Co.,2025-04-04T20:04:30,ready_on_time,14.5,0,True
ME-30375,ORD-US-30374,M-001,Green Basket Market,2025-04-04T15:08:54,ready_on_time,8.9,0,True
ME-30376,ORD-US-30375,M-002,Crisp & Co.,2025-04-04T14:48:12,ready_on_time,18.2,0,True
ME-30377,ORD-US-30376,M-001,Green Basket Market,2025-04-04T12:58:54,ready_on_time,18.9,0,True
ME-30378,ORD-US-30377,M-003,Pasta Garden,2025-04-04T19:16:30,ready_on_time,16.5,0,True
ME-30379,ORD-US-30378,M-001,Green Basket Market,2025-04-04T14:48:36,ready_on_time,18.6,0,True
ME-30380,ORD-US-30379,M-003,Pasta Garden,2025-04-04T20:23:00,ready_on_time,8.0,0,True
ME-30381,ORD-US-30380,M-001,Green Basket Market,2025-04-04T09:33:54,ready_on_time,18.9,0,True
ME-30382,ORD-US-30381,M-003,Pasta Garden,2025-04-04T13:56:18,ready_on_time,16.3,0,True
ME-30383,ORD-US-30382,M-002,Crisp & Co.,2025-04-04T12:45:00,ready_on_time,15.0,0,True
ME-30384,ORD-US-30383,M-003,Pasta Garden,2025-04-04T13:25:42,ready_on_time,10.7,0,True
ME-30385,ORD-US-30384,M-003,Pasta Garden,2025-04-04T13:12:36,ready_on_time,22.6,0,True
ME-30386,ORD-US-30385,M-004,QuickCare Pharmacy,2025-04-04T15:00:06,ready_on_time,10.1,0,True
ME-30387,ORD-US-30386,M-004,QuickCare Pharmacy,2025-04-04T08:54:00,ready_on_time,14.0,0,True
ME-30388,ORD-US-30387,M-004,QuickCare Pharmacy,2025-04-04T14:18:06,ready_on_time,8.1,0,True
ME-30389,ORD-US-30388,M-004,QuickCare Pharmacy,2025-04-04T17:01:12,ready_on_time,16.2,0,True
ME-30390,ORD-US-30389,M-004,QuickCare Pharmacy,2025-04-04T18:48:24,ready_on_time,13.4,0,True
ME-30391,ORD-US-30390,M-004,QuickCare Pharmacy,2025-04-04T20:57:00,ready_on_time,17.0,0,True
ME-30392,ORD-US-30391,M-003,Pasta Garden,2025-04-04T17:09:48,ready_on_time,14.8,0,True
ME-30393,ORD-US-30392,M-001,Green Basket Market,2025-04-04T08:09:18,ready_on_time,9.3,0,True
ME-30394,ORD-US-30393,M-004,QuickCare Pharmacy,2025-04-04T12:48:30,ready_on_time,13.5,0,False
ME-30395,ORD-US-30394,M-003,Pasta Garden,2025-04-04T16:30:24,ready_on_time,15.4,0,True
ME-30396,ORD-US-30395,M-001,Green Basket Market,2025-04-04T14:21:24,ready_on_time,11.4,0,True
ME-30397,ORD-US-30396,M-004,QuickCare Pharmacy,2025-04-04T14:52:00,ready_on_time,17.0,0,True
ME-30398,ORD-US-30397,M-004,QuickCare Pharmacy,2025-04-04T15:26:30,ready_on_time,11.5,0,True
ME-30399,ORD-US-30398,M-003,Pasta Garden,2025-04-04T08:32:48,ready_on_time,12.8,0,True
ME-30400,ORD-US-30399,M-003,Pasta Garden,2025-04-04T14:48:54,ready_on_time,13.9,0,True
ME-30401,ORD-US-30400,M-002,Crisp & Co.,2025-04-04T20:20:06,ready_on_time,20.1,0,True
ME-30402,ORD-US-30401,M-003,Pasta Garden,2025-04-04T12:48:00,ready_on_time,18.0,0,True
ME-30403,ORD-US-30402,M-005,Corner Table,2025-04-04T20:41:36,ready_on_time,11.6,0,True
ME-30404,ORD-US-30403,M-006,Fresh Roots Grocery,2025-04-04T09:37:00,ready_on_time,17.0,0,True
ME-30405,ORD-US-30404,M-005,Corner Table,2025-04-04T18:57:48,ready_on_time,17.8,0,True
ME-30406,ORD-US-30405,M-006,Fresh Roots Grocery,2025-04-04T19:50:30,ready_on_time,20.5,0,True
ME-30407,ORD-US-30406,M-007,Home & Handy,2025-04-04T16:32:00,ready_on_time,7.0,0,True
ME-30408,ORD-US-30407,M-007,Home & Handy,2025-04-04T09:17:54,ready_on_time,7.9,0,True
ME-30409,ORD-US-30408,M-007,Home & Handy,2025-04-04T16:19:12,ready_on_time,9.2,0,True
ME-30410,ORD-US-30409,M-008,Noodle House,2025-04-04T15:54:12,ready_on_time,14.2,0,True
ME-30411,ORD-US-30410,M-006,Fresh Roots Grocery,2025-04-04T14:28:12,ready_on_time,13.2,0,True
ME-30412,ORD-US-30411,M-007,Home & Handy,2025-04-04T11:05:42,ready_on_time,15.7,0,True
ME-30413,ORD-US-30412,M-008,Noodle House,2025-04-04T16:13:00,ready_on_time,13.0,0,True
ME-30414,ORD-US-30413,M-008,Noodle House,2025-04-04T12:04:30,ready_on_time,19.5,0,True
ME-30415,ORD-US-30414,M-006,Fresh Roots Grocery,2025-04-04T14:40:18,ready_on_time,20.3,0,True
ME-30416,ORD-US-30415,M-007,Home & Handy,2025-04-04T14:37:12,ready_on_time,12.2,0,True
ME-30417,ORD-US-30416,M-006,Fresh Roots Grocery,2025-04-04T15:50:12,ready_on_time,15.2,0,True
ME-30418,ORD-US-30417,M-005,Corner Table,2025-04-04T09:15:12,ready_on_time,5.2,0,True
ME-30419,ORD-US-30418,M-008,Noodle House,2025-04-04T09:12:36,ready_on_time,17.6,0,True
ME-30420,ORD-US-30419,M-007,Home & Handy,2025-04-04T15:34:18,ready_on_time,9.3,0,True
ME-30421,ORD-US-30420,M-007,Home & Handy,2025-04-04T11:59:24,ready_on_time,14.4,0,True
ME-30422,ORD-US-30421,M-007,Home & Handy,2025-04-04T13:37:24,ready_on_time,12.4,0,True
ME-30423,ORD-US-30422,M-005,Corner Table,2025-04-04T15:18:36,ready_on_time,23.6,0,True
ME-30424,ORD-US-30423,M-005,Corner Table,2025-04-04T21:12:00,ready_on_time,17.0,0,True
ME-30425,ORD-US-30424,M-006,Fresh Roots Grocery,2025-04-04T08:10:36,ready_on_time,10.6,0,True
ME-30426,ORD-US-30425,M-007,Home & Handy,2025-04-04T20:34:30,ready_on_time,19.5,0,True
ME-30427,ORD-US-30426,M-006,Fresh Roots Grocery,2025-04-04T16:08:42,ready_on_time,18.7,0,True
ME-30428,ORD-US-30427,M-008,Noodle House,2025-04-04T19:20:36,ready_on_time,10.6,0,True
ME-30429,ORD-US-30428,M-006,Fresh Roots Grocery,2025-04-04T11:25:00,ready_on_time,15.0,0,True
ME-30430,ORD-US-30429,M-005,Corner Table,2025-04-04T17:06:06,ready_on_time,6.1,0,True
ME-30431,ORD-US-30430,M-008,Noodle House,2025-04-04T08:55:36,ready_on_time,15.6,0,True
ME-30432,ORD-US-30431,M-006,Fresh Roots Grocery,2025-04-04T15:57:30,ready_on_time,12.5,0,True
ME-30433,ORD-US-30432,M-005,Corner Table,2025-04-04T11:09:12,ready_on_time,9.2,0,True
ME-30434,ORD-US-30433,M-008,Noodle House,2025-04-04T13:35:06,ready_on_time,15.1,0,True
ME-30435,ORD-US-30434,M-008,Noodle House,2025-04-04T13:11:00,ready_on_time,16.0,0,True
ME-30436,ORD-US-30435,M-006,Fresh Roots Grocery,2025-04-04T09:59:12,ready_on_time,14.2,0,True
ME-30437,ORD-US-30436,M-008,Noodle House,2025-04-04T17:08:36,ready_on_time,18.6,0,True
ME-30438,ORD-US-30437,M-006,Fresh Roots Grocery,2025-04-04T10:38:12,ready_on_time,13.2,0,True
ME-30439,ORD-US-30438,M-007,Home & Handy,2025-04-04T09:24:36,ready_on_time,9.6,0,True
ME-30440,ORD-US-30439,M-008,Noodle House,2025-04-04T17:06:06,ready_on_time,11.1,0,True
ME-30441,ORD-US-30440,M-010,Burger District,2025-04-04T13:51:30,ready_on_time,21.5,0,True
ME-30442,ORD-US-30441,M-009,Daily Mart,2025-04-04T10:06:54,ready_on_time,16.9,0,True
ME-30443,ORD-US-30442,M-012,Tech Stop,2025-04-04T16:00:24,ready_on_time,10.4,0,True
ME-30444,ORD-US-30443,M-010,Burger District,2025-04-04T14:44:42,ready_on_time,14.7,0,True
ME-30445,ORD-US-30444,M-009,Daily Mart,2025-04-04T09:53:24,ready_on_time,13.4,0,True
ME-30446,ORD-US-30445,M-012,Tech Stop,2025-04-04T10:21:12,ready_on_time,16.2,0,True
ME-30447,ORD-US-30446,M-011,Wellness Pharmacy,2025-04-04T13:02:00,ready_on_time,12.0,0,True
ME-30448,ORD-US-30447,M-011,Wellness Pharmacy,2025-04-04T17:20:42,ready_on_time,10.7,0,True
ME-30449,ORD-US-30448,M-010,Burger District,2025-04-04T18:57:36,ready_on_time,22.6,0,True
ME-30450,ORD-US-30449,M-012,Tech Stop,2025-04-04T17:25:06,ready_on_time,15.1,0,True
ME-30451,ORD-US-30450,M-011,Wellness Pharmacy,2025-04-04T15:01:12,ready_on_time,16.2,0,True
ME-30452,ORD-US-30451,M-011,Wellness Pharmacy,2025-04-04T19:43:00,ready_on_time,18.0,0,True
ME-30453,ORD-US-30452,M-012,Tech Stop,2025-04-04T10:47:06,ready_on_time,12.1,0,True
ME-30454,ORD-US-30453,M-011,Wellness Pharmacy,2025-04-04T19:01:24,ready_on_time,16.4,0,True
ME-30455,ORD-US-30454,M-010,Burger District,2025-04-04T14:25:54,ready_on_time,15.9,0,True
ME-30456,ORD-US-30455,M-009,Daily Mart,2025-04-04T20:01:42,ready_on_time,16.7,0,True
ME-30457,ORD-US-30456,M-012,Tech Stop,2025-04-04T16:08:30,ready_on_time,18.5,0,True
ME-30458,ORD-US-30457,M-012,Tech Stop,2025-04-04T19:34:24,ready_on_time,9.4,0,True
ME-30459,ORD-US-30458,M-010,Burger District,2025-04-04T10:31:18,ready_on_time,21.3,0,True
ME-30460,ORD-US-30459,M-009,Daily Mart,2025-04-04T16:01:12,ready_on_time,16.2,0,True
ME-30461,ORD-US-30460,M-011,Wellness Pharmacy,2025-04-04T16:19:06,ready_on_time,19.1,0,True
ME-30462,ORD-US-30461,M-011,Wellness Pharmacy,2025-04-04T15:19:30,ready_on_time,9.5,0,True
ME-30463,ORD-US-30462,M-010,Burger District,2025-04-04T17:32:06,ready_on_time,12.1,0,True
ME-30464,ORD-US-30463,M-011,Wellness Pharmacy,2025-04-04T18:54:42,ready_on_time,14.7,0,True
ME-30465,ORD-US-30464,M-011,Wellness Pharmacy,2025-04-04T14:13:30,ready_on_time,8.5,0,True
ME-30466,ORD-US-30465,M-011,Wellness Pharmacy,2025-04-04T14:33:54,ready_on_time,13.9,0,True
ME-30467,ORD-US-30466,M-010,Burger District,2025-04-04T16:02:24,ready_on_time,17.4,0,True
ME-30468,ORD-US-30467,M-011,Wellness Pharmacy,2025-04-04T10:33:48,ready_on_time,13.8,0,True
ME-30469,ORD-US-30468,M-012,Tech Stop,2025-04-04T11:24:06,ready_on_time,9.1,0,True
ME-30470,ORD-US-30469,M-009,Daily Mart,2025-04-04T11:30:48,ready_on_time,10.8,0,False
ME-30471,ORD-US-30470,M-011,Wellness Pharmacy,2025-04-04T15:21:48,ready_on_time,11.8,0,True
ME-30472,ORD-US-30471,M-012,Tech Stop,2025-04-04T20:32:48,ready_on_time,17.8,0,True
ME-30473,ORD-US-30472,M-010,Burger District,2025-04-04T18:39:42,ready_on_time,9.7,0,True
ME-30474,ORD-US-30473,M-012,Tech Stop,2025-04-04T17:54:42,ready_on_time,19.7,0,True
ME-30475,ORD-US-30474,M-012,Tech Stop,2025-04-04T16:59:48,ready_on_time,24.8,0,True
ME-30476,ORD-US-30475,M-009,Daily Mart,2025-04-04T17:07:00,ready_on_time,12.0,0,True
ME-30477,ORD-US-30476,M-012,Tech Stop,2025-04-04T17:47:54,ready_on_time,7.9,0,True
ME-30478,ORD-US-30477,M-012,Tech Stop,2025-04-04T11:33:48,ready_on_time,13.8,0,True
ME-30479,ORD-US-30478,M-009,Daily Mart,2025-04-04T09:58:18,ready_on_time,13.3,0,True
ME-30480,ORD-US-30479,M-002,Crisp & Co.,2025-04-05T09:56:06,ready_on_time,21.1,0,True
ME-30481,ORD-US-30480,M-004,QuickCare Pharmacy,2025-04-05T11:28:00,ready_on_time,18.0,0,True
ME-30482,ORD-US-30481,M-003,Pasta Garden,2025-04-05T16:58:12,ready_on_time,13.2,0,True
ME-30483,ORD-US-30482,M-002,Crisp & Co.,2025-04-05T08:56:18,ready_on_time,16.3,0,True
ME-30484,ORD-US-30483,M-003,Pasta Garden,2025-04-05T14:40:36,ready_on_time,5.6,0,True
ME-30485,ORD-US-30484,M-001,Green Basket Market,2025-04-05T21:01:30,ready_on_time,16.5,0,True
ME-30486,ORD-US-30485,M-001,Green Basket Market,2025-04-05T12:26:48,ready_on_time,11.8,0,True
ME-30487,ORD-US-30486,M-002,Crisp & Co.,2025-04-05T08:24:42,ready_on_time,14.7,0,True
ME-30488,ORD-US-30487,M-002,Crisp & Co.,2025-04-05T11:06:36,ready_on_time,16.6,0,True
ME-30489,ORD-US-30488,M-002,Crisp & Co.,2025-04-05T11:46:54,ready_on_time,16.9,0,True
ME-30490,ORD-US-30489,M-004,QuickCare Pharmacy,2025-04-05T12:35:06,ready_on_time,20.1,0,True
ME-30491,ORD-US-30490,M-002,Crisp & Co.,2025-04-05T13:49:18,ready_on_time,14.3,0,True
ME-30492,ORD-US-30491,M-002,Crisp & Co.,2025-04-05T18:23:12,ready_on_time,13.2,0,True
ME-30493,ORD-US-30492,M-004,QuickCare Pharmacy,2025-04-05T08:43:36,ready_on_time,18.6,0,True
ME-30494,ORD-US-30493,M-001,Green Basket Market,2025-04-05T11:57:42,ready_on_time,17.7,0,True
ME-30495,ORD-US-30494,M-003,Pasta Garden,2025-04-05T10:06:06,ready_on_time,21.1,0,True
ME-30496,ORD-US-30495,M-002,Crisp & Co.,2025-04-05T17:33:48,ready_on_time,13.8,0,True
ME-30497,ORD-US-30496,M-002,Crisp & Co.,2025-04-05T18:52:30,ready_on_time,12.5,0,True
ME-30498,ORD-US-30497,M-003,Pasta Garden,2025-04-05T15:08:06,ready_on_time,13.1,0,True
ME-30499,ORD-US-30498,M-003,Pasta Garden,2025-04-05T19:00:00,ready_on_time,10.0,0,True
ME-30500,ORD-US-30499,M-001,Green Basket Market,2025-04-05T14:43:48,ready_on_time,13.8,0,True
ME-30501,ORD-US-30500,M-004,QuickCare Pharmacy,2025-04-05T13:15:54,ready_on_time,15.9,0,True
ME-30502,ORD-US-30501,M-001,Green Basket Market,2025-04-05T17:48:42,ready_on_time,23.7,0,True
