order_id,requested_at,merchant_id,merchant_name,merchant_category,fulfillment_site,delivery_zone,item_count,payload_weight_kg,service_level,promised_minutes,order_status
ORD-US-30187,2025-04-02T15:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,2,1.14,standard,55,fulfilled
ORD-US-30188,2025-04-02T09:45:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,2,0.3,priority,35,fulfilled
ORD-US-30189,2025-04-02T20:15:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,5,1.27,standard,55,fulfilled
ORD-US-30190,2025-04-02T14:10:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,2,1.54,priority,35,fulfilled
ORD-US-30191,2025-04-02T19:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,0.61,standard,55,fulfilled
ORD-US-30192,2025-04-02T20:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,5,1.12,standard,55,fulfilled
ORD-US-30193,2025-04-02T20:00:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,4,0.83,priority,35,fulfilled
ORD-US-30194,2025-04-02T09:00:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,4,1.27,standard,55,fulfilled
ORD-US-30195,2025-04-02T15:45:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,1,0.91,standard,55,fulfilled
ORD-US-30196,2025-04-02T16:35:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,3,1.1,priority,35,fulfilled
ORD-US-30197,2025-04-02T20:20:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,0.61,time_sensitive,25,fulfilled
ORD-US-30198,2025-04-02T09:30:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,5,0.5,time_sensitive,25,fulfilled
ORD-US-30199,2025-04-02T19:50:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,3,1.61,standard,55,fulfilled
ORD-US-30200,2025-04-02T18:30:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,5,0.66,standard,55,fulfilled
ORD-US-30201,2025-04-02T13:50:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,2,0.56,standard,55,fulfilled
ORD-US-30202,2025-04-02T17:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,2,0.96,standard,55,fulfilled
ORD-US-30203,2025-04-02T08:10:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,1,0.56,standard,55,fulfilled
ORD-US-30204,2025-04-02T14:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,3,0.64,priority,35,fulfilled
ORD-US-30205,2025-04-02T09:40:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,4,1.45,priority,35,fulfilled
ORD-US-30206,2025-04-02T17:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,5,1.36,standard,55,fulfilled
ORD-US-30207,2025-04-02T10:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,3,1.11,priority,35,fulfilled
ORD-US-30208,2025-04-02T18:45:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,5,0.77,standard,55,fulfilled
ORD-US-30209,2025-04-02T20:20:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,1,0.91,standard,55,fulfilled
ORD-US-30210,2025-04-02T18:35:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,1,0.48,priority,35,fulfilled
ORD-US-30211,2025-04-02T12:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,2,0.39,standard,55,fulfilled
ORD-US-30212,2025-04-02T09:25:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,3,1.58,standard,55,fulfilled
ORD-US-30213,2025-04-02T15:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,5,0.32,standard,55,fulfilled
ORD-US-30214,2025-04-02T17:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,2,1.2,standard,55,fulfilled
ORD-US-30215,2025-04-02T14:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,3,1.04,priority,35,fulfilled
ORD-US-30216,2025-04-02T11:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,0.62,standard,55,fulfilled
ORD-US-30217,2025-04-02T09:00:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,1,1.46,priority,35,fulfilled
ORD-US-30218,2025-04-02T14:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,3,1.18,standard,55,fulfilled
ORD-US-30219,2025-04-02T09:40:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,5,1.43,standard,55,fulfilled
ORD-US-30220,2025-04-02T12:55:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,2,0.19,priority,35,fulfilled
ORD-US-30221,2025-04-02T19:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,2,0.18,standard,55,fulfilled
ORD-US-30222,2025-04-02T17:40:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,5,0.93,time_sensitive,25,fulfilled
ORD-US-30223,2025-04-02T09:05:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,5,0.54,priority,35,fulfilled
ORD-US-30224,2025-04-02T12:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,4,0.82,time_sensitive,25,fulfilled
ORD-US-30225,2025-04-02T19:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,2,0.28,standard,55,fulfilled
ORD-US-30226,2025-04-02T10:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,2,1.64,time_sensitive,25,fulfilled
ORD-US-30227,2025-04-02T19:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,3,0.91,standard,55,fulfilled
ORD-US-30228,2025-04-02T16:35:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.3,standard,55,fulfilled
ORD-US-30229,2025-04-02T12:25:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,2,0.84,standard,55,fulfilled
ORD-US-30230,2025-04-02T09:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,1,0.42,standard,55,fulfilled
ORD-US-30231,2025-04-02T18:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,4,0.47,priority,35,fulfilled
ORD-US-30232,2025-04-02T15:40:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,1,0.18,priority,35,fulfilled
ORD-US-30233,2025-04-02T19:10:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,1,1.09,standard,55,fulfilled
ORD-US-30234,2025-04-02T08:10:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,2,0.7,standard,55,fulfilled
ORD-US-30235,2025-04-02T19:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,5,0.93,time_sensitive,25,fulfilled
ORD-US-30236,2025-04-02T19:25:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,2,0.41,standard,55,fulfilled
ORD-US-30237,2025-04-02T16:45:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,2,1.17,priority,35,fulfilled
ORD-US-30238,2025-04-02T13:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,1,0.9,standard,55,fulfilled
ORD-US-30239,2025-04-02T17:30:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,1.0,standard,55,fulfilled
ORD-US-30240,2025-04-02T09:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,4,1.0,priority,35,fulfilled
ORD-US-30241,2025-04-02T11:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,1,1.59,standard,55,fulfilled
ORD-US-30242,2025-04-02T09:20:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,1,0.7,priority,35,fulfilled
ORD-US-30243,2025-04-03T15:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,1,0.61,standard,55,fulfilled
ORD-US-30244,2025-04-03T16:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,2,1.56,priority,35,fulfilled
ORD-US-30245,2025-04-03T13:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,5,0.39,standard,55,fulfilled
ORD-US-30246,2025-04-03T10:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,3,0.35,priority,35,fulfilled
ORD-US-30247,2025-04-03T18:20:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,2,1.12,standard,55,fulfilled
ORD-US-30248,2025-04-03T17:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,3,0.37,standard,55,fulfilled
ORD-US-30249,2025-04-03T15:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,3,0.19,standard,55,fulfilled
ORD-US-30250,2025-04-03T10:20:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,1,0.71,standard,55,fulfilled
ORD-US-30251,2025-04-03T20:20:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,1.15,standard,55,fulfilled
ORD-US-30252,2025-04-03T08:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,5,0.42,standard,55,fulfilled
ORD-US-30253,2025-04-03T10:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,4,0.93,standard,55,fulfilled
ORD-US-30254,2025-04-03T14:00:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,4,1.2,time_sensitive,25,fulfilled
ORD-US-30255,2025-04-03T15:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,3,1.58,standard,55,fulfilled
ORD-US-30256,2025-04-03T08:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,1,0.47,standard,55,fulfilled
ORD-US-30257,2025-04-03T09:30:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,4,0.55,standard,55,fulfilled
ORD-US-30258,2025-04-03T14:05:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,5,0.28,standard,55,fulfilled
ORD-US-30259,2025-04-03T20:55:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,1,0.87,time_sensitive,25,fulfilled
ORD-US-30260,2025-04-03T12:00:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,2,1.25,standard,55,fulfilled
ORD-US-30261,2025-04-03T15:55:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,3,1.02,standard,55,fulfilled
ORD-US-30262,2025-04-03T18:40:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,2,1.38,standard,55,fulfilled
ORD-US-30263,2025-04-03T09:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,3,0.58,standard,55,fulfilled
ORD-US-30264,2025-04-03T09:55:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,1,0.29,standard,55,fulfilled
ORD-US-30265,2025-04-03T10:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,5,0.31,standard,55,fulfilled
ORD-US-30266,2025-04-03T11:25:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,2,1.59,priority,35,fulfilled
ORD-US-30267,2025-04-03T12:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,2,0.9,priority,35,fulfilled
ORD-US-30268,2025-04-03T10:55:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,4,0.93,standard,55,fulfilled
ORD-US-30269,2025-04-03T15:05:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,4,0.25,standard,55,fulfilled
ORD-US-30270,2025-04-03T11:30:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,0.43,standard,55,fulfilled
ORD-US-30271,2025-04-03T09:35:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,1,0.54,standard,55,fulfilled
ORD-US-30272,2025-04-03T18:15:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,1,0.61,standard,55,fulfilled
ORD-US-30273,2025-04-03T10:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,1,1.49,standard,55,fulfilled
ORD-US-30274,2025-04-03T08:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,0.8,standard,55,fulfilled
ORD-US-30275,2025-04-03T16:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,4,1.58,standard,55,fulfilled
ORD-US-30276,2025-04-03T10:00:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,5,1.07,standard,55,fulfilled
ORD-US-30277,2025-04-03T15:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,0.88,standard,55,fulfilled
ORD-US-30278,2025-04-03T12:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,1,1.14,standard,55,fulfilled
ORD-US-30279,2025-04-03T18:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,2,1.31,standard,55,fulfilled
ORD-US-30280,2025-04-03T18:00:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,4,0.65,priority,35,fulfilled
ORD-US-30281,2025-04-03T15:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,3,0.38,priority,35,fulfilled
ORD-US-30282,2025-04-03T15:30:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,3,0.5,time_sensitive,25,fulfilled
ORD-US-30283,2025-04-03T15:20:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,3,0.55,standard,55,fulfilled
ORD-US-30284,2025-04-03T19:35:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,2,1.42,standard,55,fulfilled
ORD-US-30285,2025-04-03T08:35:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,5,0.76,standard,55,fulfilled
ORD-US-30286,2025-04-03T10:05:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,1.14,priority,35,fulfilled
ORD-US-30287,2025-04-03T10:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,5,1.57,standard,55,fulfilled
ORD-US-30288,2025-04-03T11:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,2,0.76,priority,35,fulfilled
ORD-US-30289,2025-04-03T18:35:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,0.45,time_sensitive,25,fulfilled
ORD-US-30290,2025-04-03T18:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,4,1.49,priority,35,fulfilled
ORD-US-30291,2025-04-03T17:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,1,0.23,standard,55,fulfilled
ORD-US-30292,2025-04-03T13:50:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,3,1.51,standard,55,fulfilled
ORD-US-30293,2025-04-03T18:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,2,0.63,standard,55,fulfilled
ORD-US-30294,2025-04-03T17:00:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,4,0.25,standard,55,fulfilled
ORD-US-30295,2025-04-03T12:25:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,4,0.72,standard,55,fulfilled
ORD-US-30296,2025-04-03T17:35:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,1,0.28,standard,55,fulfilled
ORD-US-30297,2025-04-03T14:40:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,1,0.98,standard,55,fulfilled
ORD-US-30298,2025-04-03T17:55:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,4,0.66,priority,35,fulfilled
ORD-US-30299,2025-04-03T14:45:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,2,0.76,standard,55,fulfilled
ORD-US-30300,2025-04-03T19:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,1,0.34,priority,35,fulfilled
ORD-US-30301,2025-04-03T20:00:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,5,0.72,standard,55,fulfilled
ORD-US-30302,2025-04-03T11:45:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,2,0.22,time_sensitive,25,fulfilled
ORD-US-30303,2025-04-03T16:10:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,3,1.09,standard,55,fulfilled
ORD-US-30304,2025-04-03T17:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,1.53,standard,55,fulfilled
ORD-US-30305,2025-04-03T10:50:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,4,0.68,standard,55,fulfilled
ORD-US-30306,2025-04-03T11:00:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,0.57,priority,35,fulfilled
ORD-US-30307,2025-04-03T14:05:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,3,0.77,priority,35,fulfilled
ORD-US-30308,2025-04-03T12:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,1.04,standard,55,fulfilled
ORD-US-30309,2025-04-03T15:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,3,0.41,time_sensitive,25,fulfilled
ORD-US-30310,2025-04-03T18:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,5,0.22,standard,55,fulfilled
ORD-US-30311,2025-04-03T13:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,4,0.47,standard,55,fulfilled
ORD-US-30312,2025-04-03T14:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,2,0.93,priority,35,fulfilled
ORD-US-30313,2025-04-03T09:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,2,0.77,priority,35,fulfilled
ORD-US-30314,2025-04-03T12:45:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,4,1.11,standard,55,fulfilled
ORD-US-30315,2025-04-03T20:05:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,4,1.44,standard,55,fulfilled
ORD-US-30316,2025-04-03T15:50:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,0.5,standard,55,fulfilled
ORD-US-30317,2025-04-03T17:00:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,0.63,time_sensitive,25,fulfilled
ORD-US-30318,2025-04-03T18:55:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,5,0.38,standard,55,fulfilled
ORD-US-30319,2025-04-03T16:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,1,1.12,time_sensitive,25,fulfilled
ORD-US-30320,2025-04-03T09:25:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,3,0.72,priority,35,fulfilled
ORD-US-30321,2025-04-03T15:00:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,5,0.54,priority,35,fulfilled
ORD-US-30322,2025-04-03T12:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,4,0.54,standard,55,fulfilled
ORD-US-30323,2025-04-03T16:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,5,0.5,priority,35,fulfilled
ORD-US-30324,2025-04-03T09:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,0.22,standard,55,fulfilled
ORD-US-30325,2025-04-03T18:25:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,2,1.2,standard,55,fulfilled
ORD-US-30326,2025-04-03T13:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,4,0.78,standard,55,fulfilled
ORD-US-30327,2025-04-03T17:55:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,5,1.13,standard,55,fulfilled
ORD-US-30328,2025-04-03T19:00:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,1.12,time_sensitive,25,fulfilled
ORD-US-30329,2025-04-03T15:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,1.02,standard,55,fulfilled
ORD-US-30330,2025-04-03T09:35:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.24,standard,55,fulfilled
ORD-US-30331,2025-04-03T11:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,4,1.4,priority,35,fulfilled
ORD-US-30332,2025-04-03T19:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,1,0.58,standard,55,fulfilled
ORD-US-30333,2025-04-03T10:45:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,1.16,priority,35,fulfilled
ORD-US-30334,2025-04-03T19:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,1.01,standard,55,fulfilled
ORD-US-30335,2025-04-03T19:50:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,0.4,standard,55,fulfilled
ORD-US-30336,2025-04-03T13:20:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,4,0.65,standard,55,fulfilled
ORD-US-30337,2025-04-03T19:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,1,1.15,standard,55,fulfilled
ORD-US-30338,2025-04-03T13:00:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,3,0.19,priority,35,fulfilled
ORD-US-30339,2025-04-03T08:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,3,0.69,standard,55,fulfilled
ORD-US-30340,2025-04-03T19:20:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,5,1.28,standard,55,fulfilled
ORD-US-30341,2025-04-03T18:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,0.59,standard,55,fulfilled
ORD-US-30342,2025-04-03T11:15:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,1.36,priority,35,fulfilled
ORD-US-30343,2025-04-03T09:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,4,0.76,priority,35,fulfilled
ORD-US-30344,2025-04-03T17:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,4,1.63,standard,55,fulfilled
ORD-US-30345,2025-04-03T09:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,2,1.29,standard,55,fulfilled
ORD-US-30346,2025-04-03T11:15:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,2,0.34,priority,35,fulfilled
ORD-US-30347,2025-04-03T09:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,4,1.12,priority,35,fulfilled
ORD-US-30348,2025-04-03T16:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,5,0.85,standard,55,fulfilled
ORD-US-30349,2025-04-03T10:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,0.72,standard,55,fulfilled
ORD-US-30350,2025-04-03T14:45:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,4,0.57,priority,35,fulfilled
ORD-US-30351,2025-04-03T19:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,5,1.13,priority,35,fulfilled
ORD-US-30352,2025-04-03T18:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,5,0.3,standard,55,fulfilled
ORD-US-30353,2025-04-03T16:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,0.68,standard,55,fulfilled
ORD-US-30354,2025-04-03T17:15:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,3,1.1,standard,55,fulfilled
ORD-US-30355,2025-04-03T13:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,5,0.86,standard,55,fulfilled
ORD-US-30356,2025-04-03T19:10:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.17,priority,35,fulfilled
ORD-US-30357,2025-04-03T15:15:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,1,1.29,time_sensitive,25,fulfilled
