flight_id,drone_id,drone_model,date,launch_time,recovery_time,hub,destination,distance_one_way_km,payload_type,payload_item,payload_weight_kg,urgency,cruise_speed_kph,cruise_altitude_m,flight_duration_min,battery_start_pct,battery_end_pct,battery_consumption_pct,wind_speed_kph,wind_gust_kph,visibility_km,status,anomaly_flag,operator_notes
FL-10089,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T11:55:00,2025-01-01T12:54:36,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,scheduled,100.1,102.2,59.6,100,45.4,54.6,9.7,13.5,15.7,completed,none,
FL-10090,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T11:20:00,2025-01-01T12:21:00,Nest_Gamma,Nyabihu_Clinic,42.5,medication,insulin_cold_chain,0.65,emergency,103.3,104.6,61.0,98,38.2,59.8,9.7,13.5,15.7,completed,none,
FL-10091,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:55:00,2025-01-01T18:39:24,Nest_Gamma,Musanze_Clinic,30.1,medication,insulin_cold_chain,0.65,scheduled,100.9,99.8,44.4,96,46.6,49.4,13.2,15.2,15.7,completed,none,
FL-10092,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T08:00:00,2025-01-01T08:39:48,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,scheduled,98.5,99.9,39.8,96,47.0,49.0,8.1,17.8,14.2,completed,none,
FL-10093,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:00:00,2025-01-01T08:06:36,Nest_Gamma,Gakenke_Health_Post,48.7,supplies,diagnostic_test_kits,0.9,scheduled,101.5,101.4,66.6,96,31.3,64.7,10.1,14.7,13.9,aborted_return_to_base,gps_quality_low,Operator event recorded; see incident corpus where applicable.
FL-10094,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T06:10:00,2025-01-01T07:06:24,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,routine,100.7,97.7,56.4,99,39.1,59.9,7.3,10.5,15.8,completed,none,
FL-10095,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T13:25:00,2025-01-01T14:12:18,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,emergency,100.2,110.5,47.3,99,45.8,53.2,15.0,19.0,14.6,completed,none,
FL-10096,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:40:00,2025-01-01T08:45:30,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,routine,105.7,113.8,65.5,99,32.1,66.9,10.1,14.7,13.9,completed,none,
FL-10097,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:45:00,2025-01-01T18:51:36,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,O_negative_whole_blood,1.35,urgent,99.3,98.4,66.6,97,34.3,62.7,13.2,15.2,15.7,completed,none,
FL-10098,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T06:35:00,2025-01-01T07:19:24,Nest_Gamma,Rubavu_Clinic,31.8,medication,antiretroviral_supply,1.05,scheduled,97.7,108.2,44.4,99,48.8,50.2,7.3,10.5,15.8,completed,none,
FL-10099,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T10:45:00,2025-01-01T11:34:18,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,routine,102.2,97.3,49.3,97,49.4,47.6,5.6,9.2,14.7,completed,none,
FL-10100,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T14:45:00,2025-01-01T15:46:12,Nest_Gamma,Nyabihu_Clinic,42.5,medication,antiretroviral_supply,1.05,urgent,100.5,114.3,61.2,97,38.0,59.0,12.5,20.5,15.5,completed,none,
FL-10101,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T14:25:00,2025-01-01T15:33:24,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,urgent,101.0,110.9,68.4,97,32.5,64.5,12.5,20.5,15.5,completed,none,
FL-10102,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T18:50:00,2025-01-01T19:54:30,Nest_Gamma,Gakenke_Health_Post,48.7,medication,antiretroviral_supply,1.05,scheduled,103.5,113.2,64.5,100,38.8,61.2,18.3,25.7,14.0,completed,none,
FL-10103,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:30:00,2025-01-01T08:12:06,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,emergency,104.0,108.0,42.1,96,47.6,48.4,10.1,14.7,13.9,completed,none,
FL-10104,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T08:00:00,2025-01-01T09:03:48,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,O_negative_whole_blood,1.35,routine,101.4,107.5,63.8,98,35.9,62.1,8.1,17.8,14.2,completed,none,
FL-10105,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T13:20:00,2025-01-01T14:23:24,Nest_Gamma,Gakenke_Health_Post,48.7,supplies,diagnostic_test_kits,0.9,urgent,101.4,101.6,63.4,96,33.1,62.9,15.0,19.0,14.6,completed,none,
FL-10106,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T10:55:00,2025-01-01T12:03:36,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,emergency,101.2,107.4,68.6,98,36.7,61.3,9.0,16.4,14.8,completed,none,
FL-10107,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T12:15:00,2025-01-01T13:10:00,Nest_Delta,Rulindo_Clinic,37.9,medication,insulin_cold_chain,0.65,scheduled,100.7,106.6,55.0,96,43.3,52.7,8.5,18.4,15.5,completed,none,
FL-10108,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T08:20:00,2025-01-01T09:10:12,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,scheduled,99.5,96.1,50.2,99,41.9,57.1,8.6,17.3,15.7,completed,none,
FL-10109,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:00:00,2025-01-01T17:48:00,Nest_Delta,Mageragere_Clinic,33.8,blood_product,platelets_2_units,1.55,urgent,101.9,105.2,48.0,97,42.6,54.4,15.5,19.5,16.3,completed,none,
FL-10110,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T18:35:00,2025-01-01T19:44:24,Nest_Delta,Gicumbi_Hospital,50.6,medication,insulin_cold_chain,0.65,scheduled,101.5,104.4,69.4,98,30.8,67.2,17.2,26.7,15.5,completed,none,
FL-10111,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T18:20:00,2025-01-01T19:27:54,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,routine,102.2,113.4,67.9,96,33.0,63.0,17.2,26.7,15.5,completed,none,
FL-10112,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T06:30:00,2025-01-01T07:38:30,Nest_Delta,Gicumbi_Hospital,50.6,supplies,diagnostic_test_kits,0.9,scheduled,103.8,102.3,68.5,100,36.6,63.4,4.9,8.2,14.1,completed,none,
FL-10113,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T13:20:00,2025-01-01T14:10:54,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,routine,97.6,111.7,50.9,99,45.7,53.3,13.2,15.5,14.5,completed,none,
FL-10114,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T14:20:00,2025-01-01T15:14:36,Nest_Delta,Rulindo_Clinic,37.9,medication,insulin_cold_chain,0.65,urgent,103.7,102.6,54.6,100,43.7,56.3,16.4,23.5,16.5,completed,none,
FL-10115,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T09:05:00,2025-01-01T10:13:24,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,routine,98.6,96.0,68.4,99,34.5,64.5,8.3,13.9,15.9,completed,none,
FL-10116,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T16:55:00,2025-01-01T18:05:06,Nest_Delta,Gicumbi_Hospital,50.6,supplies,diagnostic_test_kits,0.9,scheduled,102.4,99.7,70.1,98,31.1,66.9,18.5,21.5,15.6,completed,none,
FL-10117,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T14:25:00,2025-01-01T15:29:24,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,routine,104.5,95.6,64.4,98,33.6,64.4,16.4,23.5,16.5,completed,none,
FL-10118,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T08:30:00,2025-01-01T09:37:54,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,routine,101.5,98.0,67.9,97,35.5,61.5,8.6,17.3,15.7,completed,none,
FL-10119,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:20:00,2025-01-01T07:55:54,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,routine,100.5,99.9,35.9,98,52.1,45.9,6.4,13.0,14.7,completed,none,
FL-10120,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T12:15:00,2025-01-01T13:04:00,Nest_Delta,Rulindo_Clinic,37.9,blood_product,O_negative_whole_blood,1.35,scheduled,102.2,98.2,49.0,96,42.4,53.6,8.5,18.4,15.5,completed,none,
FL-10121,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T08:25:00,2025-01-01T09:19:24,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,scheduled,95.9,107.3,54.4,98,44.9,53.1,8.6,17.3,15.7,completed,none,
FL-10122,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T14:55:00,2025-01-01T15:45:36,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,routine,102.3,95.3,50.6,100,43.3,56.7,16.4,23.5,16.5,completed,none,
FL-10123,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:05:00,2025-01-01T08:16:42,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,routine,101.4,113.1,71.7,100,33.7,66.3,6.4,13.0,14.7,completed,none,
FL-10124,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T12:25:00,2025-01-01T13:13:48,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,routine,101.8,106.8,48.8,96,45.2,50.8,8.5,18.4,15.5,completed,none,
FL-10125,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:30:00,2025-01-01T08:39:06,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,routine,97.5,112.5,69.1,96,33.4,62.6,6.4,13.0,14.7,completed,none,
FL-10126,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T06:45:00,2025-01-01T07:56:24,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,scheduled,103.2,104.3,71.4,100,37.4,62.6,4.9,8.2,14.1,completed,none,
FL-10127,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:25:00,2025-01-01T18:14:30,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,98.3,105.8,49.5,97,41.7,55.3,15.5,19.5,16.3,completed,none,
FL-10128,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T11:20:00,2025-01-01T11:56:54,Nest_Delta,Kicukiro_Health_Center,23.1,supplies,diagnostic_test_kits,0.9,urgent,101.8,102.9,36.9,100,57.4,42.6,11.6,17.7,13.9,completed,none,
FL-10129,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T09:05:00,2025-01-01T09:41:48,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,urgent,104.2,114.8,36.8,98,57.1,40.9,8.3,13.9,15.9,completed,none,
FL-10130,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T12:50:00,2025-01-01T13:58:48,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,emergency,103.0,115.0,68.8,98,33.2,64.8,8.5,18.4,15.5,completed,none,
FL-10131,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T10:20:00,2025-01-01T11:27:24,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,urgent,100.7,114.8,67.4,97,37.8,59.2,9.0,16.4,14.8,completed,none,
FL-10132,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T13:05:00,2025-01-01T13:54:18,Nest_Delta,Mageragere_Clinic,33.8,blood_product,O_negative_whole_blood,1.35,routine,104.3,110.6,49.3,97,46.9,50.1,13.2,15.5,14.5,completed,none,
FL-10133,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:55:00,2025-01-01T18:49:06,Nest_Delta,Rulindo_Clinic,37.9,medication,antiretroviral_supply,1.05,urgent,101.7,100.3,54.1,100,45.0,55.0,15.5,19.5,16.3,completed,none,
FL-10134,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T09:40:00,2025-01-01T10:27:24,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,routine,104.5,102.8,47.4,99,49.1,49.9,8.3,13.9,15.9,completed,none,
FL-10135,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:40:00,2025-01-01T08:18:24,Nest_Delta,Kicukiro_Health_Center,23.1,medication,antiretroviral_supply,1.05,scheduled,102.9,111.9,38.4,97,56.4,40.6,6.4,13.0,14.7,completed,none,
FL-10136,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T06:30:00,2025-01-01T07:25:24,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,scheduled,105.4,102.9,55.4,97,41.7,55.3,4.9,8.2,14.1,completed,none,
FL-10137,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T17:10:00,2025-01-01T17:46:24,Nest_Delta,Kicukiro_Health_Center,23.1,medication,antiretroviral_supply,1.05,routine,103.9,109.0,36.4,96,49.9,46.1,15.5,19.5,16.3,completed,none,
FL-10138,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T11:55:00,2025-01-01T13:02:42,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,emergency,105.0,114.7,67.7,100,35.0,65.0,11.6,17.7,13.9,completed,none,
FL-10139,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T16:10:00,2025-01-01T16:59:18,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,scheduled,105.4,107.0,49.3,100,47.6,52.4,18.5,21.5,15.6,completed,none,
FL-10140,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-01,2025-01-01T07:00:00,2025-01-01T07:48:24,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,routine,102.7,104.1,48.4,97,43.2,53.8,6.4,13.0,14.7,completed,none,
FL-10141,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T07:30:00,2025-01-02T08:18:00,Nest_Alpha,Kabuga_Health_Center,34.2,supplies,diagnostic_test_kits,0.9,scheduled,103.7,106.7,48.0,100,52.2,47.8,8.1,14.2,15.1,completed,none,
FL-10142,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T12:45:00,2025-01-02T13:59:00,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,routine,100.8,99.5,74.0,100,34.5,65.5,12.5,20.1,14.0,completed,none,
FL-10143,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T11:50:00,2025-01-02T12:30:24,Nest_Alpha,Kigali_East_Clinic,26.5,blood_product,platelets_2_units,1.55,scheduled,100.0,111.6,40.4,97,44.0,53.0,16.0,18.7,15.7,completed,none,
FL-10144,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T07:30:00,2025-01-02T08:22:06,Nest_Alpha,Kabuga_Health_Center,34.2,supplies,diagnostic_test_kits,0.9,routine,100.5,112.7,52.1,100,46.6,53.4,8.1,14.2,15.1,completed,none,
FL-10145,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T17:55:00,2025-01-02T18:37:42,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,routine,106.1,109.7,42.7,96,44.4,51.6,18.3,22.8,15.1,completed_delayed,recovery_wire_missed,Operator event recorded; see incident corpus where applicable.
FL-10146,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T16:40:00,2025-01-02T17:22:00,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,O_negative_whole_blood,1.35,urgent,99.9,103.7,42.0,100,50.3,49.7,14.7,17.8,15.1,completed,none,
FL-10147,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T14:50:00,2025-01-02T15:38:54,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,platelets_2_units,1.55,routine,101.5,99.5,48.9,98,43.8,54.2,17.4,19.5,15.0,completed,none,
FL-10148,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T12:25:00,2025-01-02T13:41:00,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,O_negative_whole_blood,1.35,urgent,103.6,108.2,76.0,100,31.5,68.5,12.5,20.1,14.0,completed,none,
FL-10149,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T15:55:00,2025-01-02T16:45:00,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,routine,97.8,111.3,50.0,99,46.1,52.9,20.0,27.9,15.3,completed,none,
FL-10150,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T10:10:00,2025-01-02T11:15:24,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,routine,104.2,114.9,65.4,96,34.1,61.9,11.6,16.9,14.6,completed,none,
FL-10151,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T08:55:00,2025-01-02T09:35:06,Nest_Alpha,Rwamagana_Clinic,28.5,supplies,diagnostic_test_kits,0.9,routine,104.3,109.0,40.1,98,51.5,46.5,7.5,10.7,16.7,completed,none,
FL-10152,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T16:05:00,2025-01-02T16:58:12,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,scheduled,105.5,104.7,53.2,96,43.4,52.6,14.7,17.8,15.1,completed,none,
FL-10153,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T15:15:00,2025-01-02T15:55:36,Nest_Alpha,Rwamagana_Clinic,28.5,medication,insulin_cold_chain,0.65,scheduled,106.3,109.9,40.6,97,48.0,49.0,20.0,27.9,15.3,completed,none,
FL-10154,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T15:00:00,2025-01-02T16:05:06,Nest_Alpha,Kayonza_Clinic,47.8,supplies,diagnostic_test_kits,0.9,urgent,105.8,109.3,65.1,100,36.2,63.8,20.0,27.9,15.3,completed,none,
FL-10155,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T14:15:00,2025-01-02T14:59:54,Nest_Alpha,Rwamagana_Clinic,28.5,medication,insulin_cold_chain,0.65,scheduled,103.0,102.6,44.9,96,47.8,48.2,17.4,19.5,15.0,completed,none,
FL-10156,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T06:20:00,2025-01-02T07:33:06,Nest_Alpha,Ngoma_Health_Post,55.1,supplies,diagnostic_test_kits,0.9,routine,102.5,112.8,73.1,100,31.4,68.6,6.7,12.8,15.2,completed,none,
FL-10157,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T10:00:00,2025-01-02T10:39:18,Nest_Alpha,Rwamagana_Clinic,28.5,supplies,diagnostic_test_kits,0.9,routine,98.7,113.1,39.3,99,50.0,49.0,11.6,16.9,14.6,completed,none,
FL-10158,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T16:30:00,2025-01-02T17:44:42,Nest_Alpha,Ngoma_Health_Post,55.1,supplies,diagnostic_test_kits,0.9,routine,102.7,112.1,74.7,100,32.3,67.7,14.7,17.8,15.1,completed,none,
FL-10159,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T09:25:00,2025-01-02T10:39:06,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,platelets_2_units,1.55,routine,102.7,96.7,74.1,97,29.4,67.6,14.3,17.4,15.7,completed,none,
FL-10160,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T12:25:00,2025-01-02T13:08:00,Nest_Alpha,Rwamagana_Clinic,28.5,vaccine,routine_vaccines,0.75,routine,99.9,114.0,43.0,99,52.1,46.9,12.5,20.1,14.0,completed,none,
FL-10161,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T09:10:00,2025-01-02T10:24:06,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,routine,100.2,105.6,74.1,100,32.7,67.3,14.3,17.4,15.7,completed,none,
FL-10162,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T09:25:00,2025-01-02T10:38:18,Nest_Alpha,Ngoma_Health_Post,55.1,supplies,diagnostic_test_kits,0.9,scheduled,105.5,102.5,73.3,100,32.9,67.1,14.3,17.4,15.7,completed,none,
FL-10163,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T06:25:00,2025-01-02T07:37:06,Nest_Alpha,Bugesera_Health_Post,52.3,medication,antiretroviral_supply,1.05,routine,99.4,96.1,72.1,100,37.3,62.7,6.7,12.8,15.2,completed,none,
FL-10164,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T08:35:00,2025-01-02T09:49:00,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,O_negative_whole_blood,1.35,routine,104.7,114.1,74.0,99,29.9,69.1,7.5,10.7,16.7,completed,none,
FL-10165,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T11:00:00,2025-01-02T12:10:06,Nest_Alpha,Bugesera_Health_Post,52.3,supplies,diagnostic_test_kits,0.9,urgent,104.1,99.1,70.1,99,34.2,64.8,16.0,18.7,15.7,completed,none,
FL-10166,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T11:40:00,2025-01-02T12:51:36,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,urgent,104.6,98.7,71.6,99,27.7,71.3,16.0,18.7,15.7,completed,none,
FL-10167,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T16:10:00,2025-01-02T17:22:30,Nest_Alpha,Ngoma_Health_Post,55.1,medication,insulin_cold_chain,0.65,urgent,101.8,96.1,72.5,100,33.0,67.0,14.7,17.8,15.1,completed,none,
FL-10168,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T12:25:00,2025-01-02T13:05:36,Nest_Alpha,Rwamagana_Clinic,28.5,medication,antiretroviral_supply,1.05,urgent,100.6,109.7,40.6,99,51.2,47.8,12.5,20.1,14.0,completed,none,
FL-10169,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T15:55:00,2025-01-02T17:01:30,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,routine,104.3,102.4,66.5,100,40.7,59.3,20.0,27.9,15.3,completed,none,
FL-10170,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T14:35:00,2025-01-02T15:40:12,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,scheduled,99.7,98.2,65.2,98,32.3,65.7,17.4,19.5,15.0,completed,none,
FL-10171,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T11:35:00,2025-01-02T12:14:00,Nest_Alpha,Kigali_East_Clinic,26.5,blood_product,platelets_2_units,1.55,scheduled,102.8,112.4,39.0,100,52.3,47.7,16.0,18.7,15.7,completed,none,
FL-10172,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T12:10:00,2025-01-02T12:59:24,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,routine,97.5,96.9,49.4,96,46.4,49.6,12.5,20.1,14.0,completed,none,
FL-10173,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T13:10:00,2025-01-02T14:03:12,Nest_Alpha,Kabuga_Health_Center,34.2,medication,insulin_cold_chain,0.65,routine,103.2,100.1,53.2,96,41.0,55.0,18.2,24.9,14.2,completed,none,
FL-10174,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T06:35:00,2025-01-02T07:14:48,Nest_Alpha,Rwamagana_Clinic,28.5,supplies,diagnostic_test_kits,0.9,emergency,103.1,95.1,39.8,100,51.9,48.1,6.7,12.8,15.2,completed,none,
FL-10175,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T09:05:00,2025-01-02T10:18:18,Nest_Alpha,Ngoma_Health_Post,55.1,supplies,diagnostic_test_kits,0.9,routine,102.7,110.7,73.3,100,30.4,69.6,14.3,17.4,15.7,completed,none,
FL-10176,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T15:55:00,2025-01-02T16:45:18,Nest_Alpha,Kabuga_Health_Center,34.2,medication,antiretroviral_supply,1.05,scheduled,101.6,98.9,50.3,98,43.8,54.2,20.0,27.9,15.3,completed,none,
FL-10177,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T09:55:00,2025-01-02T10:49:12,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,routine,99.8,104.3,54.2,100,48.5,51.5,10.3,16.7,17.0,completed,none,
FL-10178,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-01-02,2025-01-02T11:40:00,2025-01-02T12:21:48,Nest_Beta,Gisagara_Clinic,29.4,blood_product,O_negative_whole_blood,1.35,scheduled,101.4,101.1,41.8,99,50.5,48.5,7.2,9.3,14.2,completed,none,
