snapshot_date,drone_id,battery_pack_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_2_vibration_mm_s,motor_2_temperature_c,tether_descent_motor_current_a,parachute_release_test_ms,gps_module_health,maintenance_status
2025-01-10,ZIP-024,96.2,197,12.2,0.92,42.3,5.94,126.0,nominal,operational
2025-01-10,ZIP-025,96.0,200,16.9,1.13,44.2,5.49,99.0,nominal,operational
2025-01-10,ZIP-026,94.7,203,23.9,1.11,43.8,5.59,129.0,nominal,operational
2025-01-10,ZIP-027,95.9,206,20.1,1.06,44.2,5.59,147.0,nominal,operational
2025-01-10,ZIP-028,95.7,209,20.9,1.12,43.9,5.58,116.0,nominal,operational
2025-01-10,ZIP-029,95.3,212,25.1,1.06,43.5,6.08,119.0,nominal,operational
2025-01-10,ZIP-030,95.6,125,16.5,0.95,42.8,5.57,103.0,nominal,operational
2025-01-11,ZIP-001,95.5,130,16.6,0.95,45.0,5.62,84.0,nominal,operational
2025-01-11,ZIP-002,95.9,133,16.6,0.94,42.9,5.65,113.0,nominal,operational
2025-01-11,ZIP-003,95.9,136,15.1,1.05,44.4,5.52,149.0,nominal,operational
2025-01-11,ZIP-004,95.7,139,21.6,0.89,43.7,5.65,134.0,nominal,operational
2025-01-11,ZIP-005,95.7,142,24.6,0.91,43.0,6.21,131.0,nominal,operational
2025-01-11,ZIP-006,95.9,145,19.0,1.08,44.4,6.05,120.0,nominal,operational
2025-01-11,ZIP-007,95.4,148,12.2,1.07,43.9,5.49,147.0,nominal,operational
2025-01-11,ZIP-008,95.8,151,19.9,1.05,46.4,5.95,116.0,nominal,operational
2025-01-11,ZIP-009,95.5,154,14.9,1.11,46.2,5.72,133.0,nominal,operational
2025-01-11,ZIP-010,95.6,157,15.4,1.19,44.8,6.23,111.0,nominal,operational
2025-01-11,ZIP-011,95.3,160,20.3,0.89,44.4,5.75,142.0,nominal,operational
2025-01-11,ZIP-012,95.6,163,15.1,1.25,44.7,6.21,110.0,nominal,operational
2025-01-11,ZIP-013,95.2,166,19.9,0.94,44.7,5.79,115.0,nominal,operational
2025-01-11,ZIP-014,95.4,169,14.4,1.2,44.8,5.26,100.0,nominal,operational
2025-01-11,ZIP-015,95.3,172,22.6,1.02,45.6,5.74,137.0,nominal,operational
2025-01-11,ZIP-016,95.3,175,23.8,1.28,45.1,5.59,131.0,nominal,operational
2025-01-11,ZIP-017,95.8,178,21.8,1.34,45.2,5.84,134.0,nominal,operational
2025-01-11,ZIP-018,95.7,181,23.4,1.0,45.0,5.69,73.0,nominal,operational
2025-01-11,ZIP-019,95.3,184,19.6,1.07,43.7,5.73,128.0,nominal,operational
2025-01-11,ZIP-020,95.9,187,22.2,1.17,45.2,5.51,138.0,nominal,operational
2025-01-11,ZIP-021,95.6,190,22.6,1.17,45.4,6.01,108.0,nominal,operational
2025-01-11,ZIP-022,95.2,193,16.3,1.03,47.0,5.7,111.0,nominal,operational
2025-01-11,ZIP-023,94.9,196,18.2,1.06,43.9,5.8,140.0,nominal,operational
2025-01-11,ZIP-024,95.5,199,19.3,1.09,42.6,6.18,110.0,nominal,operational
2025-01-11,ZIP-025,95.7,202,20.7,1.01,45.4,5.61,116.0,nominal,operational
2025-01-11,ZIP-026,96.2,205,19.7,0.85,41.1,5.8,110.0,nominal,operational
2025-01-11,ZIP-027,95.2,208,24.3,1.08,43.1,5.84,140.0,nominal,operational
2025-01-11,ZIP-028,95.7,211,23.4,1.16,45.9,5.89,128.0,nominal,operational
2025-01-11,ZIP-029,95.7,214,17.5,0.86,43.2,5.71,153.0,nominal,operational
2025-01-11,ZIP-030,95.3,127,18.7,1.08,42.1,5.69,84.0,nominal,operational
2025-01-12,ZIP-001,95.6,131,12.7,1.11,43.6,5.7,127.0,nominal,operational
2025-01-12,ZIP-002,95.4,134,20.6,1.0,44.7,5.59,112.0,nominal,operational
2025-01-12,ZIP-003,95.8,137,20.3,1.2,44.5,5.73,146.0,nominal,operational
2025-01-12,ZIP-004,95.1,140,16.0,1.06,42.7,5.78,136.0,nominal,operational
2025-01-12,ZIP-005,95.3,143,14.8,0.98,42.5,5.85,143.0,nominal,operational
2025-01-12,ZIP-006,95.9,146,21.8,1.02,43.7,5.61,87.0,nominal,operational
2025-01-12,ZIP-007,95.6,149,16.2,0.97,43.3,5.79,114.0,nominal,operational
2025-01-12,ZIP-008,95.7,152,19.2,0.9,45.2,6.04,164.0,nominal,operational
2025-01-12,ZIP-009,95.4,155,18.0,1.18,43.5,5.83,147.0,nominal,operational
2025-01-12,ZIP-010,95.7,158,17.4,0.96,45.1,5.65,93.0,nominal,operational
2025-01-12,ZIP-011,95.5,161,15.5,1.16,43.2,6.02,113.0,nominal,operational
2025-01-12,ZIP-012,95.3,164,35.9,0.94,44.5,5.5,91.0,nominal,operational
2025-01-12,ZIP-013,95.5,167,26.4,1.16,46.1,5.38,103.0,nominal,operational
2025-01-12,ZIP-014,95.9,170,25.9,1.35,44.9,5.86,143.0,nominal,operational
2025-01-12,ZIP-015,95.5,173,18.5,0.96,43.9,5.92,116.0,nominal,operational
2025-01-12,ZIP-016,96.6,176,24.1,0.68,42.2,5.98,115.0,nominal,operational
2025-01-12,ZIP-017,95.3,179,20.9,1.1,43.2,6.13,125.0,nominal,operational
2025-01-12,ZIP-018,95.8,182,23.5,0.96,44.0,5.82,101.0,nominal,operational
2025-01-12,ZIP-019,95.7,185,15.7,1.06,43.7,5.43,132.0,nominal,operational
2025-01-12,ZIP-020,94.9,188,14.1,1.19,44.7,6.03,144.0,nominal,operational
2025-01-12,ZIP-021,95.6,191,23.2,1.12,43.9,5.89,118.0,nominal,operational
2025-01-12,ZIP-022,95.5,194,29.0,0.96,45.9,5.53,136.0,nominal,operational
2025-01-12,ZIP-023,94.9,197,25.6,1.1,43.0,5.84,130.0,nominal,operational
2025-01-12,ZIP-024,95.2,200,25.4,1.0,44.6,6.25,126.0,nominal,operational
2025-01-12,ZIP-025,96.1,203,14.2,1.27,44.2,5.47,117.0,nominal,operational
2025-01-12,ZIP-026,95.3,206,15.3,0.92,43.7,5.55,123.0,nominal,operational
2025-01-12,ZIP-027,95.7,209,30.9,1.25,43.3,6.34,126.0,nominal,operational
2025-01-12,ZIP-028,96.2,212,17.6,1.33,44.0,5.92,108.0,nominal,operational
2025-01-12,ZIP-029,95.7,215,27.1,0.97,45.0,5.71,98.0,nominal,operational
2025-01-12,ZIP-030,95.2,128,20.4,1.03,44.3,5.65,167.0,nominal,operational
2025-01-13,ZIP-001,95.1,133,12.7,0.8,44.3,5.69,157.0,nominal,operational
2025-01-13,ZIP-002,95.8,136,24.0,1.12,44.9,5.84,119.0,nominal,operational
2025-01-13,ZIP-003,96.2,139,30.4,1.21,43.0,6.0,97.0,nominal,operational
2025-01-13,ZIP-004,96.0,142,22.0,0.99,44.7,5.76,150.0,nominal,operational
2025-01-13,ZIP-005,94.9,145,24.6,1.24,45.4,6.04,135.0,nominal,operational
2025-01-13,ZIP-006,95.6,148,25.6,1.09,42.9,5.4,118.0,nominal,operational
2025-01-13,ZIP-007,95.5,151,24.4,1.11,44.4,6.17,69.0,nominal,operational
2025-01-13,ZIP-008,95.3,154,28.6,0.86,44.4,5.36,105.0,nominal,operational
2025-01-13,ZIP-009,96.1,157,20.8,0.92,43.0,6.24,128.0,nominal,operational
2025-01-13,ZIP-010,95.1,160,20.8,1.05,43.7,5.56,140.0,nominal,operational
2025-01-13,ZIP-011,95.0,163,17.4,0.99,42.4,5.47,124.0,nominal,operational
2025-01-13,ZIP-012,95.5,166,22.0,1.15,44.7,5.55,123.0,nominal,operational
2025-01-13,ZIP-013,95.4,169,22.5,1.16,45.3,6.18,125.0,nominal,operational
2025-01-13,ZIP-014,95.4,172,13.6,1.16,44.8,5.97,106.0,nominal,operational
2025-01-13,ZIP-015,95.6,175,21.8,1.17,45.3,6.07,126.0,nominal,operational
2025-01-13,ZIP-016,96.2,178,24.6,0.69,44.9,5.9,124.0,nominal,operational
2025-01-13,ZIP-017,95.2,181,26.4,1.17,44.3,5.91,119.0,nominal,operational
2025-01-13,ZIP-018,95.5,184,20.5,0.97,43.9,5.8,118.0,nominal,operational
2025-01-13,ZIP-019,95.6,187,18.6,1.19,45.2,6.36,120.0,nominal,operational
2025-01-13,ZIP-020,95.5,190,23.2,1.03,45.1,5.94,142.0,nominal,operational
2025-01-13,ZIP-021,95.6,193,17.8,1.03,44.7,5.86,89.0,nominal,operational
2025-01-13,ZIP-022,95.7,196,18.0,1.27,43.7,5.72,88.0,nominal,operational
2025-01-13,ZIP-023,95.1,199,20.7,0.55,41.5,5.4,123.0,nominal,operational
2025-01-13,ZIP-024,95.6,202,16.7,1.15,43.3,6.07,131.0,nominal,operational
2025-01-13,ZIP-025,95.7,205,22.1,0.91,43.0,5.74,105.0,nominal,operational
2025-01-13,ZIP-026,95.1,208,23.1,1.07,46.2,5.94,126.0,nominal,operational
2025-01-13,ZIP-027,95.9,211,10.3,1.21,44.3,5.81,126.0,nominal,operational
2025-01-13,ZIP-028,95.6,214,15.4,1.14,45.4,5.51,140.0,nominal,operational
2025-01-13,ZIP-029,95.1,217,15.6,1.0,44.8,5.64,123.0,nominal,operational
2025-01-13,ZIP-030,95.8,130,22.7,0.99,42.2,5.93,123.0,nominal,operational
2025-01-14,ZIP-001,95.5,135,35.4,0.93,43.1,5.98,129.0,nominal,operational
2025-01-14,ZIP-002,95.8,138,15.3,1.02,43.4,5.95,138.0,nominal,operational
2025-01-14,ZIP-003,95.6,141,17.3,1.11,45.2,5.77,122.0,nominal,operational
2025-01-14,ZIP-004,95.7,144,17.3,1.09,43.7,5.87,119.0,nominal,operational
2025-01-14,ZIP-005,95.5,147,22.3,1.05,43.6,5.33,112.0,nominal,operational
2025-01-14,ZIP-006,96.0,150,19.2,1.18,45.5,5.46,115.0,nominal,operational
2025-01-14,ZIP-007,95.0,153,15.6,0.84,44.1,5.74,121.0,nominal,operational
2025-01-14,ZIP-008,95.4,156,14.6,1.04,44.2,5.74,122.0,nominal,operational
2025-01-14,ZIP-009,95.2,159,12.7,0.78,42.8,5.75,105.0,nominal,operational
2025-01-14,ZIP-010,95.8,162,8.6,1.22,45.5,5.74,105.0,nominal,operational
2025-01-14,ZIP-011,95.8,165,20.6,0.93,42.6,5.85,114.0,nominal,operational
2025-01-14,ZIP-012,95.5,168,19.4,0.98,42.7,6.05,145.0,nominal,operational
2025-01-14,ZIP-013,96.3,171,8,0.91,44.0,6.04,144.0,nominal,operational
2025-01-14,ZIP-014,94.6,174,16.7,1.1,44.7,5.76,119.0,nominal,operational
2025-01-14,ZIP-015,95.4,177,19.6,1.28,45.7,5.98,122.0,nominal,operational
2025-01-14,ZIP-016,94.9,180,10.7,1.11,44.3,5.98,135.0,nominal,operational
2025-01-14,ZIP-017,95.2,183,20.7,0.89,43.2,5.3,137.0,nominal,operational
2025-01-14,ZIP-018,95.1,186,19.9,1.32,43.7,6.0,145.0,nominal,operational
2025-01-14,ZIP-019,95.1,189,19.7,1.12,45.3,6.05,147.0,nominal,operational
2025-01-14,ZIP-020,95.6,192,26.2,0.95,45.9,5.96,141.0,nominal,operational
2025-01-14,ZIP-021,95.9,195,21.5,1.07,44.7,5.55,131.0,nominal,operational
2025-01-14,ZIP-022,96.3,198,19.6,0.86,46.2,5.67,138.0,nominal,operational
2025-01-14,ZIP-023,96.0,201,26.6,1.35,44.7,5.81,108.0,nominal,operational
2025-01-14,ZIP-024,95.6,204,13.0,1.04,44.1,6.14,106.0,nominal,operational
2025-01-14,ZIP-025,95.9,207,22.1,1.08,44.2,5.9,118.0,nominal,operational
2025-01-14,ZIP-026,95.7,210,21.8,1.15,44.4,5.7,80.0,nominal,operational
2025-01-14,ZIP-027,96.1,213,14.2,0.95,43.2,5.63,117.0,nominal,operational
2025-01-14,ZIP-028,95.2,216,28.1,1.08,43.8,6.12,118.0,nominal,operational
2025-01-14,ZIP-029,95.2,219,22.2,1.18,45.3,6.0,135.0,nominal,operational
2025-01-14,ZIP-030,95.9,132,20.6,1.08,41.5,5.67,115.0,nominal,operational
2025-01-15,ZIP-001,95.4,136,25.5,1.17,45.0,5.77,124.0,nominal,operational
2025-01-15,ZIP-002,95.8,139,25.8,0.94,42.3,5.63,108.0,nominal,operational
2025-01-15,ZIP-003,95.7,142,15.6,0.79,45.7,5.82,109.0,nominal,operational
2025-01-15,ZIP-004,95.3,145,16.4,1.24,43.0,5.96,122.0,nominal,operational
2025-01-15,ZIP-005,95.3,148,20.3,1.24,44.2,5.51,123.0,nominal,operational
2025-01-15,ZIP-006,95.7,151,27.1,1.12,44.3,5.45,136.0,nominal,operational
2025-01-15,ZIP-007,95.4,154,29.8,1.1,45.7,5.7,79.0,nominal,operational
2025-01-15,ZIP-008,94.9,157,21.1,1.05,43.4,5.82,88.0,nominal,operational
2025-01-15,ZIP-009,95.4,160,20.4,0.94,44.0,5.63,103.0,nominal,operational
2025-01-15,ZIP-010,95.5,163,8,0.96,43.0,5.95,103.0,nominal,operational
2025-01-15,ZIP-011,96.0,166,16.8,1.05,44.1,5.83,100.0,nominal,operational
2025-01-15,ZIP-012,95.4,169,16.3,1.15,46.0,5.59,98.0,nominal,operational
2025-01-15,ZIP-013,96.8,172,17.5,1.17,44.9,5.74,151.0,nominal,operational
2025-01-15,ZIP-014,96.0,175,18.3,1.29,45.5,5.62,147.0,nominal,operational
2025-01-15,ZIP-015,95.3,178,20.5,1.0,43.9,5.78,102.0,nominal,operational
2025-01-15,ZIP-016,95.0,181,16.5,1.08,45.2,6.17,104.0,nominal,operational
2025-01-15,ZIP-017,95.1,184,21.9,1.01,44.2,5.77,102.0,nominal,operational
2025-01-15,ZIP-018,95.3,187,12.8,1.03,44.1,6.26,137.0,nominal,operational
2025-01-15,ZIP-019,96.1,190,21.7,1.05,42.4,6.25,141.0,nominal,operational
2025-01-15,ZIP-020,95.5,193,18.8,1.33,43.2,5.39,120.0,nominal,operational
2025-01-15,ZIP-021,95.4,196,12.2,0.84,43.6,5.53,92.0,nominal,operational
2025-01-15,ZIP-022,95.6,199,21.7,1.09,42.8,5.66,107.0,nominal,operational
2025-01-15,ZIP-023,95.9,202,20.2,0.89,42.6,5.84,111.0,nominal,operational
2025-01-15,ZIP-024,96.5,205,8,1.18,44.5,6.05,115.0,nominal,operational
2025-01-15,ZIP-025,95.6,208,24.2,1.11,44.3,6.01,113.0,nominal,operational
2025-01-15,ZIP-026,95.9,211,24.1,1.38,44.7,5.87,129.0,nominal,operational
2025-01-15,ZIP-027,95.9,214,22.6,0.82,44.0,5.79,91.0,nominal,operational
2025-01-15,ZIP-028,95.6,217,20.5,1.07,44.6,5.76,114.0,nominal,operational
2025-01-15,ZIP-029,95.6,220,25.0,0.93,44.1,5.95,146.0,nominal,operational
2025-01-15,ZIP-030,95.4,133,32.1,1.09,44.4,5.9,132.0,nominal,operational
2025-01-16,ZIP-001,95.2,138,19.4,1.0,43.9,5.54,135.0,nominal,operational
2025-01-16,ZIP-002,95.2,141,10.8,1.36,45.2,5.84,163.0,nominal,operational
2025-01-16,ZIP-003,95.2,144,16.2,1.03,42.3,5.71,93.0,nominal,operational
2025-01-16,ZIP-004,94.8,147,18.4,1.39,45.0,5.54,100.0,nominal,operational
2025-01-16,ZIP-005,95.5,150,24.1,0.88,42.9,5.99,112.0,nominal,operational
2025-01-16,ZIP-006,95.2,153,19.9,1.14,43.4,5.4,108.0,nominal,operational
2025-01-16,ZIP-007,95.5,156,8,0.88,43.0,5.39,151.0,nominal,operational
2025-01-16,ZIP-008,95.4,159,21.4,1.0,43.0,5.74,133.0,nominal,operational
2025-01-16,ZIP-009,96.3,162,17.3,1.25,47.4,5.82,119.0,nominal,operational
2025-01-16,ZIP-010,95.3,165,21.1,0.97,44.8,6.05,121.0,nominal,operational
2025-01-16,ZIP-011,95.7,168,13.5,1.12,42.4,6.27,133.0,nominal,operational
2025-01-16,ZIP-012,94.9,171,19.6,1.15,43.3,5.86,134.0,nominal,operational
2025-01-16,ZIP-013,95.4,174,20.5,1.36,44.3,5.64,121.0,nominal,operational
2025-01-16,ZIP-014,95.3,177,24.4,1.17,44.6,6.03,91.0,nominal,operational
2025-01-16,ZIP-015,94.7,180,17.4,1.04,45.2,5.75,139.0,nominal,operational
2025-01-16,ZIP-016,95.8,183,34.8,0.97,44.5,5.78,83.0,nominal,operational
2025-01-16,ZIP-017,95.1,186,12.9,1.13,44.5,5.74,129.0,nominal,operational
2025-01-16,ZIP-018,95.8,189,11.2,0.89,42.7,5.86,121.0,nominal,operational
2025-01-16,ZIP-019,95.8,192,17.9,1.17,44.8,5.91,112.0,nominal,operational
2025-01-16,ZIP-020,95.0,195,32.5,0.94,42.3,5.5,144.0,nominal,operational
2025-01-16,ZIP-021,96.3,198,16.4,1.0,45.0,5.71,115.0,nominal,operational
2025-01-16,ZIP-022,95.5,201,16.6,1.27,45.9,6.13,114.0,nominal,operational
2025-01-16,ZIP-023,95.8,204,23.3,1.06,44.2,5.97,125.0,nominal,operational
2025-01-16,ZIP-024,95.4,207,24.9,0.87,42.3,6.14,98.0,nominal,operational
2025-01-16,ZIP-025,94.9,210,18.3,1.35,43.9,5.34,104.0,nominal,operational
2025-01-16,ZIP-026,95.5,213,15.9,1.14,43.4,6.1,143.0,nominal,operational
2025-01-16,ZIP-027,95.2,216,20.5,1.09,43.3,5.92,118.0,nominal,operational
2025-01-16,ZIP-028,94.5,219,17.0,0.92,43.7,5.66,127.0,nominal,operational
2025-01-16,ZIP-029,95.7,222,18.4,1.43,44.0,5.5,133.0,nominal,operational
2025-01-16,ZIP-030,94.7,135,15.6,1.29,44.6,6.27,117.0,nominal,operational
2025-01-17,ZIP-001,95.7,140,26.1,0.86,41.6,6.0,117.0,nominal,operational
2025-01-17,ZIP-002,95.5,143,16.8,0.99,44.1,5.72,110.0,nominal,operational
2025-01-17,ZIP-003,95.1,146,23.6,1.18,44.3,5.53,120.0,nominal,operational
2025-01-17,ZIP-004,95.6,149,15.8,0.96,41.2,5.89,105.0,nominal,operational
2025-01-17,ZIP-005,95.1,152,15.4,1.06,44.3,6.22,119.0,nominal,operational
2025-01-17,ZIP-006,95.4,155,23.2,0.89,44.2,6.0,125.0,nominal,operational
2025-01-17,ZIP-007,95.4,158,26.4,0.77,43.8,5.87,79.0,nominal,operational
2025-01-17,ZIP-008,95.2,161,28.1,0.9,43.6,5.92,140.0,nominal,operational
2025-01-17,ZIP-009,95.3,164,18.6,1.01,44.3,5.47,130.0,nominal,operational
2025-01-17,ZIP-010,95.3,167,20.9,0.92,44.1,5.9,129.0,nominal,operational
2025-01-17,ZIP-011,95.3,170,21.4,1.13,45.9,5.86,101.0,nominal,operational
2025-01-17,ZIP-012,95.4,173,14.4,1.08,43.8,5.76,143.0,nominal,operational
2025-01-17,ZIP-013,95.4,176,21.8,0.95,45.1,6.16,93.0,nominal,operational
2025-01-17,ZIP-014,95.8,179,19.0,1.06,42.6,5.61,139.0,nominal,operational
2025-01-17,ZIP-015,95.6,182,19.0,0.97,43.9,5.55,116.0,nominal,operational
2025-01-17,ZIP-016,95.5,185,32.2,1.15,44.5,5.63,91.0,nominal,operational
2025-01-17,ZIP-017,96.0,188,23.5,1.15,44.5,5.74,100.0,nominal,operational
2025-01-17,ZIP-018,95.4,191,28.9,1.24,42.7,5.82,76.0,nominal,operational
2025-01-17,ZIP-019,96.0,194,24.1,1.11,43.7,5.49,143.0,nominal,operational
2025-01-17,ZIP-020,95.5,197,11.8,0.87,43.4,5.68,132.0,nominal,operational
2025-01-17,ZIP-021,95.0,200,23.0,1.02,44.3,5.86,104.0,nominal,operational
2025-01-17,ZIP-022,95.2,203,25.5,0.96,43.2,5.87,89.0,nominal,operational
2025-01-17,ZIP-023,95.1,206,17.6,1.09,43.0,5.38,134.0,nominal,operational
2025-01-17,ZIP-024,95.2,209,18.9,1.01,43.7,5.88,109.0,nominal,operational
2025-01-17,ZIP-025,95.4,212,21.5,0.96,44.1,6.16,108.0,nominal,operational
2025-01-17,ZIP-026,95.9,215,28.1,0.8,44.0,5.89,120.0,nominal,operational
2025-01-17,ZIP-027,95.8,218,11.8,1.15,43.4,5.6,143.0,nominal,operational
2025-01-17,ZIP-028,96.0,221,24.2,1.26,45.1,5.98,122.0,nominal,operational
2025-01-17,ZIP-029,94.8,224,27.2,0.99,43.5,6.25,128.0,nominal,operational
2025-01-17,ZIP-030,96.3,137,13.6,1.3,45.0,5.64,102.0,nominal,operational
2025-01-18,ZIP-001,94.9,141,17.6,1.16,45.2,6.11,122.0,nominal,operational
2025-01-18,ZIP-002,95.5,144,15.4,0.74,42.4,5.77,110.0,nominal,operational
2025-01-18,ZIP-003,95.9,147,16.0,1.02,44.6,5.89,143.0,nominal,operational
2025-01-18,ZIP-004,95.9,150,27.6,1.15,42.9,5.29,96.0,nominal,operational
2025-01-18,ZIP-005,94.9,153,29.0,1.12,45.2,5.74,152.0,nominal,operational
2025-01-18,ZIP-006,95.3,156,21.1,1.15,44.4,5.43,144.0,nominal,operational
2025-01-18,ZIP-007,96.1,159,11.8,0.89,43.0,5.32,104.0,nominal,operational
2025-01-18,ZIP-008,95.3,162,18.0,0.82,43.2,5.77,140.0,nominal,operational
2025-01-18,ZIP-009,95.2,165,25.8,0.95,42.8,5.64,124.0,nominal,operational
2025-01-18,ZIP-010,95.0,168,18.2,1.08,44.6,5.93,136.0,nominal,operational
2025-01-18,ZIP-011,95.2,171,15.5,1.21,43.7,5.89,151.0,nominal,operational
2025-01-18,ZIP-012,95.3,174,25.9,1.1,43.9,5.83,137.0,nominal,operational
2025-01-18,ZIP-013,95.2,177,17.9,1.27,46.5,5.76,140.0,nominal,operational
2025-01-18,ZIP-014,95.9,180,24.1,1.53,46.1,6.34,128.0,nominal,operational
2025-01-18,ZIP-015,95.3,183,11.6,1.02,43.6,6.71,142.0,nominal,operational
2025-01-18,ZIP-016,95.9,186,13.7,0.76,43.1,5.22,135.0,nominal,operational
2025-01-18,ZIP-017,94.8,189,15.8,0.91,42.7,5.51,132.0,nominal,operational
2025-01-18,ZIP-018,95.5,192,25.0,0.81,41.6,5.67,130.0,nominal,operational
2025-01-18,ZIP-019,95.4,195,24.7,1.06,42.8,6.08,122.0,nominal,operational
2025-01-18,ZIP-020,95.3,198,22.9,1.04,43.8,5.78,136.0,nominal,operational
2025-01-18,ZIP-021,95.9,201,12.3,1.43,43.1,5.44,108.0,nominal,operational
2025-01-18,ZIP-022,94.4,204,13.6,1.2,44.8,5.83,143.0,nominal,operational
2025-01-18,ZIP-023,95.5,207,25.4,1.07,44.8,5.76,102.0,nominal,operational
2025-01-18,ZIP-024,95.1,210,25.8,0.95,46.5,6.19,178.0,nominal,operational
2025-01-18,ZIP-025,95.5,213,12.8,1.01,43.7,5.81,123.0,nominal,operational
2025-01-18,ZIP-026,95.1,216,16.6,1.06,44.6,5.8,80.0,nominal,operational
2025-01-18,ZIP-027,95.1,219,24.7,1.55,46.9,5.88,128.0,nominal,operational
2025-01-18,ZIP-028,95.2,222,27.3,1.03,42.3,5.44,118.0,nominal,operational
2025-01-18,ZIP-029,95.3,225,17.7,0.92,43.6,5.64,116.0,nominal,operational
2025-01-18,ZIP-030,95.5,138,18.4,0.85,43.0,5.56,129.0,nominal,operational
2025-01-19,ZIP-001,95.2,143,14.2,1.09,44.3,6.15,98.0,nominal,operational
2025-01-19,ZIP-002,95.1,146,17.4,1.13,44.3,5.67,109.0,nominal,operational
2025-01-19,ZIP-003,95.0,149,16.1,1.07,43.7,5.54,139.0,nominal,operational
2025-01-19,ZIP-004,95.8,152,20.6,1.13,42.7,5.83,110.0,nominal,operational
2025-01-19,ZIP-005,95.4,155,21.0,1.18,44.7,5.45,91.0,nominal,operational
2025-01-19,ZIP-006,95.6,158,19.0,1.1,46.4,5.77,125.0,nominal,operational
2025-01-19,ZIP-007,95.4,161,20.2,1.18,44.6,5.56,127.0,nominal,operational
2025-01-19,ZIP-008,95.2,164,25.1,0.86,43.4,5.3,120.0,nominal,operational
2025-01-19,ZIP-009,94.5,167,14.7,1.23,44.3,5.74,119.0,nominal,operational
2025-01-19,ZIP-010,95.9,170,19.8,0.71,41.7,5.8,108.0,nominal,operational
2025-01-19,ZIP-011,96.0,173,25.8,1.18,43.7,5.84,134.0,nominal,operational
2025-01-19,ZIP-012,95.3,176,15.0,1.07,43.9,5.79,118.0,nominal,operational
2025-01-19,ZIP-013,95.3,179,16.3,1.17,43.2,5.85,86.0,nominal,operational
2025-01-19,ZIP-014,95.7,182,20.5,0.9,43.2,5.73,82.0,nominal,operational
2025-01-19,ZIP-015,95.4,185,26.2,1.21,45.7,5.89,117.0,nominal,operational
2025-01-19,ZIP-016,95.1,188,17.9,1.0,44.8,5.95,135.0,nominal,operational
2025-01-19,ZIP-017,95.6,191,16.0,1.09,43.9,5.5,140.0,nominal,operational
2025-01-19,ZIP-018,95.4,194,24.8,1.12,43.9,5.9,138.0,nominal,operational
2025-01-19,ZIP-019,95.3,197,29.6,1.27,46.6,6.38,110.0,nominal,operational
2025-01-19,ZIP-020,95.5,200,17.5,1.03,44.5,5.82,140.0,nominal,operational
2025-01-19,ZIP-021,95.7,203,13.8,1.15,44.5,5.82,105.0,nominal,operational
2025-01-19,ZIP-022,95.8,206,22.3,1.06,45.0,5.97,122.0,nominal,operational
2025-01-19,ZIP-023,96.2,209,26.7,1.06,43.3,5.76,102.0,nominal,operational
2025-01-19,ZIP-024,95.0,212,9.3,0.88,44.5,5.58,97.0,nominal,operational
2025-01-19,ZIP-025,95.8,215,23.2,0.99,43.6,5.58,124.0,nominal,operational
2025-01-19,ZIP-026,94.5,218,11.5,0.9,43.8,6.06,98.0,nominal,operational
2025-01-19,ZIP-027,95.5,221,16.0,0.97,43.4,5.43,150.0,nominal,operational
2025-01-19,ZIP-028,95.0,224,19.4,0.94,43.9,5.48,73.0,nominal,operational
2025-01-19,ZIP-029,95.1,227,15.8,1.34,44.7,6.13,102.0,nominal,operational
2025-01-19,ZIP-030,95.3,140,22.4,1.21,43.6,5.81,94.0,nominal,operational
2025-01-20,ZIP-001,95.6,145,19.2,1.11,46.5,5.94,125.0,nominal,operational
2025-01-20,ZIP-002,95.6,148,9.9,1.37,44.6,5.75,135.0,nominal,operational
2025-01-20,ZIP-003,95.1,151,13.0,0.99,45.5,5.84,138.0,nominal,operational
2025-01-20,ZIP-004,96.0,154,27.9,1.23,45.3,5.76,110.0,nominal,operational
2025-01-20,ZIP-005,94.9,157,15.1,1.09,41.8,5.71,114.0,nominal,operational
2025-01-20,ZIP-006,95.2,160,26.3,0.73,42.7,6.42,123.0,nominal,operational
2025-01-20,ZIP-007,95.3,163,24.1,1.15,45.4,5.69,118.0,nominal,operational
2025-01-20,ZIP-008,96.1,166,24.6,1.39,43.4,5.62,127.0,nominal,operational
2025-01-20,ZIP-009,95.4,169,18.5,0.94,44.7,5.75,104.0,nominal,operational
2025-01-20,ZIP-010,95.0,172,16.6,1.05,44.3,5.53,105.0,nominal,operational
2025-01-20,ZIP-011,95.4,175,17.7,1.14,43.8,6.03,112.0,nominal,operational
2025-01-20,ZIP-012,95.7,178,34.6,1.07,43.9,5.95,128.0,nominal,operational
2025-01-20,ZIP-013,94.8,181,14.3,1.13,43.4,5.89,146.0,nominal,operational
2025-01-20,ZIP-014,94.3,184,26.8,0.79,42.4,5.98,129.0,nominal,operational
2025-01-20,ZIP-015,94.9,187,16.6,1.06,46.1,5.26,104.0,nominal,operational
2025-01-20,ZIP-016,95.2,190,23.8,1.33,46.5,5.54,112.0,nominal,operational
2025-01-20,ZIP-017,95.4,193,26.1,0.87,41.7,5.54,145.0,nominal,operational
2025-01-20,ZIP-018,95.1,196,24.0,0.62,43.1,5.8,109.0,nominal,operational
