order_id,requested_at,flight_id,origin_hub,destination,clinical_category,urgency,requested_item,payload_weight_kg,service_level_minutes,order_status
ORD-00183,2025-01-02T09:44:00,FL-10182,Nest_Beta,Nyanza_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00184,2025-01-02T10:11:00,FL-10183,Nest_Beta,Huye_District_Hospital,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-00185,2025-01-02T13:05:00,FL-10184,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00186,2025-01-02T10:35:00,FL-10185,Nest_Beta,Huye_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00187,2025-01-02T14:39:00,FL-10186,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00188,2025-01-02T11:11:00,FL-10187,Nest_Beta,Nyanza_District_Hospital,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00189,2025-01-02T08:46:00,FL-10188,Nest_Beta,Kamonyi_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00190,2025-01-02T15:48:00,FL-10189,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-00191,2025-01-02T04:30:00,FL-10190,Nest_Beta,Gisagara_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00192,2025-01-02T12:36:00,FL-10191,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00193,2025-01-02T13:36:00,FL-10192,Nest_Beta,Gisagara_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00194,2025-01-02T15:49:00,FL-10193,Nest_Beta,Gisagara_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00195,2025-01-02T09:43:00,FL-10194,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00196,2025-01-02T16:36:00,FL-10195,Nest_Beta,Gisagara_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00197,2025-01-02T06:47:00,FL-10196,Nest_Beta,Kamonyi_Health_Center,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-00198,2025-01-02T08:42:00,FL-10197,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00199,2025-01-02T09:52:00,FL-10198,Nest_Beta,Gisagara_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00200,2025-01-02T13:33:00,FL-10199,Nest_Beta,Nyanza_District_Hospital,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-00201,2025-01-02T15:23:00,FL-10200,Nest_Beta,Nyanza_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00202,2025-01-02T12:15:00,FL-10201,Nest_Beta,Gisagara_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00203,2025-01-02T17:02:00,FL-10202,Nest_Beta,Gisagara_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00204,2025-01-02T09:27:00,FL-10203,Nest_Beta,Huye_District_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00205,2025-01-02T12:56:00,FL-10204,Nest_Beta,Huye_District_Hospital,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-00206,2025-01-02T11:10:00,FL-10205,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00207,2025-01-02T13:18:00,FL-10206,Nest_Beta,Kamonyi_Health_Center,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00208,2025-01-02T14:19:00,FL-10207,Nest_Gamma,Musanze_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00209,2025-01-02T13:06:00,FL-10208,Nest_Gamma,Gakenke_Health_Post,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-00210,2025-01-02T10:13:00,FL-10209,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00211,2025-01-02T10:12:00,FL-10210,Nest_Gamma,Musanze_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00212,2025-01-02T17:00:00,FL-10211,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00213,2025-01-02T04:46:00,FL-10212,Nest_Gamma,Musanze_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00214,2025-01-02T12:32:00,FL-10213,Nest_Gamma,Rubavu_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-00215,2025-01-02T08:57:00,FL-10214,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00216,2025-01-02T08:04:00,FL-10215,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00217,2025-01-02T05:39:00,FL-10216,Nest_Gamma,Musanze_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00218,2025-01-02T15:55:00,FL-10217,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00219,2025-01-02T05:38:00,FL-10218,Nest_Gamma,Nyabihu_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00220,2025-01-02T05:09:00,FL-10219,Nest_Gamma,Musanze_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00221,2025-01-02T07:54:00,FL-10220,Nest_Gamma,Gakenke_Health_Post,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-00222,2025-01-02T11:04:00,FL-10221,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00223,2025-01-02T04:05:00,FL-10222,Nest_Gamma,Musanze_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00224,2025-01-02T13:15:00,FL-10223,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00225,2025-01-02T08:39:00,FL-10224,Nest_Gamma,Musanze_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00226,2025-01-02T11:59:00,FL-10225,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00227,2025-01-02T14:08:00,FL-10226,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00228,2025-01-02T10:12:00,FL-10227,Nest_Gamma,Rubavu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00229,2025-01-02T10:59:00,FL-10228,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-00230,2025-01-02T11:27:00,FL-10229,Nest_Gamma,Gakenke_Health_Post,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00231,2025-01-02T08:41:00,FL-10230,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00232,2025-01-02T09:10:00,FL-10231,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00233,2025-01-02T18:18:00,FL-10232,Nest_Gamma,Musanze_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-00234,2025-01-02T07:41:00,FL-10233,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00235,2025-01-02T15:20:00,FL-10234,Nest_Gamma,Musanze_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00236,2025-01-02T10:41:00,FL-10235,Nest_Gamma,Gakenke_Health_Post,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-00237,2025-01-02T05:23:00,FL-10236,Nest_Gamma,Rubavu_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00238,2025-01-02T11:40:00,FL-10237,Nest_Gamma,Gakenke_Health_Post,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-00239,2025-01-02T11:41:00,FL-10238,Nest_Gamma,Nyabihu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00240,2025-01-02T18:31:00,FL-10239,Nest_Gamma,Musanze_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00241,2025-01-02T08:49:00,FL-10240,Nest_Gamma,Rubavu_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00242,2025-01-02T16:20:00,FL-10241,Nest_Gamma,Musanze_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-00243,2025-01-02T06:52:00,FL-10242,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00244,2025-01-02T14:09:00,FL-10243,Nest_Gamma,Gakenke_Health_Post,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00245,2025-01-02T11:53:00,FL-10244,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00246,2025-01-02T10:29:00,FL-10245,Nest_Delta,Gicumbi_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00247,2025-01-02T09:21:00,FL-10246,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00248,2025-01-02T09:40:00,FL-10247,Nest_Delta,Gicumbi_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00249,2025-01-02T13:42:00,FL-10248,Nest_Delta,Kicukiro_Health_Center,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-00250,2025-01-02T05:56:00,FL-10249,Nest_Delta,Mageragere_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00251,2025-01-02T14:06:00,FL-10250,Nest_Delta,Rulindo_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00252,2025-01-02T13:07:00,FL-10251,Nest_Delta,Mageragere_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00253,2025-01-02T04:27:00,FL-10252,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00254,2025-01-02T17:18:00,FL-10253,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00255,2025-01-02T16:42:00,FL-10254,Nest_Delta,Gicumbi_Hospital,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-00256,2025-01-02T08:20:00,FL-10255,Nest_Delta,Rulindo_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00257,2025-01-02T05:53:00,FL-10256,Nest_Delta,Mageragere_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00258,2025-01-02T12:48:00,FL-10257,Nest_Delta,Rulindo_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-00259,2025-01-02T07:01:00,FL-10258,Nest_Delta,Gicumbi_Hospital,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-00260,2025-01-02T11:38:00,FL-10259,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00261,2025-01-02T14:43:00,FL-10260,Nest_Delta,Kicukiro_Health_Center,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-00262,2025-01-02T06:47:00,FL-10261,Nest_Delta,Mageragere_Clinic,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-00263,2025-01-02T08:10:00,FL-10262,Nest_Delta,Rulindo_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00264,2025-01-02T07:28:00,FL-10263,Nest_Delta,Rulindo_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00265,2025-01-02T11:37:00,FL-10264,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00266,2025-01-02T07:51:00,FL-10265,Nest_Delta,Gicumbi_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00267,2025-01-02T05:05:00,FL-10266,Nest_Delta,Gicumbi_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00268,2025-01-02T13:58:00,FL-10267,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00269,2025-01-02T14:46:00,FL-10268,Nest_Delta,Kicukiro_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-00270,2025-01-02T16:05:00,FL-10269,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00271,2025-01-02T09:47:00,FL-10270,Nest_Delta,Rulindo_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-00272,2025-01-02T10:35:00,FL-10271,Nest_Delta,Mageragere_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00273,2025-01-02T13:37:00,FL-10272,Nest_Delta,Gicumbi_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00274,2025-01-02T10:26:00,FL-10273,Nest_Delta,Gicumbi_Hospital,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-00275,2025-01-02T11:07:00,FL-10274,Nest_Delta,Mageragere_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00276,2025-01-02T14:41:00,FL-10275,Nest_Delta,Gicumbi_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00277,2025-01-02T15:03:00,FL-10276,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00278,2025-01-02T08:47:00,FL-10277,Nest_Delta,Gicumbi_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00279,2025-01-02T10:48:00,FL-10278,Nest_Delta,Mageragere_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-00280,2025-01-03T16:34:00,FL-10279,Nest_Alpha,Bugesera_Health_Post,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00281,2025-01-03T10:13:00,FL-10280,Nest_Alpha,Kigali_East_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00282,2025-01-03T06:48:00,FL-10281,Nest_Alpha,Kayonza_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00283,2025-01-03T09:37:00,FL-10282,Nest_Alpha,Kabuga_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00284,2025-01-03T08:03:00,FL-10283,Nest_Alpha,Rwamagana_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00285,2025-01-03T06:21:00,FL-10284,Nest_Alpha,Bugesera_Health_Post,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00286,2025-01-03T15:14:00,FL-10285,Nest_Alpha,Kabuga_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00287,2025-01-03T09:08:00,FL-10286,Nest_Alpha,Rwamagana_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00288,2025-01-03T13:37:00,FL-10287,Nest_Alpha,Rwamagana_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-00289,2025-01-03T13:28:00,FL-10288,Nest_Alpha,Rwamagana_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00290,2025-01-03T05:35:00,FL-10289,Nest_Alpha,Kayonza_Clinic,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-00291,2025-01-03T14:44:00,FL-10290,Nest_Alpha,Ngoma_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00292,2025-01-03T06:16:00,FL-10291,Nest_Alpha,Bugesera_Health_Post,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00293,2025-01-03T17:36:00,FL-10292,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-00294,2025-01-03T14:50:00,FL-10293,Nest_Alpha,Kayonza_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00295,2025-01-03T10:47:00,FL-10294,Nest_Alpha,Kabuga_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00296,2025-01-03T06:34:00,FL-10295,Nest_Alpha,Kabuga_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00297,2025-01-03T09:24:00,FL-10296,Nest_Alpha,Kigali_East_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00298,2025-01-03T15:36:00,FL-10297,Nest_Alpha,Kabuga_Health_Center,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-00299,2025-01-03T18:08:00,FL-10298,Nest_Alpha,Rwamagana_Clinic,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-00300,2025-01-03T07:21:00,FL-10299,Nest_Alpha,Kayonza_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00301,2025-01-03T09:57:00,FL-10300,Nest_Alpha,Bugesera_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00302,2025-01-03T08:11:00,FL-10301,Nest_Alpha,Kayonza_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-00303,2025-01-03T16:32:00,FL-10302,Nest_Alpha,Rwamagana_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00304,2025-01-03T17:46:00,FL-10303,Nest_Alpha,Rwamagana_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00305,2025-01-03T13:47:00,FL-10304,Nest_Alpha,Kayonza_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-00306,2025-01-03T08:38:00,FL-10305,Nest_Alpha,Kayonza_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00307,2025-01-03T09:55:00,FL-10306,Nest_Alpha,Kigali_East_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00308,2025-01-03T08:45:00,FL-10307,Nest_Alpha,Kabuga_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00309,2025-01-03T13:16:00,FL-10308,Nest_Alpha,Kayonza_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00310,2025-01-03T05:13:00,FL-10309,Nest_Alpha,Kigali_East_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00311,2025-01-03T17:18:00,FL-10310,Nest_Alpha,Kabuga_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-00312,2025-01-03T11:29:00,FL-10311,Nest_Alpha,Ngoma_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00313,2025-01-03T05:48:00,FL-10312,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00314,2025-01-03T15:00:00,FL-10313,Nest_Alpha,Bugesera_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00315,2025-01-03T15:49:00,FL-10314,Nest_Alpha,Ngoma_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00316,2025-01-03T07:25:00,FL-10315,Nest_Beta,Nyanza_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00317,2025-01-03T08:21:00,FL-10316,Nest_Beta,Nyanza_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00318,2025-01-03T14:45:00,FL-10317,Nest_Beta,Nyanza_District_Hospital,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00319,2025-01-03T05:23:00,FL-10318,Nest_Beta,Gisagara_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-00320,2025-01-03T14:21:00,FL-10319,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00321,2025-01-03T07:51:00,FL-10320,Nest_Beta,Huye_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00322,2025-01-03T11:02:00,FL-10321,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00323,2025-01-03T05:52:00,FL-10322,Nest_Beta,Nyanza_District_Hospital,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-00324,2025-01-03T09:29:00,FL-10323,Nest_Beta,Kamonyi_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00325,2025-01-03T15:21:00,FL-10324,Nest_Beta,Huye_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00326,2025-01-03T05:45:00,FL-10325,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00327,2025-01-03T06:30:00,FL-10326,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00328,2025-01-03T13:38:00,FL-10327,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00329,2025-01-03T07:22:00,FL-10328,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00330,2025-01-03T03:56:00,FL-10329,Nest_Beta,Gisagara_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-00331,2025-01-03T11:47:00,FL-10330,Nest_Beta,Kamonyi_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00332,2025-01-03T06:24:00,FL-10331,Nest_Beta,Huye_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-00333,2025-01-03T09:53:00,FL-10332,Nest_Beta,Kamonyi_Health_Center,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00334,2025-01-03T08:29:00,FL-10333,Nest_Beta,Nyanza_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00335,2025-01-03T14:59:00,FL-10334,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-00336,2025-01-03T04:41:00,FL-10335,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-00337,2025-01-03T06:51:00,FL-10336,Nest_Beta,Huye_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00338,2025-01-03T13:14:00,FL-10337,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00339,2025-01-03T15:13:00,FL-10338,Nest_Beta,Kamonyi_Health_Center,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-00340,2025-01-03T10:42:00,FL-10339,Nest_Beta,Huye_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00341,2025-01-03T06:02:00,FL-10340,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00342,2025-01-03T04:54:00,FL-10341,Nest_Beta,Nyanza_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00343,2025-01-03T13:50:00,FL-10342,Nest_Beta,Gisagara_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00344,2025-01-03T07:38:00,FL-10343,Nest_Beta,Gisagara_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-00345,2025-01-03T05:56:00,FL-10344,Nest_Beta,Nyanza_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-00346,2025-01-03T09:49:00,FL-10345,Nest_Beta,Nyanza_District_Hospital,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-00347,2025-01-03T15:35:00,FL-10346,Nest_Beta,Nyanza_District_Hospital,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-00348,2025-01-03T15:06:00,FL-10347,Nest_Beta,Nyanza_District_Hospital,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-00349,2025-01-03T06:26:00,FL-10348,Nest_Beta,Huye_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-00350,2025-01-03T13:27:00,FL-10349,Nest_Beta,Nyanza_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-00351,2025-01-03T11:48:00,FL-10350,Nest_Beta,Huye_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-00352,2025-01-03T14:27:00,FL-10351,Nest_Beta,Huye_District_Hospital,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-00353,2025-01-03T12:15:00,FL-10352,Nest_Beta,Huye_District_Hospital,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-00354,2025-01-03T07:10:00,FL-10353,Nest_Beta,Nyanza_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
