observed_at,hub,wind_speed_kph,wind_gust_kph,wind_direction,temperature_c,humidity_pct,precipitation_mm,visibility_km,operational_weather_status
2025-01-04T01:00:00,Nest_Alpha,11.9,17.4,W,17.8,56.6,0,15.6,go
2025-01-04T02:00:00,Nest_Alpha,11.1,14.3,S,17.9,64.3,0,15.1,go
2025-01-04T03:00:00,Nest_Alpha,8.4,15.7,N,17.5,60.8,0,16.1,go
2025-01-04T04:00:00,Nest_Alpha,9.0,14.4,SE,19.0,69.7,0,14.2,go
2025-01-04T05:00:00,Nest_Alpha,3.0,10.6,NE,18.7,57.1,0,15.5,go
2025-01-04T06:00:00,Nest_Alpha,8.2,12.5,NW,20.0,76.7,0,14.3,go
2025-01-04T07:00:00,Nest_Alpha,11.6,14.8,W,21.0,53.8,0,14.5,go
2025-01-04T08:00:00,Nest_Alpha,15.2,23.8,SE,20.9,43.9,0,14.7,go
2025-01-04T09:00:00,Nest_Alpha,8.1,15.5,N,23.5,58.7,0,14.8,go
2025-01-04T10:00:00,Nest_Alpha,12.2,20.7,S,24.2,51.4,0,14.3,go
2025-01-04T11:00:00,Nest_Alpha,11.0,18.9,SW,25.7,56.4,0,14.2,go
2025-01-04T12:00:00,Nest_Alpha,14.9,21.0,E,25.2,59.7,0,15.7,go
2025-01-04T13:00:00,Nest_Alpha,14.6,21.1,S,25.0,69.3,0,17.8,go
2025-01-04T14:00:00,Nest_Alpha,10.9,20.8,N,25.5,62.5,0,13.5,go
2025-01-04T15:00:00,Nest_Alpha,17.8,27.0,NE,23.4,51.1,0,12.9,go
2025-01-04T16:00:00,Nest_Alpha,16.3,23.8,NW,24.3,76.0,0,15.3,go
2025-01-04T17:00:00,Nest_Alpha,16.3,18.5,E,23.6,59.0,0,14.9,go
2025-01-04T18:00:00,Nest_Alpha,17.9,25.1,SW,21.6,48.7,0,15.8,go
2025-01-04T19:00:00,Nest_Alpha,19.5,29.5,SE,21.3,49.6,0,14.9,go
2025-01-04T20:00:00,Nest_Alpha,14.6,22.4,S,19.2,67.8,0,14.7,go
2025-01-04T21:00:00,Nest_Alpha,16.3,23.5,W,18.3,60.3,0,14.5,go
2025-01-04T22:00:00,Nest_Alpha,14.0,18.4,E,18.4,51.7,0,13.9,go
2025-01-04T23:00:00,Nest_Alpha,15.5,25.2,SW,17.9,59.1,0,14.3,go
2025-01-04T00:00:00,Nest_Beta,10.9,15.3,E,18.2,60.7,0,15.0,go
2025-01-04T01:00:00,Nest_Beta,6.8,10.5,SE,17.3,46.8,0,14.3,go
2025-01-04T02:00:00,Nest_Beta,10.1,13.3,S,16.8,56.4,0,14.2,go
2025-01-04T03:00:00,Nest_Beta,3.9,9.9,N,16.3,56.0,0,16.7,go
2025-01-04T04:00:00,Nest_Beta,8.7,13.7,W,17.7,58.5,0,15.9,go
2025-01-04T05:00:00,Nest_Beta,7.5,10.5,SW,19.1,55.1,0,13.8,go
2025-01-04T06:00:00,Nest_Beta,8.7,12.7,S,19.9,58.4,0,14.7,go
2025-01-04T07:00:00,Nest_Beta,8.4,16.2,N,21.5,62.1,0,16.0,go
2025-01-04T08:00:00,Nest_Beta,2.9,12.5,SE,22.8,70.3,0,14.5,go
2025-01-04T09:00:00,Nest_Beta,7.4,9.6,N,23.0,45.4,0,13.3,go
2025-01-04T10:00:00,Nest_Beta,7.6,10.3,W,23.2,50.6,0,15.0,go
2025-01-04T11:00:00,Nest_Beta,9.8,15.6,S,25.0,53.5,0,15.1,go
2025-01-04T12:00:00,Nest_Beta,14.1,17.4,W,24.6,67.8,0,13.9,go
2025-01-04T13:00:00,Nest_Beta,17.6,22.5,NW,26.2,59.1,0,14.9,go
2025-01-04T14:00:00,Nest_Beta,15.6,18.7,SE,24.9,52.4,0,14.7,go
2025-01-04T15:00:00,Nest_Beta,10.3,14.7,E,24.0,51.4,0,17.3,go
2025-01-04T16:00:00,Nest_Beta,16.4,19.4,S,25.1,56.3,0,15.0,go
2025-01-04T17:00:00,Nest_Beta,16.1,18.7,S,23.7,49.0,0,15.2,go
2025-01-04T18:00:00,Nest_Beta,17.8,26.5,NE,22.2,55.8,0,15.0,go
2025-01-04T19:00:00,Nest_Beta,12.7,15.9,W,21.2,51.9,0,15.4,go
2025-01-04T20:00:00,Nest_Beta,15.2,19.3,NE,20.4,51.9,0,15.5,go
2025-01-04T21:00:00,Nest_Beta,14.8,24.7,W,18.8,51.8,0,14.8,go
2025-01-04T22:00:00,Nest_Beta,11.1,19.8,SE,17.0,71.7,0,15.3,go
2025-01-04T23:00:00,Nest_Beta,9.5,14.2,NE,17.5,49.6,0,14.7,go
2025-01-04T00:00:00,Nest_Gamma,6.9,10.3,N,16.7,62.0,0,14.9,go
2025-01-04T01:00:00,Nest_Gamma,5.8,14.3,SE,18.1,78.0,0,15.5,go
2025-01-04T02:00:00,Nest_Gamma,10.4,15.0,SE,18.0,60.5,0,16.2,go
2025-01-04T03:00:00,Nest_Gamma,6.6,15.7,SW,17.1,58.5,0,16.8,go
2025-01-04T04:00:00,Nest_Gamma,10.1,19.5,N,18.3,65.3,0,16.0,go
2025-01-04T05:00:00,Nest_Gamma,4.9,10.0,SW,18.3,48.6,0,15.3,go
2025-01-04T06:00:00,Nest_Gamma,7.0,14.2,W,20.1,51.2,0,14.5,go
2025-01-04T07:00:00,Nest_Gamma,2,6.7,E,21.2,42.6,0,14.2,go
2025-01-04T08:00:00,Nest_Gamma,6.9,9.7,SW,22.2,51.6,0,14.4,go
2025-01-04T09:00:00,Nest_Gamma,11.5,14.2,W,22.3,56.2,0,14.9,go
2025-01-04T10:00:00,Nest_Gamma,12.3,19.0,NE,23.2,63.6,0,15.3,go
2025-01-04T11:00:00,Nest_Gamma,11.9,19.4,SE,25.1,52.7,0,16.2,go
2025-01-04T12:00:00,Nest_Gamma,12.6,21.3,SW,24.8,54.8,0,15.5,go
2025-01-04T13:00:00,Nest_Gamma,13.3,21.1,N,25.8,53.0,0,15.8,go
2025-01-04T14:00:00,Nest_Gamma,14.2,22.7,SW,25.0,67.4,0,14.4,go
2025-01-04T15:00:00,Nest_Gamma,17.2,23.8,E,26.7,68.1,0,14.4,go
2025-01-04T16:00:00,Nest_Gamma,14.1,17.3,S,24.1,59.5,0,15.1,go
2025-01-04T17:00:00,Nest_Gamma,12.8,16.0,N,23.1,58.4,0,14.5,go
2025-01-04T18:00:00,Nest_Gamma,14.5,22.3,NE,22.4,76.2,0,15.8,go
2025-01-04T19:00:00,Nest_Gamma,12.6,19.5,N,19.3,75.0,0,16.5,go
2025-01-04T20:00:00,Nest_Gamma,10.5,15.4,E,20.0,51.8,0,13.9,go
2025-01-04T21:00:00,Nest_Gamma,15.0,18.2,NE,19.0,73.1,0,15.2,go
2025-01-04T22:00:00,Nest_Gamma,10.7,19.3,W,18.1,63.6,0,13.8,go
2025-01-04T23:00:00,Nest_Gamma,12.9,16.3,SW,16.6,58.6,0,16.1,go
2025-01-04T00:00:00,Nest_Delta,8.7,13.7,N,16.5,41.6,0,13.5,go
2025-01-04T01:00:00,Nest_Delta,5.9,12.2,W,16.5,54.2,0,15.2,go
2025-01-04T02:00:00,Nest_Delta,9.1,11.3,SW,16.5,65.6,0,15.6,go
2025-01-04T03:00:00,Nest_Delta,6.0,15.2,NW,18.6,61.2,0,16.2,go
2025-01-04T04:00:00,Nest_Delta,5.1,13.0,W,18.7,63.0,0,12.7,go
2025-01-04T05:00:00,Nest_Delta,4.2,8.0,E,19.4,52.6,0,15.4,go
2025-01-04T06:00:00,Nest_Delta,8.9,10.9,NE,20.0,57.6,0,14.8,go
2025-01-04T07:00:00,Nest_Delta,8.0,16.2,E,21.1,63.5,0,13.2,go
2025-01-04T08:00:00,Nest_Delta,9.9,19.7,SE,21.8,64.1,0,16.6,go
2025-01-04T09:00:00,Nest_Delta,11.2,18.7,SE,22.1,55.9,0,13.4,go
2025-01-04T10:00:00,Nest_Delta,11.8,15.6,W,23.3,56.1,0,13.6,go
2025-01-04T11:00:00,Nest_Delta,11.8,14.4,E,24.2,55.6,0,14.2,go
2025-01-04T12:00:00,Nest_Delta,11.5,20.3,SW,25.3,44.8,0,14.6,go
2025-01-04T13:00:00,Nest_Delta,11.0,15.7,E,26.5,48.2,0,15.9,go
2025-01-04T14:00:00,Nest_Delta,17.8,22.3,NE,24.1,60.3,0,15.9,go
2025-01-04T15:00:00,Nest_Delta,15.4,22.1,W,23.3,45.8,0,15.3,go
2025-01-04T16:00:00,Nest_Delta,21.8,31.6,N,24.0,43.2,0,15.3,go
2025-01-04T17:00:00,Nest_Delta,13.4,16.0,SE,23.7,68.2,0,14.9,go
2025-01-04T18:00:00,Nest_Delta,15.6,19.3,S,21.9,58.7,0,15.1,go
2025-01-04T19:00:00,Nest_Delta,19.3,27.7,W,20.6,51.4,0,15.3,go
2025-01-04T20:00:00,Nest_Delta,14.8,22.2,NW,20.1,72.9,0,15.0,go
2025-01-04T21:00:00,Nest_Delta,16.2,23.8,S,18.4,70.5,0,15.3,go
2025-01-04T22:00:00,Nest_Delta,14.1,20.1,S,17.4,51.6,0,15.8,go
2025-01-04T23:00:00,Nest_Delta,12.0,16.5,S,18.3,49.1,0,13.7,go
2025-01-05T00:00:00,Nest_Alpha,8.8,15.3,S,17.4,65.3,0,15.2,go
2025-01-05T01:00:00,Nest_Alpha,12.2,17.3,E,17.5,51.6,0,15.7,go
2025-01-05T02:00:00,Nest_Alpha,12.5,22.3,S,16.9,58.2,0,15.6,go
2025-01-05T03:00:00,Nest_Alpha,8.9,17.6,W,18.0,53.1,0,15.8,go
2025-01-05T04:00:00,Nest_Alpha,12.2,14.9,W,18.8,59.8,0,16.4,go
2025-01-05T05:00:00,Nest_Alpha,4.4,13.7,NE,18.6,43.9,0,13.9,go
2025-01-05T06:00:00,Nest_Alpha,7.7,14.8,SW,20.2,48.9,0,14.4,go
2025-01-05T07:00:00,Nest_Alpha,9.1,12.0,NE,20.7,66.5,0,12.7,go
2025-01-05T08:00:00,Nest_Alpha,14.3,16.7,S,20.9,78.3,0,14.2,go
2025-01-05T09:00:00,Nest_Alpha,3.4,9.7,NE,23.7,46.9,0,14.4,go
2025-01-05T10:00:00,Nest_Alpha,13.9,22.0,S,24.0,55.5,0,12.6,go
2025-01-05T11:00:00,Nest_Alpha,18.5,20.5,S,22.6,56.4,0,15.3,go
2025-01-05T12:00:00,Nest_Alpha,12.7,18.0,S,25.4,63.4,0,14.2,go
2025-01-05T13:00:00,Nest_Alpha,12.3,18.0,W,24.3,64.0,0,15.4,go
2025-01-05T14:00:00,Nest_Alpha,18.4,26.3,SW,25.3,39.8,0,15.7,go
2025-01-05T15:00:00,Nest_Alpha,16.4,18.7,N,23.5,49.2,0,15.6,go
2025-01-05T16:00:00,Nest_Alpha,18.5,26.9,NW,24.8,74.9,0,15.9,go
2025-01-05T17:00:00,Nest_Alpha,15.4,21.1,NW,23.4,64.3,0,13.8,go
2025-01-05T18:00:00,Nest_Alpha,19.3,27.6,E,21.5,68.5,0,14.6,go
2025-01-05T19:00:00,Nest_Alpha,13.7,18.4,SW,21.0,51.8,0,13.6,go
2025-01-05T20:00:00,Nest_Alpha,21.4,24.1,SW,19.4,55.6,0,15.4,go
2025-01-05T21:00:00,Nest_Alpha,14.3,22.4,SE,18.6,53.7,0,14.9,go
2025-01-05T22:00:00,Nest_Alpha,9.9,14.7,W,18.0,72.0,0,14.6,go
2025-01-05T23:00:00,Nest_Alpha,9.2,15.6,N,17.7,70.2,0,14.8,go
2025-01-05T00:00:00,Nest_Beta,7.8,15.9,NW,17.5,62.1,0,16.5,go
2025-01-05T01:00:00,Nest_Beta,11.6,16.8,SW,17.6,53.9,0,13.0,go
2025-01-05T02:00:00,Nest_Beta,5.7,11.1,SE,18.5,80.1,0,15.0,go
2025-01-05T03:00:00,Nest_Beta,5.8,10.9,N,16.9,68.8,0,14.7,go
2025-01-05T04:00:00,Nest_Beta,6.7,15.1,W,18.1,64.7,0,16.5,go
2025-01-05T05:00:00,Nest_Beta,5.1,10.6,S,18.0,44.0,0,13.9,go
2025-01-05T06:00:00,Nest_Beta,9.3,15.1,E,19.3,61.8,0,16.3,go
2025-01-05T07:00:00,Nest_Beta,9.3,12.5,S,20.5,60.7,0,16.4,go
2025-01-05T08:00:00,Nest_Beta,8.5,15.6,N,22.1,48.7,0,13.4,go
2025-01-05T09:00:00,Nest_Beta,5.5,11.7,S,22.5,50.8,0,13.2,go
2025-01-05T10:00:00,Nest_Beta,10.7,18.7,W,23.4,57.6,0,15.0,go
2025-01-05T11:00:00,Nest_Beta,13.8,21.1,NW,25.2,69.8,0,15.6,go
2025-01-05T12:00:00,Nest_Beta,11.4,21.1,W,24.8,40.6,0,15.5,go
2025-01-05T13:00:00,Nest_Beta,16.8,23.8,NW,25.3,50.3,0,14.9,go
2025-01-05T14:00:00,Nest_Beta,14.0,17.9,E,24.2,59.0,0,14.0,go
2025-01-05T15:00:00,Nest_Beta,15.7,22.0,SE,24.9,58.4,0,14.9,go
2025-01-05T16:00:00,Nest_Beta,15.7,21.1,NW,24.9,61.3,0,15.1,go
2025-01-05T17:00:00,Nest_Beta,15.9,21.3,E,21.9,73.8,0,15.3,go
2025-01-05T18:00:00,Nest_Beta,16.7,25.2,NW,22.6,52.8,0,17.6,go
2025-01-05T19:00:00,Nest_Beta,12.9,21.0,S,20.4,60.9,0,14.7,go
2025-01-05T20:00:00,Nest_Beta,17.8,22.0,NE,21.0,49.3,0,14.6,go
2025-01-05T21:00:00,Nest_Beta,15.4,24.9,E,18.5,63.6,0,14.6,go
2025-01-05T22:00:00,Nest_Beta,12.9,22.8,E,18.7,57.2,0,14.9,go
2025-01-05T23:00:00,Nest_Beta,7.9,17.4,SE,18.5,41.0,0,12.9,go
2025-01-05T00:00:00,Nest_Gamma,10.6,19.6,NE,17.0,55.4,0,14.4,go
2025-01-05T01:00:00,Nest_Gamma,9.6,19.5,E,17.6,48.7,0,14.8,go
2025-01-05T02:00:00,Nest_Gamma,6.5,14.6,NW,16.4,55.1,0,15.5,go
2025-01-05T03:00:00,Nest_Gamma,5.2,12.2,N,17.1,66.3,0,14.4,go
2025-01-05T04:00:00,Nest_Gamma,5.4,8.6,S,18.8,43.6,0,15.7,go
2025-01-05T05:00:00,Nest_Gamma,3.2,9.9,N,20.4,58.7,0,15.3,go
2025-01-05T06:00:00,Nest_Gamma,3.7,7.7,W,20.4,58.4,0,14.9,go
2025-01-05T07:00:00,Nest_Gamma,5.4,12.7,SE,21.8,56.3,0,16.6,go
2025-01-05T08:00:00,Nest_Gamma,5.5,7.6,S,21.8,84.2,0,16.4,go
2025-01-05T09:00:00,Nest_Gamma,2.5,8.8,SE,22.3,67.4,0,15.8,go
2025-01-05T10:00:00,Nest_Gamma,9.5,15.2,S,24.0,71.0,0,14.7,go
2025-01-05T11:00:00,Nest_Gamma,14.3,21.9,NE,23.9,59.1,0,15.5,go
2025-01-05T12:00:00,Nest_Gamma,11.3,18.5,W,25.3,71.1,0,16.1,go
2025-01-05T13:00:00,Nest_Gamma,16.2,26.1,N,25.1,60.9,0,15.3,go
2025-01-05T14:00:00,Nest_Gamma,9.1,14.9,N,25.0,30.2,0,15.4,go
2025-01-05T15:00:00,Nest_Gamma,16.0,24.5,SW,23.4,54.6,0,15.1,go
2025-01-05T16:00:00,Nest_Gamma,19.0,26.2,NE,24.1,65.1,0,13.3,go
2025-01-05T17:00:00,Nest_Gamma,12.8,15.9,W,21.7,71.3,0,14.7,go
2025-01-05T18:00:00,Nest_Gamma,12.5,17.9,NW,22.3,63.2,0,16.1,go
2025-01-05T19:00:00,Nest_Gamma,15.8,18.7,W,20.7,50.5,0,15.0,go
2025-01-05T20:00:00,Nest_Gamma,15.2,24.1,W,19.5,54.5,0,14.6,go
2025-01-05T21:00:00,Nest_Gamma,14.3,20.4,E,19.3,69.9,0,15.8,go
2025-01-05T22:00:00,Nest_Gamma,7.1,13.9,SW,18.5,55.0,0,15.6,go
2025-01-05T23:00:00,Nest_Gamma,11.5,14.6,NE,17.9,64.5,0,15.2,go
2025-01-05T00:00:00,Nest_Delta,6.8,9.7,NE,16.3,60.4,0,15.0,go
2025-01-05T01:00:00,Nest_Delta,7.3,13.6,SE,18.2,59.0,0,14.0,go
2025-01-05T02:00:00,Nest_Delta,6.9,16.0,SW,17.1,53.5,0,14.0,go
2025-01-05T03:00:00,Nest_Delta,7.8,13.8,SW,17.4,58.9,0,15.1,go
2025-01-05T04:00:00,Nest_Delta,5.1,7.4,S,17.9,56.7,0,14.7,go
2025-01-05T05:00:00,Nest_Delta,6.5,9.5,N,19.3,61.6,0,14.2,go
2025-01-05T06:00:00,Nest_Delta,5.8,9.4,S,20.5,61.3,0,14.1,go
2025-01-05T07:00:00,Nest_Delta,4.3,9.3,SW,20.8,66.4,0,15.5,go
2025-01-05T08:00:00,Nest_Delta,6.6,14.5,W,21.6,63.1,0,14.9,go
2025-01-05T09:00:00,Nest_Delta,4.4,8.5,NE,22.5,62.8,0,15.1,go
2025-01-05T10:00:00,Nest_Delta,9.1,12.2,N,24.1,62.3,0,14.6,go
2025-01-05T11:00:00,Nest_Delta,11.5,14.6,NW,24.6,62.2,0,14.4,go
2025-01-05T12:00:00,Nest_Delta,13.9,17.5,E,24.3,60.7,0,15.1,go
2025-01-05T13:00:00,Nest_Delta,15.3,23.4,NW,25.4,63.4,0,14.0,go
2025-01-05T14:00:00,Nest_Delta,13.2,20.3,NW,25.7,63.6,0,13.6,go
2025-01-05T15:00:00,Nest_Delta,9.7,14.0,W,25.2,49.3,0,13.4,go
2025-01-05T16:00:00,Nest_Delta,18.6,22.1,NW,24.5,61.1,0,16.4,go
2025-01-05T17:00:00,Nest_Delta,21.0,27.9,NE,23.2,57.1,0,14.5,go
2025-01-05T18:00:00,Nest_Delta,14.4,23.7,SE,22.2,61.2,0,15.2,go
2025-01-05T19:00:00,Nest_Delta,15.6,22.4,N,20.9,62.6,0,16.3,go
2025-01-05T20:00:00,Nest_Delta,14.3,24.1,N,19.5,56.5,0,15.1,go
2025-01-05T21:00:00,Nest_Delta,15.5,20.6,SE,21.0,58.7,0,13.8,go
2025-01-05T22:00:00,Nest_Delta,10.1,18.2,SE,17.6,52.2,0,16.4,go
2025-01-05T23:00:00,Nest_Delta,13.0,17.5,W,16.8,60.1,0,13.9,go
2025-01-06T00:00:00,Nest_Alpha,13.1,17.3,E,16.2,47.1,0,16.0,go
2025-01-06T01:00:00,Nest_Alpha,12.1,14.2,S,16.3,57.2,0,16.1,go
2025-01-06T02:00:00,Nest_Alpha,9.5,19.0,NW,17.9,77.8,0,13.0,go
2025-01-06T03:00:00,Nest_Alpha,9.8,13.3,NE,17.4,59.2,0,13.7,go
2025-01-06T04:00:00,Nest_Alpha,8.2,17.5,W,17.6,48.5,0,12.3,go
2025-01-06T05:00:00,Nest_Alpha,8.1,16.5,SW,19.7,55.8,0,16.6,go
2025-01-06T06:00:00,Nest_Alpha,7.9,17.6,W,19.0,59.1,0,13.5,go
2025-01-06T07:00:00,Nest_Alpha,8.4,15.1,SW,20.6,49.8,0,15.6,go
2025-01-06T08:00:00,Nest_Alpha,7.4,14.8,E,22.0,53.6,0,13.3,go
2025-01-06T09:00:00,Nest_Alpha,12.3,19.2,S,23.1,52.6,0,14.5,go
2025-01-06T10:00:00,Nest_Alpha,12.6,21.6,NW,22.9,57.5,0,15.7,go
2025-01-06T11:00:00,Nest_Alpha,11.0,19.9,E,23.3,42.9,0,14.8,go
2025-01-06T12:00:00,Nest_Alpha,12.8,22.7,SW,24.5,45.4,0,13.7,go
2025-01-06T13:00:00,Nest_Alpha,15.4,21.5,NW,25.5,58.5,0,17.0,go
2025-01-06T14:00:00,Nest_Alpha,20.8,27.6,NW,25.2,53.6,0,15.3,go
2025-01-06T15:00:00,Nest_Alpha,19.8,26.1,S,24.6,57.6,0,16.0,go
2025-01-06T16:00:00,Nest_Alpha,21.4,24.7,N,24.1,64.0,0,15.3,go
2025-01-06T17:00:00,Nest_Alpha,21.1,30.8,E,23.4,59.9,0,14.8,go
2025-01-06T18:00:00,Nest_Alpha,18.1,23.3,S,22.4,60.7,0,15.7,go
2025-01-06T19:00:00,Nest_Alpha,15.3,17.8,E,21.6,61.8,0,14.1,go
2025-01-06T20:00:00,Nest_Alpha,17.6,23.0,N,19.9,54.5,0,16.0,go
2025-01-06T21:00:00,Nest_Alpha,13.7,21.8,E,18.9,56.8,0,15.9,go
2025-01-06T22:00:00,Nest_Alpha,14.6,20.2,SW,17.2,51.8,0,15.3,go
2025-01-06T23:00:00,Nest_Alpha,14.1,16.4,SW,17.4,67.1,0,15.0,go
2025-01-06T00:00:00,Nest_Beta,9.1,11.2,S,16.8,60.7,0,16.7,go
2025-01-06T01:00:00,Nest_Beta,5.7,8.1,W,17.3,38.5,0,14.4,go
2025-01-06T02:00:00,Nest_Beta,8.2,16.7,W,16.1,60.3,0,14.9,go
2025-01-06T03:00:00,Nest_Beta,10.2,20.1,NW,17.0,71.3,0,15.3,go
2025-01-06T04:00:00,Nest_Beta,5.5,11.4,NW,18.1,61.4,0,13.8,go
2025-01-06T05:00:00,Nest_Beta,7.1,12.2,W,18.9,49.1,0,13.9,go
2025-01-06T06:00:00,Nest_Beta,7.2,16.9,SW,20.0,49.1,0,15.4,go
2025-01-06T07:00:00,Nest_Beta,6.4,10.0,W,20.9,54.5,0,12.2,go
2025-01-06T08:00:00,Nest_Beta,7.4,16.9,N,22.7,79.0,0,16.6,go
2025-01-06T09:00:00,Nest_Beta,10.2,17.9,SW,23.5,48.0,0,15.8,go
2025-01-06T10:00:00,Nest_Beta,12.7,19.7,SW,23.4,59.1,0,15.7,go
2025-01-06T11:00:00,Nest_Beta,14.2,20.8,S,24.4,67.1,0,15.3,go
2025-01-06T12:00:00,Nest_Beta,16.9,21.3,NW,24.8,56.0,0,16.1,go
2025-01-06T13:00:00,Nest_Beta,14.6,21.0,SW,25.6,46.0,0,15.1,go
2025-01-06T14:00:00,Nest_Beta,14.2,22.3,NW,24.3,57.1,0,16.8,go
2025-01-06T15:00:00,Nest_Beta,14.5,21.8,NE,24.4,66.7,0,15.5,go
2025-01-06T16:00:00,Nest_Beta,15.2,17.3,N,23.5,49.2,0,15.3,go
2025-01-06T17:00:00,Nest_Beta,13.0,19.3,SW,22.7,54.8,0,15.0,go
2025-01-06T18:00:00,Nest_Beta,18.8,26.8,SE,23.4,63.4,0,14.5,go
2025-01-06T19:00:00,Nest_Beta,16.2,20.6,SW,20.1,58.2,0,15.3,go
2025-01-06T20:00:00,Nest_Beta,14.8,21.5,SE,19.3,52.4,0,12.7,go
2025-01-06T21:00:00,Nest_Beta,14.1,17.2,SE,17.7,56.1,0,14.4,go
2025-01-06T22:00:00,Nest_Beta,14.0,22.0,SW,18.5,63.4,0,13.1,go
2025-01-06T23:00:00,Nest_Beta,7.1,9.2,SE,17.2,62.0,0,17.6,go
2025-01-06T00:00:00,Nest_Gamma,12.6,19.6,NW,18.2,59.5,0,14.8,go
2025-01-06T01:00:00,Nest_Gamma,4.8,12.5,SE,16.2,51.1,0,16.5,go
2025-01-06T02:00:00,Nest_Gamma,7.3,12.0,NW,17.2,52.5,0,14.9,go
2025-01-06T03:00:00,Nest_Gamma,4.5,11.3,W,19.0,58.1,0,15.3,go
2025-01-06T04:00:00,Nest_Gamma,5.8,11.0,NE,19.2,57.8,0,14.9,go
2025-01-06T05:00:00,Nest_Gamma,8.5,14.9,NW,19.6,58.2,0,14.3,go
2025-01-06T06:00:00,Nest_Gamma,7.0,10.0,SE,19.5,77.4,0,16.2,go
2025-01-06T07:00:00,Nest_Gamma,7.5,13.4,NE,21.2,64.7,0,15.9,go
2025-01-06T08:00:00,Nest_Gamma,2.0,9.4,NW,23.2,54.2,0,14.8,go
2025-01-06T09:00:00,Nest_Gamma,5.2,14.5,NE,23.4,58.1,0,15.4,go
2025-01-06T10:00:00,Nest_Gamma,9.1,11.9,NE,23.4,69.1,0,14.6,go
2025-01-06T11:00:00,Nest_Gamma,11.5,19.3,W,25.5,57.9,0,16.8,go
2025-01-06T12:00:00,Nest_Gamma,12.2,19.0,SW,25.0,68.9,0,16.2,go
2025-01-06T13:00:00,Nest_Gamma,8.7,12.2,S,24.7,39.5,0,15.4,go
2025-01-06T14:00:00,Nest_Gamma,11.3,16.3,E,24.6,66.1,0,14.3,go
2025-01-06T15:00:00,Nest_Gamma,17.1,21.1,N,24.3,56.8,0,14.8,go
2025-01-06T16:00:00,Nest_Gamma,13.6,21.5,SE,22.7,57.6,0,13.0,go
2025-01-06T17:00:00,Nest_Gamma,18.5,24.2,W,25.3,67.6,0,16.0,go
2025-01-06T18:00:00,Nest_Gamma,17.1,22.3,SE,22.5,59.1,0,14.7,go
2025-01-06T19:00:00,Nest_Gamma,11.7,18.3,NE,22.8,46.8,0,12.4,go
2025-01-06T20:00:00,Nest_Gamma,16.9,23.4,W,19.2,61.0,0,14.7,go
2025-01-06T21:00:00,Nest_Gamma,14.7,21.0,S,19.3,63.7,0,14.5,go
2025-01-06T22:00:00,Nest_Gamma,11.1,15.2,NE,18.1,48.0,0,15.3,go
2025-01-06T23:00:00,Nest_Gamma,11.4,17.4,S,17.4,56.0,0,15.3,go
2025-01-06T00:00:00,Nest_Delta,12.6,18.9,W,17.3,61.4,0,15.2,go
2025-01-06T01:00:00,Nest_Delta,11.3,14.3,N,17.3,72.4,0,13.4,go
2025-01-06T02:00:00,Nest_Delta,8.6,14.4,W,17.4,53.6,0,16.8,go
2025-01-06T03:00:00,Nest_Delta,7.7,11.5,N,18.7,51.4,0,13.6,go
2025-01-06T04:00:00,Nest_Delta,4.1,12.0,NW,18.7,62.0,0,13.9,go
2025-01-06T05:00:00,Nest_Delta,9.4,15.3,N,19.2,40.6,0,13.5,go
2025-01-06T06:00:00,Nest_Delta,3.8,7.2,E,19.4,46.9,0,13.7,go
2025-01-06T07:00:00,Nest_Delta,11.3,19.4,SE,20.4,53.6,0,15.8,go
2025-01-06T08:00:00,Nest_Delta,10.6,14.7,SW,21.6,57.9,0,15.6,go
2025-01-06T09:00:00,Nest_Delta,6.6,13.2,NW,23.1,63.4,0,15.1,go
2025-01-06T10:00:00,Nest_Delta,10.6,12.9,NE,25.0,67.4,0,14.8,go
2025-01-06T11:00:00,Nest_Delta,10.0,13.1,E,23.6,55.1,0,14.2,go
2025-01-06T12:00:00,Nest_Delta,13.7,23.4,NE,25.6,59.0,0,14.6,go
2025-01-06T13:00:00,Nest_Delta,9.8,13.0,NW,25.3,52.8,0,16.6,go
2025-01-06T14:00:00,Nest_Delta,16.9,24.6,E,25.4,39.2,0,16.2,go
2025-01-06T15:00:00,Nest_Delta,14.1,16.2,W,24.3,55.8,0,15.9,go
2025-01-06T16:00:00,Nest_Delta,18.8,25.7,SE,22.9,59.7,0,15.8,go
2025-01-06T17:00:00,Nest_Delta,11.8,19.8,NE,23.0,42.3,0,13.7,go
2025-01-06T18:00:00,Nest_Delta,18.0,26.0,W,21.4,67.8,0,15.5,go
2025-01-06T19:00:00,Nest_Delta,12.2,16.4,N,20.2,60.8,0,15.2,go
2025-01-06T20:00:00,Nest_Delta,18.3,25.4,S,20.1,60.5,0,14.2,go
2025-01-06T21:00:00,Nest_Delta,14.5,19.1,NW,19.7,67.5,0,15.1,go
2025-01-06T22:00:00,Nest_Delta,17.8,24.0,SW,19.4,58.2,0,15.3,go
2025-01-06T23:00:00,Nest_Delta,10.1,18.4,S,18.2,42.3,0,14.8,go
2025-01-07T00:00:00,Nest_Alpha,7.2,12.5,SE,17.3,59.2,0,15.5,go
2025-01-07T01:00:00,Nest_Alpha,9.6,17.3,SW,16.2,64.7,0,15.4,go
2025-01-07T02:00:00,Nest_Alpha,10.1,18.4,W,18.1,53.9,0,15.2,go
